,c,g
4914,147,1921
4915,14688,1921
4916,14388,1921
4917,14605,1921
4918,13999,1921
4919,14264,1921
4920,14260,1921
4921,301,1922
4922,12934,1922
4923,10425,1922
4924,11886,1922
4925,334,1922
4926,17,1922
4927,13413,1922
4928,126,1922
4929,123,1922
4930,13882,1922
4931,338,1923
4932,14298,1923
4933,13968,1923
4934,13864,1923
4935,14651,1923
4936,14342,1923
4937,14590,1923
4938,13894,1923
4939,14694,1923
4940,405,1923
4941,12304,1924
4942,13686,1924
4943,14384,1924
4944,13920,1924
4945,12070,1924
4946,13046,1924
4947,8704,1924
4948,150,1924
4949,12273,1924
4950,11058,1924
4951,13459,1925
4952,10756,1925
4953,11229,1925
4954,11681,1925
4955,7875,1925
4956,3744,1925
4957,7438,1925
4958,6417,1925
4959,10275,1925
4960,6054,1925
4961,14522,1926
4962,13938,1926
4963,13562,1926
4964,253,1926
4965,13692,1926
4966,12843,1926
4967,12130,1926
4968,10488,1926
4969,9672,1926
4970,13075,1926
4971,14713,1927
4972,14089,1927
4973,13936,1927
4974,13839,1927
4975,11328,1927
4976,13555,1927
4977,11142,1927
4978,13989,1927
4979,13506,1927
4980,12735,1927
4981,13220,1928
4982,14358,1928
4983,13353,1928
4984,11815,1928
4985,213,1928
4986,12486,1928
4987,12870,1928
4988,13387,1928
4989,11798,1928
4990,8162,1928
4991,14580,1929
4992,11618,1929
4993,13532,1929
4994,12750,1929
4995,11950,1929
4996,7537,1929
4997,12113,1929
4998,10353,1929
4999,13062,1929
5000,10360,1929
5001,14369,1930
5002,13984,1930
5003,416,1930
5004,13434,1930
5005,12998,1930
5006,10398,1930
5007,14178,1930
5008,13401,1930
5009,11567,1930
5010,12224,1930
5011,12575,1931
5012,416,1931
5013,11439,1931
5014,11474,1931
5015,93,1931
5016,12425,1931
5017,11594,1931
5018,11496,1931
5019,11546,1931
5020,14202,1932
5021,12574,1932
5022,13298,1932
5023,12976,1932
5024,10184,1932
5025,10479,1932
5026,9989,1932
5027,10031,1932
5028,9284,1932
5029,11015,1932
5030,14583,1933
5031,14577,1933
5032,10429,1933
5033,8763,1933
5034,3015,1933
5035,1713,1933
5036,7133,1933
5037,12869,1933
5038,9661,1933
5039,13576,1933
5040,13260,1934
5041,10699,1934
5042,14260,1934
5043,185,1934
5044,8662,1934
5045,11372,1934
5046,1298,1934
5047,3963,1934
5048,5524,1934
5049,6147,1934
5050,13260,1935
5051,10699,1935
5052,13999,1935
5053,14260,1935
5054,185,1935
5055,9520,1935
5056,11508,1935
5057,10783,1935
5058,9785,1935
5059,3963,1935
5060,14297,1936
5061,14513,1936
5062,14072,1936
5063,14150,1936
5064,13332,1936
5065,131,1936
5066,13808,1936
5067,14389,1936
5068,12952,1936
5069,13223,1937
5070,326,1937
5071,11399,1937
5072,12215,1937
5073,13881,1937
5074,13436,1937
5075,11759,1937
5076,11745,1937
5077,11986,1937
5078,11260,1937
5079,12416,1938
5080,11163,1938
5081,4206,1938
5082,9072,1938
5083,3700,1938
5084,1749,1938
5085,11612,1938
5086,4371,1938
5087,2717,1938
5088,7424,1938
5089,12251,1939
5090,11803,1939
5091,12468,1939
5092,5308,1939
5093,5481,1939
5094,4723,1939
5095,8733,1939
5096,7289,1939
5097,6301,1939
5098,9981,1939
5099,13240,1940
5100,13995,1940
5101,12788,1940
5102,12961,1940
5103,12608,1940
5104,10873,1940
5105,12266,1940
5106,5604,1940
5107,6028,1940
5108,13493,1941
5109,13630,1941
5110,13770,1941
5111,13557,1941
5112,12590,1941
5113,10421,1941
5114,11359,1941
5115,11140,1941
5116,10256,1941
5117,12949,1941
5118,9526,1942
5119,11321,1942
5120,11044,1942
5121,13266,1942
5122,10596,1942
5123,9943,1942
5124,10072,1942
5125,10277,1942
5126,9060,1942
5127,3517,1942
5128,14653,1943
5129,14244,1943
5130,14618,1943
5131,14410,1943
5132,13077,1943
5133,11721,1943
5134,10436,1943
5135,14319,1943
5136,11785,1943
5137,5357,1943
5138,10916,1944
5139,11342,1944
5140,12162,1944
5141,12525,1944
5142,12503,1944
5143,420,1944
5144,12130,1944
5145,8885,1944
5146,9472,1944
5147,12082,1944
5148,432,1945
5149,13471,1945
5150,12917,1945
5151,9275,1945
5152,8255,1945
5153,104,1945
5154,10927,1945
5155,11817,1945
5156,10839,1945
5157,5976,1945
5158,11960,1946
5159,8066,1946
5160,8255,1946
5161,6118,1946
5162,6512,1946
5163,10763,1946
5164,3725,1946
5165,7561,1946
5166,7747,1946
5167,9260,1947
5168,11794,1947
5169,10663,1947
5170,3603,1947
5171,9469,1947
5172,10276,1947
5173,9442,1947
5174,7559,1947
5175,4273,1947
5176,4438,1947
5177,14545,1948
5178,14538,1948
5179,14520,1948
5180,14603,1948
5181,14651,1948
5182,14688,1948
5183,14388,1948
5184,14605,1948
5185,14342,1948
5186,13999,1948
5187,14264,1948
5188,14694,1948
5189,11108,1949
5190,13920,1949
5191,10247,1949
5192,10254,1949
5193,8015,1949
5194,10838,1949
5195,8653,1949
5196,4444,1949
5197,7109,1949
5198,6774,1949
5199,4640,1949
5200,12492,1950
5201,13595,1950
5202,10614,1950
5203,14525,1950
5204,9526,1950
5205,255,1950
5206,13471,1950
5207,14737,1950
5208,7717,1950
5209,6327,1950
5210,9610,1950
5211,330,1951
5212,14682,1951
5213,13996,1951
5214,14042,1951
5215,13815,1951
5216,14727,1951
5217,406,1951
5218,11487,1951
5219,12915,1951
5220,8482,1951
5221,10992,1951
5222,13085,1952
5223,11508,1952
5224,11365,1952
5225,10009,1952
5226,8066,1952
5227,7712,1952
5228,6955,1952
5229,6494,1952
5230,9084,1952
5231,9167,1952
5232,7162,1952
5233,14545,1953
5234,14205,1953
5235,14572,1953
5236,38,1953
5237,12906,1953
5238,169,1953
5239,321,1953
5240,13604,1953
5241,13781,1953
5242,12688,1953
5243,450,1953
5244,13092,1954
5245,14526,1954
5246,12617,1954
5247,14070,1954
5248,13712,1954
5249,14458,1954
5250,12637,1954
5251,13775,1954
5252,12683,1954
5253,14307,1954
5254,12624,1954
5255,14538,1955
5256,14693,1955
5257,14520,1955
5258,12432,1955
5259,14219,1955
5260,433,1955
5261,10167,1955
5262,9967,1955
5263,9493,1955
5264,11393,1955
5265,201,1955
5266,13595,1956
5267,14029,1956
5268,12551,1956
5269,13604,1956
5270,11020,1956
5271,4264,1956
5272,8655,1956
5273,11724,1956
5274,189,1956
5275,2910,1956
5276,4120,1956
5277,13411,1957
5278,13286,1957
5279,12087,1957
5280,11919,1957
5281,12480,1957
5282,11234,1957
5283,11125,1957
5284,12569,1957
5285,12826,1957
5286,13898,1957
5287,9885,1957
5288,14275,1958
5289,14526,1958
5290,10993,1958
5291,13643,1958
5292,14606,1958
5293,14366,1958
5294,14070,1958
5295,13866,1958
5296,14114,1958
5297,322,1958
5298,13166,1958
5299,11599,1959
5300,10874,1959
5301,12906,1959
5302,10729,1959
5303,11886,1959
5304,11911,1959
5305,10243,1959
5306,10122,1959
5307,11901,1959
5308,11020,1959
5309,11724,1959
5310,11024,1960
5311,13026,1960
5312,9784,1960
5313,10746,1960
5314,11531,1960
5315,10391,1960
5316,9904,1960
5317,8663,1960
5318,7678,1960
5319,8733,1960
5320,10075,1960
5321,14576,1961
5322,13288,1961
5323,13260,1961
5324,326,1961
5325,14590,1961
5326,13255,1961
5327,11648,1961
5328,9520,1961
5329,13237,1961
5330,11377,1961
5331,9606,1961
5332,14143,1962
5333,14203,1962
5334,14369,1962
5335,12705,1962
5336,12647,1962
5337,9297,1962
5338,6607,1962
5339,11499,1962
5340,10593,1962
5341,12224,1962
5342,8217,1962
5343,13746,1963
5344,11673,1963
5345,13753,1963
5346,10699,1963
5347,13999,1963
5348,11344,1963
5349,11776,1963
5350,185,1963
5351,10429,1963
5352,12122,1963
5353,8208,1963
5354,38,1964
5355,14358,1964
5356,319,1964
5357,213,1964
5358,12486,1964
5359,14029,1964
5360,12829,1964
5361,11636,1964
5362,4039,1964
5363,5023,1964
5364,8452,1964
5365,432,1965
5366,12414,1965
5367,13365,1965
5368,13553,1965
5369,12999,1965
5370,11421,1965
5371,11853,1965
5372,10944,1965
5373,11226,1965
5374,11251,1965
5375,7066,1965
5376,11407,1966
5377,14635,1966
5378,3318,1966
5379,8292,1966
5380,11734,1966
5381,10423,1966
5382,10261,1966
5383,224,1966
5384,6507,1966
5385,8204,1966
5386,10106,1966
5387,13901,1967
5388,8782,1967
5389,12694,1967
5390,7997,1967
5391,12891,1967
5392,7774,1967
5393,442,1968
5394,13001,1968
5395,70,1968
5396,13049,1968
5397,12107,1968
5398,9415,1968
5399,9986,1968
5400,10231,1968
5401,13015,1968
5402,7877,1968
5403,11397,1968
5404,11920,1969
5405,11342,1969
5406,13667,1969
5407,11788,1969
5408,12162,1969
5409,13077,1969
5410,420,1969
5411,12130,1969
5412,10713,1969
5413,11400,1969
5414,11914,1969
5415,14584,1970
5416,13346,1970
5417,12756,1970
5418,329,1970
5419,11788,1970
5420,12162,1970
5421,13031,1970
5422,11538,1970
5423,10376,1970
5424,9605,1970
5425,9668,1970
5426,9193,1971
5427,13583,1971
5428,11537,1971
5429,6592,1971
5430,7777,1971
5431,6210,1971
5432,4167,1971
5433,8700,1971
5434,5284,1971
5435,5064,1971
5436,2382,1971
5437,338,1972
5438,9690,1972
5439,7952,1972
5440,10248,1972
5441,13801,1972
5442,12715,1972
5443,9415,1972
5444,3450,1972
5445,5865,1972
5446,4146,1972
5447,12258,1973
5448,14549,1973
5449,12905,1973
5450,13448,1973
5451,14540,1973
5452,14712,1973
5453,14598,1973
5454,12246,1973
5455,13364,1973
5456,14575,1973
5457,13873,1973
5458,11436,1974
5459,12609,1974
5460,5817,1974
5461,8207,1974
5462,11697,1974
5463,5005,1974
5464,7498,1974
5465,6248,1974
5466,11293,1974
5467,9902,1974
5468,9950,1974
5469,10069,1975
5470,10573,1975
5471,9904,1975
5472,11309,1975
5473,8435,1975
5474,7867,1975
5475,10430,1975
5476,8345,1975
5477,7496,1975
5478,7881,1975
5479,8803,1975
5480,12518,1976
5481,11996,1976
5482,10246,1976
5483,11412,1976
5484,8752,1976
5485,11736,1976
5486,10711,1976
5487,11588,1976
5488,10736,1976
5489,10225,1976
5490,12817,1977
5491,12030,1977
5492,9764,1977
5493,10391,1977
5494,8996,1977
5495,11168,1977
5496,9077,1977
5497,11977,1977
5498,6345,1977
5499,9469,1977
5500,8146,1977
5501,14202,1978
5502,13369,1978
5503,13298,1978
5504,11558,1978
5505,9342,1978
5506,11451,1978
5507,11346,1978
5508,10370,1978
5509,10734,1978
5510,11143,1978
5511,9917,1978
5512,6491,1978
5513,10327,1978
5514,9106,1979
5515,14682,1979
5516,403,1979
5517,13815,1979
5518,14584,1979
5519,12258,1979
5520,14664,1979
5521,11998,1979
5522,11537,1979
5523,11196,1979
5524,14685,1979
5525,10422,1979
5526,8273,1979
5527,13085,1980
5528,11508,1980
5529,8201,1980
5530,10148,1980
5531,7712,1980
5532,7931,1980
5533,9239,1980
5534,9785,1980
5535,7401,1980
5536,7961,1980
5537,7301,1980
5538,10225,1980
5539,9055,1980
5540,14591,1981
5541,12250,1981
5542,420,1981
5543,8122,1981
5544,9557,1981
5545,10261,1981
5546,5181,1981
5547,5991,1981
5548,3514,1981
5549,12579,1981
5550,5289,1981
5551,10829,1981
5552,10425,1982
5553,13570,1982
5554,123,1982
5555,12870,1982
5556,11901,1982
5557,12563,1982
5558,11732,1982
5559,11496,1982
5560,12351,1982
5561,10510,1982
5562,9762,1982
5563,8367,1982
5564,11135,1982
5565,11398,1983
5566,10948,1983
5567,7805,1983
5568,5815,1983
5569,7287,1983
5570,5505,1983
5571,3900,1983
5572,7543,1983
5573,10910,1983
5574,5182,1983
5575,6516,1983
5576,6319,1983
5577,14667,1984
5578,13758,1984
5579,177,1984
5580,456,1984
5581,12638,1984
5582,13972,1984
5583,12271,1984
5584,14475,1984
5585,7654,1984
5586,13494,1984
5587,14020,1984
5588,8428,1984
5589,8516,1984
5590,11803,1985
5591,9506,1985
5592,11662,1985
5593,1894,1985
5594,7406,1985
5595,7877,1985
5596,5690,1985
5597,4497,1985
5598,1509,1985
5599,8444,1985
5600,3244,1985
5601,5445,1985
5602,6434,1985
5603,11951,1986
5604,13003,1986
5605,62,1986
5606,11364,1986
5607,12713,1986
5608,11260,1986
5609,10229,1986
5610,11934,1986
5611,9670,1986
5612,11779,1986
5613,10795,1986
5614,10407,1986
5615,11057,1986
5616,12817,1987
5617,9460,1987
5618,9764,1987
5619,10391,1987
5620,8996,1987
5621,11168,1987
5622,10464,1987
5623,10380,1987
5624,6345,1987
5625,9469,1987
5626,13041,1987
5627,8444,1987
5628,8146,1987
5629,13085,1988
5630,14436,1988
5631,10077,1988
5632,10557,1988
5633,11841,1988
5634,11555,1988
5635,14303,1988
5636,5490,1988
5637,10805,1988
5638,10836,1988
5639,11588,1988
5640,1709,1988
5641,368,1989
5642,11888,1989
5643,11424,1989
5644,9186,1989
5645,8638,1989
5646,4755,1989
5647,6099,1989
5648,9072,1989
5649,5437,1989
5650,3961,1989
5651,8479,1989
5652,6838,1989
5653,14275,1990
5654,12512,1990
5655,457,1990
5656,13490,1990
5657,14709,1990
5658,13185,1990
5659,14438,1990
5660,13906,1990
5661,11917,1990
5662,12738,1990
5663,10526,1990
5664,10507,1990
5665,12617,1991
5666,12643,1991
5667,12830,1991
5668,11434,1991
5669,10803,1991
5670,11048,1991
5671,13970,1991
5672,12624,1991
5673,11629,1991
5674,9247,1991
5675,12287,1991
5676,10380,1991
5677,14423,1992
5678,14435,1992
5679,13888,1992
5680,14312,1992
5681,12733,1992
5682,434,1992
5683,14338,1992
5684,14554,1992
5685,411,1992
5686,14405,1992
5687,10048,1992
5688,343,1992
5689,366,1993
5690,13435,1993
5691,12269,1993
5692,11661,1993
5693,13056,1993
5694,12680,1993
5695,11586,1993
5696,12990,1993
5697,13155,1993
5698,5691,1993
5699,13295,1993
5700,14202,1994
5701,14387,1994
5702,14577,1994
5703,14104,1994
5704,14088,1994
5705,14145,1994
5706,14027,1994
5707,13661,1994
5708,11937,1994
5709,181,1994
5710,92,1994
5711,8960,1994
5712,14204,1995
5713,14683,1995
5714,186,1995
5715,8703,1995
5716,12818,1995
5717,14404,1995
5718,11851,1995
5719,14336,1995
5720,13664,1995
5721,111,1995
5722,12615,1995
5723,14112,1995
5724,13780,1996
5725,14193,1996
5726,14599,1996
5727,117,1996
5728,14664,1996
5729,9394,1996
5730,13850,1996
5731,13740,1996
5732,14548,1996
5733,8776,1996
5734,8735,1996
5735,10250,1996
5736,10826,1997
5737,9506,1997
5738,9200,1997
5739,5277,1997
5740,6200,1997
5741,7717,1997
5742,7539,1997
5743,4668,1997
5744,9275,1997
5745,5088,1997
5746,8444,1997
5747,6434,1997
5748,8526,1998
5749,11643,1998
5750,12967,1998
5751,8590,1998
5752,8379,1998
5753,7644,1998
5754,6668,1998
5755,6983,1998
5756,7431,1998
5757,9161,1998
5758,8828,1998
5759,7913,1998
5760,13233,1999
5761,13619,1999
5762,13562,1999
5763,13692,1999
5764,12250,1999
5765,12503,1999
5766,12130,1999
5767,9815,1999
5768,9557,1999
5769,6576,1999
5770,3424,1999
5771,11158,2000
5772,9142,2000
5773,11317,2000
5774,9764,2000
5775,9673,2000
5776,10503,2000
5777,9480,2000
5778,6772,2000
5779,7681,2000
5780,7826,2000
5781,9257,2000
5782,9749,2000
5783,110,2001
5784,10439,2001
5785,6749,2001
5786,2958,2001
5787,11043,2001
5788,3451,2001
5789,10981,2001
5790,5690,2001
5791,7667,2001
5792,6513,2001
5793,8444,2001
5794,8584,2001
5795,13031,2002
5796,13105,2002
5797,13259,2002
5798,13101,2002
5799,11483,2002
5800,13219,2002
5801,11161,2002
5802,11574,2002
5803,6305,2002
5804,11852,2002
5805,14292,2002
5806,9211,2002
5807,14369,2003
5808,13220,2003
5809,14358,2003
5810,13353,2003
5811,11815,2003
5812,213,2003
5813,237,2003
5814,12829,2003
5815,13387,2003
5816,11355,2003
5817,12093,2003
5818,11798,2003
5819,14436,2004
5820,12453,2004
5821,10404,2004
5822,10752,2004
5823,11950,2004
5824,7537,2004
5825,12386,2004
5826,8074,2004
5827,10089,2004
5828,8509,2004
5829,12091,2004
5830,8013,2004
5831,10728,2005
5832,8782,2005
5833,10454,2005
5834,9949,2005
5835,3885,2005
5836,8429,2005
5837,8345,2005
5838,9513,2005
5839,10976,2005
5840,7666,2005
5841,8238,2005
5842,2067,2005
5843,5817,2006
5844,3362,2006
5845,8207,2006
5846,11043,2006
5847,5143,2006
5848,7384,2006
5849,11293,2006
5850,6105,2006
5851,9312,2006
5852,9902,2006
5853,6202,2006
5854,6347,2006
5855,14634,2007
5856,8435,2007
5857,8391,2007
5858,6115,2007
5859,6976,2007
5860,3210,2007
5861,8743,2007
5862,6612,2007
5863,1255,2007
5864,10270,2007
5865,7930,2007
5866,14420,2008
5867,14175,2008
5868,14051,2008
5869,14373,2008
5870,10652,2008
5871,13830,2008
5872,458,2008
5873,10953,2008
5874,13012,2008
5875,14045,2008
5876,14063,2008
5877,13642,2008
5878,8640,2008
5879,12549,2008
5880,6329,2008
5881,477,2009
5882,14634,2009
5883,13220,2009
5884,14358,2009
5885,11815,2009
5886,213,2009
5887,237,2009
5888,13387,2009
5889,10613,2009
5890,11431,2009
5891,4335,2009
5892,8873,2009
5893,8355,2009
5894,9635,2009
5895,10358,2009
5896,13794,2010
5897,14739,2010
5898,14521,2010
5899,13405,2010
5900,13779,2010
5901,13052,2010
5902,13122,2010
5903,13936,2010
5904,14471,2010
5905,248,2010
5906,11371,2010
5907,13150,2010
5908,120,2010
5909,14596,2010
5910,9988,2010
5911,14358,2011
5912,13353,2011
5913,213,2011
5914,12486,2011
5915,9620,2011
5916,12829,2011
5917,13387,2011
5918,9874,2011
5919,10044,2011
5920,11431,2011
5921,9779,2011
5922,7985,2011
5923,11499,2011
5924,8947,2011
5925,10503,2011
5926,14650,2012
5927,25,2012
5928,13931,2012
5929,13091,2012
5930,14107,2012
5931,13234,2012
5932,13543,2012
5933,12441,2012
5934,138,2012
5935,13463,2012
5936,13982,2012
5937,10569,2012
5938,9471,2012
5939,12972,2012
5940,327,2012
5941,12760,2013
5942,11617,2013
5943,7975,2013
5944,5765,2013
5945,6088,2013
5946,10840,2013
5947,8072,2013
5948,11175,2013
5949,9123,2013
5950,7258,2013
5951,4619,2013
5952,8833,2013
5953,7270,2013
5954,7659,2013
5955,9103,2013
5956,14192,2014
5957,14693,2014
5958,14576,2014
5959,14580,2014
5960,147,2014
5961,14388,2014
5962,12788,2014
5963,11696,2014
5964,12540,2014
5965,11961,2014
5966,7675,2014
5967,7708,2014
5968,9890,2014
5969,8398,2014
5970,10225,2014
5971,13753,2015
5972,12853,2015
5973,13936,2015
5974,11364,2015
5975,12680,2015
5976,11644,2015
5977,11789,2015
5978,12478,2015
5979,8958,2015
5980,13617,2015
5981,13674,2015
5982,8535,2015
5983,11161,2015
5984,9203,2015
5985,11779,2015
5986,11108,2016
5987,13208,2016
5988,126,2016
5989,11147,2016
5990,12077,2016
5991,6234,2016
5992,9019,2016
5993,8492,2016
5994,8342,2016
5995,9002,2016
5996,5981,2016
5997,6535,2016
5998,8657,2016
5999,11497,2017
6000,10024,2017
6001,9759,2017
6002,12987,2017
6003,8170,2017
6004,10631,2017
6005,7339,2017
6006,2630,2017
6007,11821,2017
6008,5390,2017
6009,11088,2017
6010,5873,2017
6011,7080,2017
6012,7263,2017
6013,429,2018
6014,13172,2018
6015,11181,2018
6016,8934,2018
6017,12551,2018
6018,8704,2018
6019,13604,2018
6020,11636,2018
6021,11020,2018
6022,10525,2018
6023,9048,2018
6024,8655,2018
6025,189,2018
6026,9794,2018
6027,12447,2019
6028,12753,2019
6029,9976,2019
6030,321,2019
6031,11911,2019
6032,11901,2019
6033,9521,2019
6034,450,2019
6035,10314,2019
6036,189,2019
6037,10763,2019
6038,10482,2019
6039,9606,2019
6040,13063,2020
6041,13459,2020
6042,13100,2020
6043,12215,2020
6044,12220,2020
6045,12248,2020
6046,13048,2020
6047,12226,2020
6048,12730,2020
6049,309,2020
6050,11423,2020
6051,9085,2020
6052,11852,2020
6053,10507,2020
6054,13289,2021
6055,14420,2021
6056,14632,2021
6057,14718,2021
6058,14662,2021
6059,14706,2021
6060,14499,2021
6061,13340,2021
6062,416,2021
6063,14260,2021
6064,13255,2021
6065,9520,2021
6066,49,2021
6067,4742,2021
6068,14512,2022
6069,14369,2022
6070,12419,2022
6071,10172,2022
6072,9189,2022
6073,12478,2022
6074,11567,2022
6075,5794,2022
6076,8074,2022
6077,7661,2022
6078,4343,2022
6079,6004,2022
6080,8378,2022
6081,3231,2022
6082,14298,2023
6083,14395,2023
6084,13831,2023
6085,13999,2023
6086,12551,2023
6087,11336,2023
6088,11094,2023
6089,10447,2023
6090,12164,2023
6091,8256,2023
6092,9098,2023
6093,10353,2023
6094,12702,2023
6095,11588,2023
6096,12934,2024
6097,478,2024
6098,10741,2024
6099,10806,2024
6100,11341,2024
6101,13666,2024
6102,5367,2024
6103,9415,2024
6104,8664,2024
6105,11380,2024
6106,11742,2024
6107,10769,2024
6108,9973,2024
6109,10959,2024
6110,9716,2025
6111,13763,2025
6112,13728,2025
6113,11487,2025
6114,11296,2025
6115,13448,2025
6116,10173,2025
6117,13636,2025
6118,13805,2025
6119,12238,2025
6120,11615,2025
6121,10765,2025
6122,8894,2025
6123,275,2025
6124,13691,2026
6125,13303,2026
6126,10011,2026
6127,10386,2026
6128,12488,2026
6129,8292,2026
6130,12768,2026
6131,10464,2026
6132,6547,2026
6133,7684,2026
6134,9196,2026
6135,1518,2026
6136,3704,2026
6137,5691,2026
6138,14630,2027
6139,14668,2027
6140,11571,2027
6141,374,2027
6142,32,2027
6143,10635,2027
6144,5542,2027
6145,11855,2027
6146,14167,2027
6147,13279,2027
6148,6433,2027
6149,14684,2027
6150,14125,2028
6151,13677,2028
6152,158,2028
6153,14019,2028
6154,9372,2028
6155,10212,2028
6156,12775,2028
6157,10573,2028
6158,12286,2028
6159,9616,2028
6160,12062,2028
6161,11742,2028
6162,8213,2028
6163,9278,2028
6164,10636,2029
6165,13989,2029
6166,77,2029
6167,4340,2029
6168,9599,2029
6169,9945,2029
6170,8157,2029
6171,14643,2029
6172,14519,2029
6173,10377,2029
6174,10742,2029
6175,7545,2029
6176,7607,2029
6177,10808,2029
6178,13447,2030
6179,11976,2030
6180,11208,2030
6181,8250,2030
6182,9000,2030
6183,10265,2030
6184,9491,2030
6185,9122,2030
6186,9452,2030
6187,9162,2030
6188,9421,2030
6189,9365,2030
6190,12009,2030
6191,9006,2030
6192,383,2031
6193,10793,2031
6194,11391,2031
6195,10542,2031
6196,7804,2031
6197,12005,2031
6198,12433,2031
6199,12607,2031
6200,11664,2031
6201,11008,2031
6202,8561,2031
6203,10501,2031
6204,10854,2031
6205,14253,2032
6206,422,2032
6207,13802,2032
6208,14559,2032
6209,14199,2032
6210,13396,2032
6211,166,2032
6212,2,2032
6213,12505,2032
6214,14169,2032
6215,12314,2032
6216,12064,2032
6217,14685,2032
6218,373,2032
6219,11497,2033
6220,13252,2033
6221,9759,2033
6222,11489,2033
6223,10868,2033
6224,12734,2033
6225,8170,2033
6226,7339,2033
6227,11783,2033
6228,12136,2033
6229,8905,2033
6230,13341,2033
6231,10021,2033
6232,11888,2034
6233,11424,2034
6234,10642,2034
6235,9186,2034
6236,11099,2034
6237,8638,2034
6238,10722,2034
6239,8083,2034
6240,9072,2034
6241,7327,2034
6242,9727,2034
6243,7671,2034
6244,7429,2034
6245,14718,2035
6246,14175,2035
6247,11989,2035
6248,14534,2035
6249,45,2035
6250,379,2035
6251,10349,2035
6252,10943,2035
6253,13569,2035
6254,13012,2035
6255,12567,2035
6256,9710,2035
6257,11376,2035
6258,12447,2036
6259,12195,2036
6260,12825,2036
6261,8524,2036
6262,13409,2036
6263,13328,2036
6264,4876,2036
6265,10064,2036
6266,10259,2036
6267,7364,2036
6268,9981,2036
6269,4900,2036
6270,9821,2036
6271,14627,2037
6272,10750,2037
6273,14084,2037
6274,14473,2037
6275,13874,2037
6276,9288,2037
6277,12276,2037
6278,11527,2037
6279,13799,2037
6280,13521,2037
6281,13315,2037
6282,11329,2037
6283,12776,2037
6284,14625,2038
6285,13288,2038
6286,13260,2038
6287,14388,2038
6288,10968,2038
6289,13026,2038
6290,416,2038
6291,14260,2038
6292,13255,2038
6293,11648,2038
6294,185,2038
6295,9520,2038
6296,473,2038
6297,13048,2038
6298,8662,2038
6299,11377,2038
6300,7163,2038
6301,341,2038
6302,429,2039
6303,11024,2039
6304,14369,2039
6305,14156,2039
6306,14287,2039
6307,14577,2039
6308,14289,2039
6309,12788,2039
6310,12563,2039
6311,12284,2039
6312,13661,2039
6313,12027,2039
6314,12652,2039
6315,309,2039
6316,10367,2039
6317,13032,2039
6318,341,2039
6319,11856,2039
6320,14298,2040
6321,13831,2040
6322,13443,2040
6323,8701,2040
6324,13175,2040
6325,11667,2040
6326,11336,2040
6327,12459,2040
6328,10827,2040
6329,11410,2040
6330,12702,2040
6331,7312,2040
6332,7904,2040
6333,7392,2040
6334,9909,2040
6335,4249,2040
6336,8494,2040
6337,9585,2040
6338,13220,2041
6339,11922,2041
6340,11815,2041
6341,10280,2041
6342,12174,2041
6343,12829,2041
6344,13461,2041
6345,11306,2041
6346,11355,2041
6347,11822,2041
6348,12647,2041
6349,11798,2041
6350,4414,2041
6351,11431,2041
6352,11499,2041
6353,8947,2041
6354,4407,2041
6355,11015,2041
6356,14071,2042
6357,13815,2042
6358,13697,2042
6359,14549,2042
6360,11378,2042
6361,7015,2042
6362,13324,2042
6363,11720,2042
6364,13960,2042
6365,36,2042
6366,14339,2042
6367,240,2042
6368,347,2042
6369,14332,2042
6370,14002,2042
6371,12533,2042
6372,8496,2042
6373,289,2042
6374,13709,2043
6375,12609,2043
6376,5817,2043
6377,7487,2043
6378,10439,2043
6379,8207,2043
6380,2597,2043
6381,8794,2043
6382,744,2043
6383,823,2043
6384,12607,2043
6385,8183,2043
6386,10448,2043
6387,9312,2043
6388,2738,2043
6389,6347,2043
6390,2027,2043
6391,7787,2043
6392,12304,2044
6393,124,2044
6394,381,2044
6395,13450,2044
6396,13046,2044
6397,12616,2044
6398,12858,2044
6399,10679,2044
6400,11147,2044
6401,11059,2044
6402,8492,2044
6403,8145,2044
6404,12404,2044
6405,9002,2044
6406,4175,2044
6407,10026,2044
6408,6535,2044
6409,13447,2045
6410,11032,2045
6411,12528,2045
6412,11976,2045
6413,414,2045
6414,10233,2045
6415,7758,2045
6416,11802,2045
6417,6013,2045
6418,5218,2045
6419,2406,2045
6420,9452,2045
6421,8917,2045
6422,7284,2045
6423,9112,2045
6424,7573,2045
6425,8902,2045
6426,103,2046
6427,11024,2046
6428,14388,2046
6429,12414,2046
6430,11344,2046
6431,12632,2046
6432,13057,2046
6433,13471,2046
6434,11332,2046
6435,11836,2046
6436,11421,2046
6437,10404,2046
6438,9673,2046
6439,6040,2046
6440,13062,2046
6441,14076,2046
6442,10501,2046
6443,14259,2047
6444,14384,2047
6445,405,2047
6446,10248,2047
6447,12715,2047
6448,3149,2047
6449,11825,2047
6450,4304,2047
6451,6718,2047
6452,6420,2047
6453,9379,2047
6454,12000,2047
6455,1203,2047
6456,7335,2047
6457,3877,2047
6458,5167,2047
6459,13433,2048
6460,10374,2048
6461,12612,2048
6462,11114,2048
6463,9676,2048
6464,1931,2048
6465,7688,2048
6466,9667,2048
6467,7127,2048
6468,4462,2048
6469,7316,2048
6470,9416,2048
6471,10002,2048
6472,5430,2048
6473,3768,2048
6474,8656,2048
6475,2707,2048
6476,11883,2049
6477,14190,2049
6478,94,2049
6479,13010,2049
6480,13173,2049
