"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_usd_trades","btc_usd_in_day_fluc","btc_max_rr_1","btc_rr_1","btc_rr_2","btc_rr_3","btc_rr_4","btc_rr_5","btc_rr_10","btc_rr_15","btc_rr_30","est_trans_vol","num_trans","median.conf.time","trade_vol","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"2015-08-22",225.116,5011.43,203.011,4926.97,302.386,591.982,314.265,590.688,159.01,488.646,28840.6,349.714,1473.38,220168,897.288,17.1676,15685.1,287.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19384,0.0569804366707874,0.0036470086533165,-0.017728500429795,-0.0220299148083949,-0.00364698592546687,-0.0794721755380267,-0.119292040937686,-0.148001105135474,-0.17690375467552,-0.174924773587741,266554,8058.504301882,7.75,-1906529.54819649,0.901806179925016,0.70634695001688,1.3432452602214,1.39601361076067,128.114394356687,6.54498125410899,69.6756338954139,3.98589171804758,NA
"2015-08-23",223.786,5332.75,203.692,3295.34,300.487,53.8363,311.587,53.8363,161.568,453.069,28680.2,323.473,1475.22,152472,883.267,43.1481,15577.1,244.955,NA,NA,0.87897,0.63784,1.3219,121.732002,1.3777,6.3789,69.107498,4620,NA,NA,NA,NA,NA,NA,14755,0.0362055163379667,0.0120650979060352,-0.00590806517528746,-0.0235318244690831,-0.0278078258111883,-0.00953350447021331,-0.0849107139206136,-0.139675070544907,-0.160926263376152,-0.197891016749284,NA,NA,NA,NA,0.910208860250418,0.721975458697148,1.34274262018178,1.39234357823993,128.15904480173,6.59210138257085,69.6071246637413,3.94692697487779,NA
"2015-08-24",213.756,12589.9,192.113,14456.9,295.787,418.986,309.342,418.986,151.376,1083.24,27144.3,1505.08,1410.36,327527,855.735,109.088,15225.9,617.46,NA,NA,0.86333,0.6344,1.3285,118.884003,1.3943,6.3944,70.751503,NA,NA,NA,21.671902,30.243401,55.615795,1451.869995,29727,0.12043,0.00140346937629826,-0.0448196044435309,-0.0504628724746354,-0.0672967418480751,-0.0713810945014271,-0.0539258210144286,-0.18047456379467,-0.17683257918552,-0.247923270975755,436393,3445.63662778222,7.8,24849194.0800752,0.898749040962593,0.708171934355059,1.38375998802373,1.44717341267614,126.987312636838,6.59799023185314,71.230281255263,4.00332622242183,NA
"2015-08-25",209.712,15157.6,191.702,17386.1,283.002,267.302,297.257,267.302,150.76,804.681,25826.4,1387.6,1359.36,362845,836.508,278.321,15270.2,761.71,NA,NA,0.86573,0.63711,1.3346,118.540001,1.4074,6.4029,69.309196,NA,NA,NA,21.643017,30.639435,56.144554,1435.719971,36602,0.16359375,0.046034561684596,-0.0189187671924999,-0.0628904399739037,-0.0684269443309228,-0.0849423376487375,-0.0889494193851087,-0.19406323378515,-0.193455711829793,-0.265541986390365,NA,NA,NA,NA,0.914120317387656,0.71889066910811,1.34947928587778,1.41745345998322,123.151750972763,6.48203250171664,72.8150988021668,3.98884184023804,NA
"2015-08-26",222.78,10744.2,201.591,9346.21,302.471,1421.17,319.211,1421.17,156.607,931.92,27847.6,373.266,1439.63,255911,875.023,125.902,15786.6,372.222,NA,NA,0.88183,0.64591,1.33,120.057999,1.4036,6.401,68.904999,NA,NA,NA,22.249565,31.653666,57.471256,1513.290039,27728,0.0473903371695408,0.0815827273543407,0.0623140306706341,0.0422163588390501,-0.00449536610869313,-0.0103768723680237,-0.0279214064115822,-0.128983070727607,-0.146531611430148,-0.217200643724042,377677,4151.77051289898,7.98333333333333,-5914764.87865665,0.904888230541341,0.702967052697729,1.35771164377413,1.43285303887243,125.000448873328,6.46211509112129,70.861836789658,3.9277448604004,NA
"2015-08-27",220.856,7320.65,201.371,6515.27,300.805,1217.73,316.83,1244.53,159.855,954.263,28010.9,454.371,1444.43,156217,864.825,57.0606,15385,350.805,NA,NA,0.88905,0.64876,1.319,121.002998,1.3939,6.3953,66.069,NA,NA,NA,22.740574,33.054272,58.173065,1547.900024,14568,0.0380046082949309,0.0111701742311733,-0.00863632282969749,0.0531395437552453,0.0332154419057243,-0.0130928655054383,-0.0189235771779883,-0.13595818597227,-0.164123971978003,-0.231409560399788,NA,NA,NA,NA,0.911775093273445,0.723797406454885,1.36199605172601,1.43455464193864,126.828793421958,6.54014380410765,69.6607744412649,3.91578675698193,NA
"2015-08-28",224.753,10645.1,204.936,7737.12,300.106,1135.99,315.828,1135.99,159.84,886.641,28199.4,436.238,1467.76,199794,869.15,147.567,15075.3,493.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.779085,32.63892,58.086536,1551.619995,16992,0.0688358018350662,0.0451339915373766,0.0176449813453109,0.00885627076039135,0.0717221713588159,0.051446509103838,0.00432109247227255,-0.0809565284950787,-0.13595752696853,-0.213809483832151,327156,5467.94607614342,7.81666666666667,-1542364.51361344,0.911827650798877,0.711180718388631,1.33527027447909,1.40522262216745,125.468403091394,6.53054686700511,67.0749667412671,3.86713414281456,NA
"2015-08-29",226.526,4560.92,207.069,2928.03,297.447,1478.51,314.649,1476.64,163.052,449.833,28511.1,433.29,1464.22,129001,864.237,45.1479,15292.1,226.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10738,0.0262321428571429,0.0226155055048869,0.00788865999563977,0.0256728365994133,0.0168147948648892,0.0801766231784544,0.0597410131177605,0.0025936089227229,-0.131515283959989,-0.200608385414277,NA,NA,NA,NA,0.914106989926101,0.719793754359323,1.31308105912787,1.38901936201584,125.862373414089,6.46380547928273,67.507041134351,3.81517794866814,NA
"2015-08-30",225.671,3603,205.194,3505.03,293.468,824.872,310.296,824.872,163.015,286.094,28359.2,462.322,1458.42,123860,867.902,69.7997,15088,308.257,NA,NA,0.89174,0.64859,1.3238,121.289001,1.4004,6.3785,65.294998,NA,NA,NA,NA,NA,NA,NA,7833,0.0269894793633667,0.00840604242459151,-0.00377440117249242,0.00408448385561041,0.0218015358423588,0.0129769279109435,0.0760996032654307,-0.0196188316455752,-0.132731765619175,-0.193965932915918,176407,-25108.0849577491,8.45833333333333,-10865533.3310275,0.909261712847464,0.72235688236415,1.30042406866633,1.37499279925201,125.666124579587,6.462593775895,66.8583911978057,3.8458729743742,NA
"2015-08-31",226.218,6988.69,205.37,4946.4,299.026,182.218,314.223,182.218,161.03,504.58,28408.7,525.208,1459.08,127002,877.512,96.7523,14954.9,503.809,NA,NA,0.8908,0.65091,1.3143,121.088997,1.4066,6.3664,64.280701,NA,NA,NA,22.615414,32.687214,57.653919,1539.579956,15721,0.0305494307699231,0.0147998832984113,0.00242388255469244,-0.0013596673229564,0.00651826671946538,0.024278262759445,0.0154322650148128,-0.0129200319400993,-0.115541306642687,-0.185604124216089,NA,NA,NA,NA,0.907841109018734,0.711835486124004,1.32184883607847,1.38902739835026,125.581076660566,6.44988462456568,66.1083556569327,3.87905471713126,NA
"2015-09-01",225.394,5995.47,203.437,4668.8,298.337,1278.6,319.939,1280.87,165.62,628.621,28092.5,400.641,1458.97,107766,884.622,137.322,14865.9,535.963,NA,NA,0.88547,0.65337,1.3253,119.714996,1.4267,6.3545,66.482697,NA,NA,NA,21.941477,31.412184,55.721546,1487.410034,16179,0.037323653984369,0.0144901816374882,-0.0036425041331812,-0.00122745058071257,-0.00499721886229398,0.00285201977281736,0.0205473249538161,0.00123491888626304,-0.118204438045758,-0.18899099734454,368800,25139.0646874996,7.26666666666667,-3590396.86422507,0.902583919713923,0.734802168646903,1.32362440881301,1.41946546935588,124.637301791529,6.47297621054686,65.9551718324356,3.92478060640478,NA
"2015-09-02",225.057,4565.01,204.144,3735.15,299.518,1324.22,322.869,1324.22,160.356,887.827,28082,347.972,1455.94,52722.2,892.618,127.69,15141.6,358.009,NA,NA,0.89158,0.65325,1.3265,120.580002,1.419,6.3459,66.771698,NA,NA,NA,22.25919,31.87583,56.548332,1530.920044,9404,0.0265546264020084,0.00868668826119598,-0.0014951595872118,-0.00513221759541682,-0.0027207749334208,-0.00648490680981443,0.00135259596089931,0.00567953312539652,-0.0797134340076303,-0.196032622091715,NA,NA,NA,NA,0.907076873858623,0.712512830083046,1.33085396144088,1.43460989882563,124.777278644966,6.46920557903109,67.2789559978139,3.96618634390399,NA
"2015-09-03",224.028,5455.02,204.204,4364.5,299.679,1315.28,322.436,1315.28,158.392,875.077,27809.9,636.514,1445.41,70261.3,899.818,178.925,15130.2,405.685,NA,NA,0.8988,0.65522,1.3188,120.056,1.4247,6.3459,67.140701,NA,NA,NA,22.307329,32.001404,56.682926,1524.420044,14677,0.0168728908886389,0.00420929526666315,-0.00457217504898757,-0.00606049850484047,-0.00968092724716865,-0.00728051012314387,-0.0110274317296912,0.0480547914444506,-0.0084624236522971,-0.1994797268566,256023,12847.3300858264,10.75,NA,0.91151106111736,0.707018765511454,1.33768546788794,1.4392665202564,124.135822307926,6.45191672469513,67.5370935775885,4.01654257503526,NA
"2015-09-04",224.865,6255.84,206.525,3527.01,301.845,1662.71,327.107,1662.71,161.317,723.968,27834,331.105,1466.37,93932.9,915.377,88.3813,15284.3,347.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.912594,31.045126,55.385067,1503.939941,9870,0.0225225225225225,0.0132168189802771,0.00373614012534155,-0.000853117210306628,-0.00234700125114243,-0.00598095642256576,-0.00357157100380635,0.0722562371252004,-0.0231203325991477,-0.195819326228453,NA,NA,NA,-3201755.52113022,0.918439952860605,0.717394881373268,1.34233873657528,1.45468169790763,123.780935227803,6.52111266760056,67.9710048251173,4.07078469303804,NA
"2015-09-05",228.602,6545.79,209.656,4717.02,305.744,1376.02,333.131,1377.9,160.423,413.64,28196,336.973,1486.19,115971,929.857,57.396,15474.1,355.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12631,0.0347502230151651,0.0311720807342018,0.0166188602050119,0.0204170907208028,0.0157515651590487,0.0142328544681757,0.0105385071037672,0.0261334051530658,-0.00251768268471369,-0.171356592659719,196964,25168.2971367089,8.18333333333333,NA,0.917122334887709,0.701756765032677,1.33745111591325,1.45725321738218,123.34100314083,6.5012117129334,67.6901339445849,4.06758033613004,NA
"2015-09-06",234.735,5774.36,215.18,4243.51,313.551,1553.65,341.248,1553.65,166.103,478.684,28945.9,354.155,1529.66,126774,940.812,16.9135,16075,286.589,NA,NA,0.8967,0.65785,1.3276,119.164001,1.4418,6.3459,68.392502,4565,NA,NA,NA,NA,NA,NA,18067,0.0419527677142869,0.0442967601763691,0.0268282867166517,0.0438930024681476,0.0477931330012321,0.0430024393820233,0.041442984285296,0.062841851704278,0.0427290818955561,-0.141733607801125,NA,NA,NA,203333.64322398,0.916693292436151,0.707619230195753,1.33576586363346,1.45375849362047,123.313097748525,6.51653992800392,68.4814791147464,4.00797495047607,NA
"2015-09-07",237.821,8404.8,215.761,3430.83,318.79,1084.67,346.019,1084.67,165.857,900.261,29048,416.784,1534.7,74353.3,939.619,30.4986,16297.3,473.122,NA,NA,0.89574,0.65432,1.32972,119.403,1.4396,6.3559,69.149002,4600,NA,NA,NA,NA,NA,NA,18309,0.0384615384615385,0.0347530285382703,0.0131467399407842,0.0403277311659565,0.0576167922976007,0.0615681968325388,0.0567145212101824,0.0581438290033949,0.0627161663374831,-0.108302775340637,220050,-17847.8870291181,8.03333333333333,NA,0.907241160368512,0.697402668393456,1.34046194406718,1.45495561788068,122.142283482115,6.45317276439002,68.5275900782521,3.95095050479142,NA
"2015-09-08",241.679,8129.67,218.439,5433.61,315.121,1656.89,341.334,1648.95,168.054,784.8,29342.6,1008.95,1552.58,104934,943.634,90.1253,16703.1,777.73,NA,NA,0.89227,0.64927,1.32,120.088997,1.4209,6.3572,67.861198,4605,NA,NA,22.442116,32.030376,57.009796,1543.849976,15588,0.0375326866301139,0.0338382730812358,0.0162222848276645,0.0295822949283234,0.0572042239350487,0.0747737531407733,0.0787892584855465,0.066892983586873,0.130630251314583,-0.0693020121305478,NA,NA,NA,924195.01419536,0.9038393902656,0.695360374711911,1.30388242255223,1.41234447345446,121.411459001403,6.42414111279838,69.1127487286856,3.90449315000476,NA
"2015-09-09",237.021,6839.99,215.511,4048.49,315.275,1305.64,339.529,1305.64,166.061,820.709,29214.7,617.536,1537.96,95141.5,950.667,137.911,16500.7,519.688,NA,NA,0.89121,0.65113,1.32791,120.278,1.4356,6.3678,68.406502,4600,NA,NA,22.297699,31.866175,56.779064,1525.410034,17144,0.0450105573961856,0.00768286354373662,-0.0192734991455609,-0.00336387451066143,0.00973864144673769,0.0368281992283531,0.0540591021279433,0.050294455202485,0.130221446555276,-0.0884263479133735,315001,-12329.6226615335,8.91666666666667,NA,0.909248547597048,0.700617244885474,1.33015639964391,1.43248488530552,123.257854789238,6.48870775163382,69.6170381527375,4.01089776855215,NA
"2015-09-10",235.357,7908.21,212.98,4050.34,306.828,1663.73,329.881,1664.6,163.857,1121.92,29064,492.767,1527.49,84881.8,962.627,133.908,16398.1,383.253,NA,NA,0.88567,0.64758,1.32341,120.619003,1.4142,6.3672,67.684502,4600,NA,NA,22.38435,32.194592,57.154007,1544.02002,15452,0.0386511193624737,0.00910956546862853,-0.00702047497901025,-0.0261586650060618,-0.010360733492837,0.00264979657912108,0.0295491727981382,0.0403990840693491,0.0564547984558757,-0.0983492255649755,NA,NA,NA,-3248635.41818909,0.904923159285681,0.696206188896017,1.30367059403374,1.40161966714396,123.488997565401,6.49009802130381,69.6733048092897,4.09007167834396,NA
"2015-09-11",237.623,5469.88,213.304,3942.47,312.318,616.157,332.933,615.137,167.273,664.571,29340.5,271.836,1540.74,85687.4,965.61,134.064,16453.7,442.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.432487,32.32016,57.144386,1554.410034,10281,0.0146915205299138,0.0152047571152624,0.00962792693652618,0.00253985933735831,-0.016782591784971,-0.000832558941388723,0.0123032355635077,0.0542561026469204,0.0759182453725504,-0.100665730581597,258227,31151.9062398947,7.41666666666667,NA,0.897657213316893,0.703942800149817,1.31434246684875,1.4010975368546,123.475000315626,6.48396830273164,69.2428763208949,4.06362178745323,NA
"2015-09-12",233.994,4939.15,210.465,2119.27,314.446,190.295,334.499,190.295,162.88,443.349,29185.7,392.099,1529.41,70094.9,961.555,48.4891,16391.1,595.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11782,0.0405178906491483,0.00591895518688522,-0.0152720906646242,-0.00579120230118501,-0.0127710202893414,-0.0317983771862677,-0.0160919346903764,0.0397099401484958,0.0411162476140475,-0.100431342698314,NA,NA,NA,-4351003.70034383,0.899446139644606,0.696086224433105,1.34382078172945,1.42951956033061,124.72841183962,6.53610776344693,70.0492320315905,4.10931476875475,NA
"2015-09-13",230,3647.91,204.347,3415.91,307.956,98.1815,325.829,98.1815,160.457,460.196,28505.3,318.224,1484.75,82527.4,946.913,32.3593,15899.3,410.679,NA,NA,0.88152,0.64733,1.32474,120.795998,1.4085,6.365,67.763199,4325,NA,NA,NA,NA,NA,NA,10141,0.0352386851302925,4.34782608697728e-06,-0.0170688137302666,-0.0320802279240645,-0.0227611670780984,-0.0296218478531438,-0.0483244303394172,0.0266573821129502,0.0153359879219162,-0.118196212844431,182488,8503.14747232321,9.23333333333333,NA,0.888465217391304,0.697639130434783,1.33893913043478,1.41664782608696,123.936086956522,6.4554347826087,69.1273913043478,4.11701304347826,NA
"2015-09-14",228.295,8692.46,204.164,4773.76,305.394,158.675,323.829,159.414,161.174,949.216,28123.7,671.025,1477.65,98840.9,936.5,115.81,15717.1,399.119,NA,NA,0.88436,0.64821,1.3251,120.360001,1.3965,6.3579,67.540001,4600,NA,NA,22.33621,32.271862,56.711769,1550.530029,11501,0.0172040157445491,0,-0.00741304347826092,-0.0243553253502227,-0.0392554592779319,-0.0300054810351934,-0.0368153032853629,0.0152535966024058,0.0116275462952705,-0.122647564073495,NA,NA,NA,-228978.972451892,0.894299042905013,0.705990056724852,1.33771655095381,1.41846733393197,123.190170612585,6.47254648590639,68.8455726143805,4.10214853588559,NA
"2015-09-15",227.995,6520.27,204.702,3672.75,304,218.145,322.2,218.145,163.989,898.61,28163.9,342.294,1480.89,115996,922.049,119.432,15529.4,628.11,NA,NA,0.88717,0.65168,1.3244,120.433998,1.4029,6.36,66.782501,4600,NA,NA,22.548021,32.580963,57.096321,1570.089966,10648,0.017712624503865,0.00747823417180207,-0.00131408922665842,-0.00871739130434781,-0.0256374095062266,-0.0405179633284656,-0.0312801403824828,-0.00265526985765654,0.00785525466585336,-0.108593658364937,252317,31802.5369397108,7,NA,0.89783547884822,0.719265773372223,1.33336257374065,1.41318888572118,123.528586153205,6.49527401916709,68.1128972126582,4.04416324919406,NA
"2015-09-16",227.042,6722.62,203.05,4909.56,301.739,218.435,319.946,218.435,158.366,826.981,27954,568.067,1479.88,2566.35,923.932,115.631,15413.5,518.329,NA,NA,0.88558,0.64441,1.3168,120.523003,1.3889,6.3609,65.257698,4995,NA,NA,22.817596,33.373032,57.971172,1578.530029,10650,0.0240919232485498,0.00662432501475494,-0.00417991622623304,-0.00548851267001023,-0.0128608695652174,-0.029710163508466,-0.0445285178623281,-0.0327731271433745,0.00731164094873864,-0.111757065506557,NA,NA,NA,-2252799.51306242,0.894327921706116,0.697518520802319,1.3290008016138,1.40919301274654,123.122594057487,6.51808916411941,67.8883202226901,4.06943208745518,NA
"2015-09-17",230.129,7138.38,204.495,4922.69,302.9,585.714,319.888,585.714,158.528,883.743,28119.9,467.581,NA,NA,941.453,112.856,15562.7,585.128,NA,NA,0.87712,0.6423,1.3175,120.045998,1.391,6.356,65.397499,4320,NA,NA,22.807968,33.295753,58.000019,1566.97998,13414,0.0362917286462771,0.0336028922908456,0.0135966032716413,0.00935985438277149,0.00803346547230558,0.000560869565217351,-0.0165175175431849,-0.0323436534200092,0.0225365129722693,-0.0589733838749381,276118,74998.9785262475,9.21666666666667,NA,0.888610301178904,0.68886581004567,1.31621829495631,1.39003776142946,122.191901064186,NA,67.6259836874101,4.09097940720205,NA
"2015-09-18",231.522,7150.13,205.221,3747.99,303.777,896.703,320.072,896.703,160.06,743.554,28299,349.758,NA,NA,955.554,81.6539,15756.9,380.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.393978,32.677555,56.548332,1546.780029,11153,0.0287755594030112,0.0197864565786405,0.00605312672457622,0.0197320319588446,0.0154696374920502,0.0141352197814232,0.00661739130434779,-0.042026820700185,0.0334511757458889,0.0247056740727627,NA,NA,NA,-1819334.56414592,0.886399564620209,0.691338188163544,1.31208697229637,1.38246905261703,122.230284810947,NA,68.0578951460336,4.12727084251173,NA
"2015-09-19",229.169,4345.79,205.262,1567.79,304.089,723.525,320.317,723.525,157.261,515.972,27988.9,553.178,NA,NA,951.691,44.8398,15755.2,271.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10901,0.0142942017823744,-0.00457740793911907,-0.0101631810367912,-0.00417157333495552,0.00936831070903185,0.00514923572885373,0.00382837994699851,-0.0331278663072047,0.0191403731127566,-0.00442249127882982,270914,-65913.0268140133,8.75,NA,0.895679607625813,0.686222831185719,1.3269203077205,1.39773267763092,122.132138290956,NA,68.7492636438611,4.1527911715808,NA
"2015-09-20",229.92,2748.33,204.735,924.004,304.872,519.468,320.651,519.468,156.491,471.592,27904.3,289.26,NA,NA,946.47,41.7986,15742.4,171.028,NA,NA,0.88558,0.64396,1.3219,120.000999,1.3908,6.3543,66.440002,4820,NA,NA,NA,NA,NA,NA,8423,0.013021414841961,0.00955984690327061,0.00327705754268673,-0.00691942882317881,-0.000908186278130975,0.0126760687449899,0.00844316761332478,-0.0231010762373756,0.00576547886720144,0.00323328053617472,NA,NA,NA,-5386049.58230021,0.890461899791232,0.680632393876131,1.32599164926931,1.3946198677801,121.365257480863,NA,68.4690327070285,4.11651878914405,NA
"2015-09-21",227.516,6543.8,202.552,3840.7,299.577,639.699,317.164,639.699,159.232,927.793,27621.3,429.658,NA,NA,946.646,194.844,15465.1,393.62,NA,NA,NA,0.64482,NA,NA,NA,NA,NA,NA,NA,NA,22.451744,32.619598,56.529106,1563.430054,16000,0.026551990395044,0.000351623622074986,-0.010455810716771,-0.0072130174674586,-0.0173028913019065,-0.0113545011710823,0.00208771945278842,-0.0425337614624847,-0.030753828785652,0.01066117024112,336829,-39145.6540949868,8.78333333333333,NA,0.890275848731518,0.699871657377943,1.31672937287927,1.39402943089717,121.403769405229,NA,67.9736809718877,4.16078869178431,NA
"2015-09-22",227.607,8836.73,205.509,5022.78,300.882,1147.52,319.216,1147.52,158.442,865.591,27594.5,861.939,NA,NA,957.029,173.336,15371.8,829.32,NA,NA,0.89922,0.6513,1.3273,120.080002,1.4126,6.366,65.82,4800,NA,NA,22.066639,32.011063,55.173561,1537.680054,18867,0.0290132633336458,0.0131103173452486,0.00039997187011027,-0.0100600208768267,-0.00681593060143393,-0.0169098401015886,-0.0109590707820396,-0.0272955716813252,-0.0429482678148692,0.0170743478144298,NA,NA,NA,6274638.68054762,0.902911597622217,0.696120945313633,1.32193649580197,1.40248762120673,121.237483908667,NA,67.5365871875645,4.20474326360789,NA
"2015-09-23",228.681,5627.7,206.368,3086.48,305.037,1011.42,326.162,1011.42,159.756,692.961,27785.8,360.691,NA,NA,964.658,204.111,15388.4,677.236,NA,NA,0.89366,0.65565,1.3325,120.199997,1.4288,6.3737,66.019997,4795,NA,NA,21.970358,31.508774,54.91399,1540.609985,16511,0.0252754288153227,0.01311871121781,0.00471865979517331,0.00512051899646627,-0.00538883089770344,-0.00212943286395629,-0.0122709720890454,-0.0057347826086956,-0.0537820828454272,0.069822601470836,278627,-55651.5758244208,8.2,NA,0.902427398865669,0.698597609770816,1.3338974379157,1.42627502940778,121.504628718608,NA,67.2919919013823,4.21835657531671,NA
"2015-09-24",231.717,6512.04,207.24,3960.14,309.522,1139.44,331.756,1139.44,160.649,734.295,28034.8,558.216,NA,NA,987.948,142.4,15637.8,356.254,NA,NA,0.89454,0.65673,1.3339,120.239998,1.4262,6.3733,66.080002,4790,NA,NA,21.869764,31.363886,54.750553,1544.52002,14540,0.0249593339513407,0.0246809685953124,0.0132761357524237,0.0180574411156072,0.0184646354542099,0.00781576200417548,0.0111184322486898,0.0149893777787513,-0.0223777639955952,0.104929617761502,NA,NA,NA,674954.474410783,0.894366835406983,0.693298290587225,1.33577596809902,1.43172922142096,120.987238743812,NA,67.4866324007302,4.26359740545579,NA
"2015-09-25",233.378,7634.59,210.852,3665.68,313.704,1153.5,335.293,1152.11,163.254,790.403,28559.6,447.56,NA,NA,977.613,116.468,15710,779.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.937473,31.305929,55.240856,1537.98999,16282,0.0261478260869566,0.0184121896665495,0.00716822675936583,0.020539528863351,0.0253551077075836,0.0257652209075405,0.0150400139178845,0.0236101668896247,-0.00840850282761938,0.0475715952958075,314913,1792.91606393846,7.75,NA,0.903478476977264,0.699526090719776,1.34418839822091,1.43669497553326,122.37485966972,NA,67.315685283103,4.1889681118186,NA
"2015-09-26",232.101,4501.51,208.886,1507.42,312.4,817.267,333.565,817.334,162.922,470.903,28445.2,311.98,1512.42,119488,977.822,20.0764,15562.1,415.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11941,0.017607056727573,0.00348555154867935,-0.0054718096821465,0.00165719390463361,0.0149553307883033,0.0197445597015909,0.0201524288401695,0.0222822209106685,-0.0232384912234926,0.0509155286702648,NA,NA,NA,-6246421.85859102,0.899978888501127,0.701944412130926,1.34596576490407,1.43715451462941,122.555266888122,6.51621492367547,67.0488278809656,4.21291592884132,NA
"2015-09-27",232.819,4366.1,207.979,1490.72,310.616,736.521,331.747,736.521,162.956,301.812,28380.5,276.35,1514,84699.2,976.745,3.99307,15499.4,207.084,NA,NA,0.89272,0.65782,1.3334,120.367996,1.4243,6.3641,65.445,4760,NA,NA,NA,NA,NA,NA,10433,0.0161679526225268,0.0105575575876539,0.00309348085531725,-0.00239525576532491,0.00475580125756839,0.0180950756730991,0.0228991199743417,0.0116890961156569,-0.00502149627768238,0.0358882862520189,153969,3015.90509879375,8.15,NA,0.893307676778957,0.69992569334977,1.33415228138597,1.42491377421946,121.899415425717,6.50290569068676,66.5727453515392,4.19529763464322,NA
"2015-09-28",235.057,8578.08,211.671,4867,311.202,987.818,332.387,987.818,151.831,889.36,28676.6,686.487,NA,NA,989.737,204.272,15607.2,450.833,NA,NA,0.89039,0.65941,1.3397,119.839996,1.4343,6.3588,66.059196,4760,NA,NA,21.44417,30.629774,54.154499,1505.47998,18074,0.0268455504182035,0.0185912353173911,0.00961261752692005,0.0127358348305263,0.00719433708404392,0.0144141344830115,0.0278816342415853,0.0152685273969644,0.0219869565217391,0.0376601361433124,NA,NA,NA,2898942.37828132,0.900509238184781,0.645932688667004,1.32394270325921,1.41406977881961,121.998493982311,NA,66.3975120928115,4.21062550785554,NA
"2015-09-29",236.149,5556.85,211.385,3870.3,318.157,1267.05,339.987,1267.05,166.451,843.441,28734.5,472.803,NA,NA,1004.8,116.127,15657.2,513.519,NA,NA,0.88842,0.65972,1.3419,119.860001,1.4278,6.3536,65.709999,4770,NA,NA,21.415152,30.774666,54.077587,1493.569946,19348,0.0166666666666667,0.0120390092695714,0.00464568168571884,0.0143029563738355,0.0174406831508697,0.011873441369795,0.0191267796493136,0.0304578717016699,0.0344028559539193,0.0464304230494836,311130,20641.3010906351,6.56666666666667,NA,0.895134004378591,0.704855832546401,1.34727227301407,1.43971390943853,121.679532837319,NA,66.302207504584,4.25494073656886,NA
"2015-09-30",235.694,6261.04,211.152,2970.08,316.746,772.71,337.138,772.71,166.617,1075.95,28915.5,456.99,NA,NA,999.557,104.894,15711,383.138,NA,NA,0.89509,0.6612,1.3317,119.859001,1.4265,6.3471,65.387497,4770,NA,NA,21.840748,31.663322,55.106262,1528.160034,13640,0.0171673819742489,0.00361061376191163,-0.00192674963688185,0.00270998098333596,0.012348648520954,0.0154803296840599,0.00992381458406535,0.0251130828114127,0.0337682843922015,0.0418887975315846,NA,NA,NA,-1712210.98336416,0.895873463049547,0.706920838035758,1.34388656478315,1.43040552580889,122.682376301476,NA,66.6584639405331,4.24090982375453,NA
"2015-10-01",234.892,7059.63,212.323,2729.64,311.656,648.852,332.577,648.86,166.071,956.411,28986.5,284.134,NA,NA,993.559,106.778,15723.7,634.223,NA,NA,0.89338,0.66054,1.32457,119.809998,1.4211,6.3461,65.625702,4775,NA,NA,21.889107,31.837194,55.279312,1527.160034,17527,0.0205971139063892,0.00556000204349238,-0.00340271708231857,-0.00532291053529765,-0.000701957397567365,0.00890391248136968,0.0120249374194855,0.0324196979553087,0.0345751006421719,0.0421395423125726,279452,-1508.39757504605,7.86666666666667,NA,0.90391754508455,0.707010030141512,1.32680551061765,1.41587197520563,123.403521618446,NA,66.9401256747782,4.22985457146263,NA
