date,price
10-Jan-13,30.143
9-Jan-13,30.363
8-Jan-13,30.3
7-Jan-13,30.349
4-Jan-13,30.328
3-Jan-13,30.25
2-Jan-13,30.175
1-Jan-13,30.588
31-Dec-12,30.558
28-Dec-12,30.369
27-Dec-12,30.365
26-Dec-12,30.587
25-Dec-12,30.7
24-Dec-12,30.633
21-Dec-12,30.828
20-Dec-12,30.703
19-Dec-12,30.765
18-Dec-12,30.74
17-Dec-12,30.979
14-Dec-12,30.707
13-Dec-12,30.736
12-Dec-12,30.549
11-Dec-12,30.707
10-Dec-12,30.791
7-Dec-12,30.826
6-Dec-12,30.953
5-Dec-12,30.797
4-Dec-12,30.84
3-Dec-12,30.882
30-Nov-12,30.865
29-Nov-12,30.872
28-Nov-12,31.07
27-Nov-12,31.045
26-Nov-12,31.008
23-Nov-12,31.05
22-Nov-12,31.185
21-Nov-12,31.183
20-Nov-12,31.306
19-Nov-12,31.415
18-Nov-12,31.6875
16-Nov-12,31.71
15-Nov-12,31.666
14-Nov-12,31.706
13-Nov-12,31.752
12-Nov-12,31.61
11-Nov-12,31.562
9-Nov-12,31.575
8-Nov-12,31.51
7-Nov-12,31.58
6-Nov-12,31.373
5-Nov-12,31.608
4-Nov-12,31.501
2-Nov-12,31.48
1-Nov-12,31.287
31-Oct-12,31.343
30-Oct-12,31.38
29-Oct-12,31.485
28-Oct-12,31.376
26-Oct-12,31.398
25-Oct-12,31.38
24-Oct-12,31.435
23-Oct-12,31.382
22-Oct-12,31.107
21-Oct-12,30.924
19-Oct-12,30.892
18-Oct-12,30.8
17-Oct-12,30.753
16-Oct-12,30.859
15-Oct-12,31.006
14-Oct-12,31.127
12-Oct-12,31.11
11-Oct-12,31.041
10-Oct-12,31.117
9-Oct-12,31.145
8-Oct-12,31.184
7-Oct-12,31.0315
5-Oct-12,31.008
4-Oct-12,30.985
3-Oct-12,31.161
2-Oct-12,31.135
1-Oct-12,31.2
30-Sep-12,31.26
28-Sep-12,31.185
27-Sep-12,30.988
26-Sep-12,31.311
25-Sep-12,31.2
24-Sep-12,31.143
23-Sep-12,31.064
21-Sep-12,31.041
20-Sep-12,31.237
19-Sep-12,31.209
18-Sep-12,30.911
17-Sep-12,30.634
16-Sep-12,30.525
14-Sep-12,30.503
13-Sep-12,31.074
12-Sep-12,31.456
11-Sep-12,31.515
10-Sep-12,31.677
9-Sep-12,31.7145
7-Sep-12,31.665
6-Sep-12,31.957
5-Sep-12,32.296
4-Sep-12,32.297
3-Sep-12,32.302
2-Sep-12,32.2545
31-Aug-12,32.25
30-Aug-12,32.559
29-Aug-12,32.213
28-Aug-12,31.993
27-Aug-12,31.9
26-Aug-12,31.8005
24-Aug-12,31.815
23-Aug-12,31.695
22-Aug-12,31.784
21-Aug-12,31.765
20-Aug-12,32.059
19-Aug-12,32.017
17-Aug-12,32.038
16-Aug-12,31.859
15-Aug-12,31.869
14-Aug-12,31.844
13-Aug-12,31.874
12-Aug-12,31.826
10-Aug-12,31.83
9-Aug-12,31.71
8-Aug-12,31.533
7-Aug-12,31.545
6-Aug-12,31.578
5-Aug-12,32.0225
3-Aug-12,31.99
2-Aug-12,32.66
1-Aug-12,32.402
31-Jul-12,32.211
30-Jul-12,32.177
29-Jul-12,32.0115
27-Jul-12,32.035
26-Jul-12,32.357
25-Jul-12,32.651
24-Jul-12,32.943
23-Jul-12,32.67
22-Jul-12,32.069
20-Jul-12,32.061
19-Jul-12,31.827
18-Jul-12,32.229
17-Jul-12,32.35
16-Jul-12,32.532
15-Jul-12,32.5715
13-Jul-12,32.562
12-Jul-12,32.742
11-Jul-12,32.708
10-Jul-12,32.894
9-Jul-12,32.985
8-Jul-12,33.04
6-Jul-12,32.87
5-Jul-12,32.514
4-Jul-12,32.335
3-Jul-12,32.224
2-Jul-12,32.576
1-Jul-12,32.4015
29-Jun-12,32.395
28-Jun-12,33.133
27-Jun-12,32.966
26-Jun-12,32.913
25-Jun-12,33.235
24-Jun-12,33.215
22-Jun-12,33.21
21-Jun-12,33.182
20-Jun-12,32.575
19-Jun-12,32.385
18-Jun-12,32.41
17-Jun-12,32.353
15-Jun-12,32.375
14-Jun-12,32.5
13-Jun-12,32.472
12-Jun-12,33.025
11-Jun-12,32.75
10-Jun-12,32.229
8-Jun-12,32.528
7-Jun-12,32.463
6-Jun-12,32.3442
5-Jun-12,32.9095
4-Jun-12,33.4545
3-Jun-12,33.701
1-Jun-12,33.674
31-May-12,33.3365
30-May-12,32.8247
29-May-12,32.3005
28-May-12,32.098
27-May-12,32.02
25-May-12,32.0905
24-May-12,31.7935
23-May-12,31.7372
22-May-12,31.3775
21-May-12,31.117
20-May-12,31.3005
18-May-12,31.3105
17-May-12,31.1225
16-May-12,31.041
15-May-12,30.679
14-May-12,30.391
13-May-12,30.207
11-May-12,30.165
10-May-12,30.1575
9-May-12,30.369
8-May-12,30.146
7-May-12,30
6-May-12,29.821
4-May-12,29.7695
3-May-12,29.533
2-May-12,29.4305
1-May-12,29.3365
30-Apr-12,29.4085
29-Apr-12,29.3165
27-Apr-12,29.319
26-Apr-12,29.3315
25-Apr-12,29.358
24-Apr-12,29.3655
23-Apr-12,29.5035
22-Apr-12,29.4935
20-Apr-12,29.456
19-Apr-12,29.504
18-Apr-12,29.5325
17-Apr-12,29.4975
16-Apr-12,29.605
15-Apr-12,29.6765
13-Apr-12,29.6165
12-Apr-12,29.416
11-Apr-12,29.6415
10-Apr-12,29.8395
9-Apr-12,29.609
8-Apr-12,29.605
6-Apr-12,29.572
5-Apr-12,29.398
4-Apr-12,29.446
3-Apr-12,29.3045
2-Apr-12,29.295
1-Apr-12,29.354
30-Mar-12,29.3075
29-Mar-12,29.4305
28-Mar-12,29.3825
27-Mar-12,29.0605
26-Mar-12,28.96
25-Mar-12,29.2645
23-Mar-12,29.265
22-Mar-12,29.4515
21-Mar-12,29.279
20-Mar-12,29.254
19-Mar-12,29.1135
18-Mar-12,29.228
16-Mar-12,29.2295
15-Mar-12,29.437
14-Mar-12,29.5845
13-Mar-12,29.44
12-Mar-12,29.621
11-Mar-12,29.469
9-Mar-12,29.44
8-Mar-12,29.36
7-Mar-12,29.624
6-Mar-12,29.6575
5-Mar-12,29.3525
4-Mar-12,29.3565
2-Mar-12,29.366
1-Mar-12,29.136
29-Feb-12,29.2065
28-Feb-12,29.0125
27-Feb-12,29.0195
26-Feb-12,29.164
24-Feb-12,29.1215
23-Feb-12,29.551
22-Feb-12,29.699
21-Feb-12,29.7505
20-Feb-12,29.793
19-Feb-12,29.8985
17-Feb-12,29.9455
16-Feb-12,30.055
15-Feb-12,30.101
14-Feb-12,30.0545
13-Feb-12,29.9215
12-Feb-12,30.012
10-Feb-12,30.029
9-Feb-12,29.733
8-Feb-12,29.749
7-Feb-12,29.8175
6-Feb-12,30.1225
5-Feb-12,30.13
3-Feb-12,30.1345
2-Feb-12,30.203
1-Feb-12,30.175
31-Jan-12,30.292
30-Jan-12,30.38
29-Jan-12,30.1165
27-Jan-12,30.0805
26-Jan-12,30.362
25-Jan-12,30.564
24-Jan-12,30.7615
23-Jan-12,30.905
22-Jan-12,31.366
20-Jan-12,31.3405
19-Jan-12,31.3075
18-Jan-12,31.4445
17-Jan-12,31.5805
16-Jan-12,31.6741
15-Jan-12,32.013
13-Jan-12,31.873
12-Jan-12,31.5575
11-Jan-12,31.7005
10-Jan-12,31.5925
9-Jan-12,31.884
8-Jan-12,32.034
6-Jan-12,31.9815
5-Jan-12,32.0395
4-Jan-12,31.8695
3-Jan-12,31.6855
2-Jan-12,32.1065
1-Jan-12,32
30-Dec-11,32.1935
29-Dec-11,32.1015
28-Dec-11,31.8245
27-Dec-11,31.412
26-Dec-11,31.152
25-Dec-11,31.115
23-Dec-11,31.1495
22-Dec-11,31.3755
21-Dec-11,31.753
20-Dec-11,31.9213
19-Dec-11,32.112
18-Dec-11,32.0105
16-Dec-11,31.9495
15-Dec-11,31.755
14-Dec-11,31.891
13-Dec-11,31.7425
12-Dec-11,31.687
11-Dec-11,31.481
9-Dec-11,31.4495
8-Dec-11,31.4675
7-Dec-11,31.2605
6-Dec-11,31.3488
5-Dec-11,30.9545
4-Dec-11,30.848
2-Dec-11,30.889
1-Dec-11,30.7615
30-Nov-11,30.7
29-Nov-11,31.2995
28-Nov-11,31.3802
27-Nov-11,31.458
25-Nov-11,31.5263
24-Nov-11,31.487
23-Nov-11,31.51
22-Nov-11,31.0665
21-Nov-11,31.185
20-Nov-11,30.8265
18-Nov-11,30.8395
17-Nov-11,31.0063
16-Nov-11,30.7855
15-Nov-11,30.7105
14-Nov-11,30.6088
13-Nov-11,30.24
11-Nov-11,30.3605
10-Nov-11,30.5475
9-Nov-11,30.7105
8-Nov-11,30.2375
7-Nov-11,30.5235
6-Nov-11,30.7345
4-Nov-11,30.684
3-Nov-11,30.41
2-Nov-11,30.765
1-Nov-11,30.8215
31-Oct-11,30.302
30-Oct-11,29.836
28-Oct-11,29.824
27-Oct-11,29.9335
26-Oct-11,30.6638
25-Oct-11,30.5065
24-Oct-11,30.601
23-Oct-11,31.1185
21-Oct-11,31.0635
20-Oct-11,31.2625
19-Oct-11,31.175
18-Oct-11,31.0678
17-Oct-11,30.873
16-Oct-11,30.8805
14-Oct-11,30.879
13-Oct-11,31.2435
12-Oct-11,31.1165
11-Oct-11,31.5225
10-Oct-11,31.5637
9-Oct-11,32.408
7-Oct-11,32.1176
6-Oct-11,32.374
5-Oct-11,32.632
4-Oct-11,32.72
3-Oct-11,32.753
2-Oct-11,32.2955
30-Sep-11,32.258
29-Sep-11,31.8855
28-Sep-11,31.76
27-Sep-11,31.6945
26-Sep-11,32.4
25-Sep-11,32.0438
23-Sep-11,32.055
22-Sep-11,32.0985
21-Sep-11,31.602
20-Sep-11,31.4225
19-Sep-11,31.353
18-Sep-11,30.706
16-Sep-11,30.5371
15-Sep-11,30.3925
14-Sep-11,30.3575
13-Sep-11,30.209
12-Sep-11,30.2565
11-Sep-11,30.16
9-Sep-11,30.0095
8-Sep-11,29.734
7-Sep-11,29.5215
6-Sep-11,29.635
5-Sep-11,29.5195
4-Sep-11,29.1385
2-Sep-11,29.157
1-Sep-11,29.0575
31-Aug-11,28.947
30-Aug-11,28.857
29-Aug-11,28.811
28-Aug-11,28.842
26-Aug-11,28.822
25-Aug-11,28.884
24-Aug-11,28.922
23-Aug-11,28.973
22-Aug-11,29.0975
21-Aug-11,29.218
19-Aug-11,29.1315
18-Aug-11,29.149
17-Aug-11,28.7655
16-Aug-11,28.7375
15-Aug-11,28.618
14-Aug-11,29.117
12-Aug-11,29.1415
11-Aug-11,29.5115
10-Aug-11,29.8412
9-Aug-11,29.8798
8-Aug-11,29.0605
7-Aug-11,28.1605
5-Aug-11,28.169
4-Aug-11,28.1765
3-Aug-11,27.8281
2-Aug-11,27.8405
1-Aug-11,27.7541
31-Jul-11,27.6565
29-Jul-11,27.6135
28-Jul-11,27.5655
27-Jul-11,27.554
26-Jul-11,27.5245
25-Jul-11,27.7185
24-Jul-11,27.779
22-Jul-11,27.7789
21-Jul-11,27.727
20-Jul-11,27.9356
19-Jul-11,28.0385
18-Jul-11,28.1295
17-Jul-11,28.1018
15-Jul-11,28.0515
14-Jul-11,28.1075
13-Jul-11,27.996
12-Jul-11,28.306
11-Jul-11,28.2233
10-Jul-11,28.063
8-Jul-11,28.0025
7-Jul-11,27.8935
6-Jul-11,27.9725
5-Jul-11,27.883
4-Jul-11,27.822
3-Jul-11,27.812
1-Jul-11,27.847
30-Jun-11,27.9015
29-Jun-11,27.951
28-Jun-11,28.088
27-Jun-11,28.133
26-Jun-11,28.292
24-Jun-11,28.2405
23-Jun-11,28.218
22-Jun-11,27.9665
21-Jun-11,27.9575
20-Jun-11,28.033
19-Jun-11,28.1085
17-Jun-11,28.054
16-Jun-11,28.1085
15-Jun-11,27.9788
14-Jun-11,27.8505
13-Jun-11,27.9385
12-Jun-11,28.011
10-Jun-11,27.8374
9-Jun-11,27.727
8-Jun-11,27.75
7-Jun-11,27.7333
6-Jun-11,27.8212
5-Jun-11,27.7775
3-Jun-11,27.7955
2-Jun-11,27.8985
1-Jun-11,27.9865
31-May-11,27.9285
30-May-11,28.0285
29-May-11,28.0085
27-May-11,27.9795
26-May-11,28.2515
25-May-11,28.4565
24-May-11,28.3637
23-May-11,28.4825
22-May-11,28.2205
20-May-11,28.177
19-May-11,27.9155
18-May-11,27.979
17-May-11,28.043
16-May-11,28.139
15-May-11,28.1895
13-May-11,27.9337
12-May-11,28.0375
11-May-11,27.8535
10-May-11,27.7275
9-May-11,27.8105
8-May-11,27.792
6-May-11,27.6828
5-May-11,27.663
4-May-11,27.3425
3-May-11,27.3525
2-May-11,27.3415
1-May-11,27.424
29-Apr-11,27.409
28-Apr-11,27.5275
27-Apr-11,27.6015
26-Apr-11,27.7495
25-Apr-11,27.934
24-Apr-11,27.9155
22-Apr-11,27.9665
21-Apr-11,27.9363
20-Apr-11,28.0715
19-Apr-11,28.2715
18-Apr-11,28.424
17-Apr-11,28.155
15-Apr-11,28.121
14-Apr-11,28.196
13-Apr-11,28.2395
12-Apr-11,28.119
11-Apr-11,28.0569
10-Apr-11,27.946
8-Apr-11,27.942
7-Apr-11,28.2215
6-Apr-11,28.1639
5-Apr-11,28.2715
4-Apr-11,28.2735
3-Apr-11,28.2405
1-Apr-11,28.239
31-Mar-11,28.4485
30-Mar-11,28.5205
29-Mar-11,28.357
28-Mar-11,28.3565
25-Mar-11,28.343
24-Mar-11,28.2995
23-Mar-11,28.315
22-Mar-11,28.1935
21-Mar-11,28.261
20-Mar-11,28.445
18-Mar-11,28.4315
17-Mar-11,28.6285
16-Mar-11,28.738
15-Mar-11,28.7105
14-Mar-11,28.5025
13-Mar-11,28.597
11-Mar-11,28.514
10-Mar-11,28.6235
9-Mar-11,28.3805
8-Mar-11,28.2815
7-Mar-11,28.1795
6-Mar-11,28.153
4-Mar-11,28.156
3-Mar-11,28.1865
2-Mar-11,28.3885
1-Mar-11,28.7445
28-Feb-11,28.847
27-Feb-11,28.974
25-Feb-11,28.9525
24-Feb-11,29.0545
23-Feb-11,29.143
22-Feb-11,29.2846
21-Feb-11,29.1575
20-Feb-11,29.102
18-Feb-11,29.1025
17-Feb-11,29.242
16-Feb-11,29.205
15-Feb-11,29.3275
14-Feb-11,29.3015
13-Feb-11,29.3675
11-Feb-11,29.3237
10-Feb-11,29.3247
9-Feb-11,29.2497
8-Feb-11,29.2631
7-Feb-11,29.2708
6-Feb-11,29.4029
4-Feb-11,29.4029
3-Feb-11,29.446
2-Feb-11,29.445
1-Feb-11,29.6302
31-Jan-11,29.799
30-Jan-11,29.6905
28-Jan-11,29.8168
27-Jan-11,29.605
26-Jan-11,29.7155
25-Jan-11,29.711
24-Jan-11,29.844
23-Jan-11,29.9504
21-Jan-11,29.7845
20-Jan-11,29.993
19-Jan-11,29.838
18-Jan-11,29.902
17-Jan-11,29.9867
16-Jan-11,30.0061
14-Jan-11,30.0026
13-Jan-11,29.9455
12-Jan-11,30.0995
11-Jan-11,30.5505
10-Jan-11,30.4775
9-Jan-11,30.4775
7-Jan-11,30.7685
6-Jan-11,30.4775
5-Jan-11,30.4775
4-Jan-11,30.4775
3-Jan-11,30.4775
2-Jan-11,30.4775
31-Dec-10,30.577
30-Dec-10,30.5623
29-Dec-10,30.4585
28-Dec-10,30.3573
27-Dec-10,30.365
26-Dec-10,30.4625
24-Dec-10,30.477
23-Dec-10,30.6332
22-Dec-10,30.65
21-Dec-10,30.7415
20-Dec-10,30.8471
19-Dec-10,30.6795
17-Dec-10,30.6788
16-Dec-10,30.744
15-Dec-10,30.818
14-Dec-10,30.72
13-Dec-10,30.698
12-Dec-10,30.9333
10-Dec-10,30.927
9-Dec-10,30.939
8-Dec-10,31.049
7-Dec-10,31.136
6-Dec-10,31.2245
5-Dec-10,31.2998
3-Dec-10,31.237
2-Dec-10,31.2135
1-Dec-10,31.364
30-Nov-10,31.5311
29-Nov-10,31.356
28-Nov-10,31.455
26-Nov-10,31.3883
25-Nov-10,31.16
24-Nov-10,31.264
23-Nov-10,31.358
22-Nov-10,31.153
21-Nov-10,31.112
19-Nov-10,31.112
18-Nov-10,31.079
17-Nov-10,31.305
16-Nov-10,31.166
15-Nov-10,30.998
14-Nov-10,30.794
12-Nov-10,30.794
11-Nov-10,30.62
10-Nov-10,30.732
9-Nov-10,30.651
8-Nov-10,30.834
7-Nov-10,30.519
5-Nov-10,30.519
4-Nov-10,30.476
3-Nov-10,30.82
2-Nov-10,30.774
1-Nov-10,30.828
31-Oct-10,30.814
29-Oct-10,30.814
28-Oct-10,30.646
27-Oct-10,30.685
26-Oct-10,30.448
25-Oct-10,30.293
24-Oct-10,30.347
22-Oct-10,30.347
21-Oct-10,30.576
20-Oct-10,30.681
19-Oct-10,30.674
18-Oct-10,30.387
17-Oct-10,30.315
15-Oct-10,30.315
14-Oct-10,30.046
13-Oct-10,30.117
12-Oct-10,30.103
11-Oct-10,29.911
10-Oct-10,29.849
8-Oct-10,29.849
7-Oct-10,29.776
6-Oct-10,29.847
5-Oct-10,30.027
4-Oct-10,30.473
3-Oct-10,30.464
1-Oct-10,30.464
30-Sep-10,30.569
29-Sep-10,30.422
28-Sep-10,30.458
27-Sep-10,30.533
26-Sep-10,30.758
24-Sep-10,30.758
23-Sep-10,31.026
22-Sep-10,30.993
21-Sep-10,31.059
20-Sep-10,31.068
19-Sep-10,30.982
17-Sep-10,30.982
16-Sep-10,31.314
15-Sep-10,30.946
14-Sep-10,30.617
13-Sep-10,30.666
12-Sep-10,30.886
10-Sep-10,30.886
9-Sep-10,30.843
8-Sep-10,30.823
7-Sep-10,30.859
6-Sep-10,30.632
5-Sep-10,30.627
3-Sep-10,30.627
2-Sep-10,30.701
1-Sep-10,30.715
31-Aug-10,30.783
30-Aug-10,30.677
29-Aug-10,30.706
27-Aug-10,30.706
26-Aug-10,30.696
25-Aug-10,30.972
24-Aug-10,30.805
23-Aug-10,30.696
22-Aug-10,30.661
20-Aug-10,30.661
19-Aug-10,30.439
18-Aug-10,30.444
17-Aug-10,30.415
16-Aug-10,30.488
15-Aug-10,30.545
13-Aug-10,30.545
12-Aug-10,30.582
11-Aug-10,30.391
10-Aug-10,30.038
9-Aug-10,29.923
8-Aug-10,29.7776
6-Aug-10,29.785
5-Aug-10,29.847
4-Aug-10,29.8168
3-Aug-10,29.7313
2-Aug-10,29.976
1-Aug-10,30.2871
30-Jul-10,30.285
29-Jul-10,30.175
28-Jul-10,30.249
27-Jul-10,30.1913
26-Jul-10,30.227
25-Jul-10,30.3549
23-Jul-10,30.3476
22-Jul-10,30.3665
21-Jul-10,30.5015
20-Jul-10,30.5089
19-Jul-10,30.5351
18-Jul-10,30.3962
16-Jul-10,30.5195
15-Jul-10,30.37
14-Jul-10,30.564
13-Jul-10,30.5975
12-Jul-10,30.772
11-Jul-10,30.8954
9-Jul-10,30.875
8-Jul-10,30.835
7-Jul-10,31.004
6-Jul-10,31.055
5-Jul-10,31.1488
4-Jul-10,31.0953
2-Jul-10,31.1065
1-Jul-10,31.035
30-Jun-10,31.2425
29-Jun-10,31.3252
28-Jun-10,31.0685
27-Jun-10,31.1112
25-Jun-10,30.9915
24-Jun-10,31.055
23-Jun-10,31.0116
22-Jun-10,30.9246
21-Jun-10,30.8341
20-Jun-10,31.0139
18-Jun-10,30.989
17-Jun-10,30.937
16-Jun-10,31.218
15-Jun-10,31.28
14-Jun-10,31.43
13-Jun-10,31.5477
11-Jun-10,31.6075
10-Jun-10,31.6575
9-Jun-10,31.6863
8-Jun-10,31.81
7-Jun-10,31.7225
6-Jun-10,31.4474
4-Jun-10,31.515
3-Jun-10,31.165
2-Jun-10,31.1653
1-Jun-10,31.2077
31-May-10,30.8955
30-May-10,30.6539
28-May-10,30.6539
27-May-10,30.655
26-May-10,31.19
25-May-10,31.4445
24-May-10,31.054
21-May-10,31.095
20-May-10,31.4335
19-May-10,30.4955
18-May-10,30.5015
17-May-10,30.5385
16-May-10,30.1983
14-May-10,30.355
13-May-10,29.9998
12-May-10,30.023
11-May-10,30.222
10-May-10,30.4444
9-May-10,30.2625
7-May-10,30.4993
6-May-10,30.719
5-May-10,30.0456
4-May-10,29.5947
3-May-10,29.18
2-May-10,29.1668
30-Apr-10,29.215
