,Date,Favorite,Spread,Underdog,Total,Money Odds,Year,Week,Away,Home,Favprob,Dogprob,Awayprob,Homeprob,Awayspread,Homespread,Home Score,Away Score,Overtime?,Homewins,Over,Homecover,Totalscore,Awaycover,Awaywins,Favwins,Favbinned,FavbinnedMP,Favcover,Dogcover,Spreadpush
996,2013-11-14,Indianapolis,-3.0,Tennessee,42.5,"['-150', '+130']",2013,11,Indianapolis,Tennessee,0.579831932773,0.420168067227,0.579831932773,0.420168067227,-3.0,3.0,27,30,,0,1.0,0.5,57,0.5,1,1,"(0.553, 0.58]",0.5665,0,0,1
997,2013-11-17,Tampa Bay,-2.0,Atlanta,43.5,"['-135', '+115']",2013,11,Atlanta,Tampa Bay,0.552594002856,0.447405997144,0.447405997144,0.552594002856,2.0,-2.0,41,28,,1,1.0,1.0,69,0.0,0,1,"(0.527, 0.553]",0.54,1,0,0
998,2013-11-17,NY Jets,-2.0,Buffalo,39.0,"['-130', '+110']",2013,11,NY Jets,Buffalo,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,37,14,,1,1.0,1.0,51,0.0,0,0,"(0.527, 0.553]",0.54,0,1,0
999,2013-11-17,Detroit,-3.0,Pittsburgh,45.5,"['-160', '+140']",2013,11,Detroit,Pittsburgh,0.596273291925,0.403726708075,0.596273291925,0.403726708075,-3.0,3.0,37,27,,1,1.0,1.0,64,0.0,0,0,"(0.58, 0.607]",0.5935,0,1,0
1000,2013-11-17,Philadelphia,-4.5,Washington,55.0,"['-220', '+180']",2013,11,Washington,Philadelphia,0.65811965812,0.34188034188,0.34188034188,0.65811965812,4.5,-4.5,24,16,,1,0.0,1.0,40,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1001,2013-11-17,San Diego,-2.5,Miami,45.0,"['-145', '+125']",2013,11,San Diego,Miami,0.571115973742,0.428884026258,0.571115973742,0.428884026258,-2.5,2.5,20,16,,1,0.0,1.0,36,0.0,0,0,"(0.553, 0.58]",0.5665,0,1,0
1002,2013-11-17,Chicago,-3.0,Baltimore,40.0,"['-175', '+155']",2013,11,Baltimore,Chicago,0.618717504333,0.381282495667,0.381282495667,0.618717504333,3.0,-3.0,23,20,Y,1,1.0,0.5,43,0.5,0,1,"(0.607, 0.633]",0.62,0,1,0
1003,2013-11-17,Cincinnati,-5.0,Cleveland,40.0,"['-230', '+190']",2013,11,Cleveland,Cincinnati,0.669007021063,0.330992978937,0.330992978937,0.669007021063,5.0,-5.0,41,20,,1,1.0,1.0,61,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1004,2013-11-17,Houston,-10.5,Oakland,41.0,"['-550', '+425']",2013,11,Oakland,Houston,0.816254416961,0.183745583039,0.183745583039,0.816254416961,10.5,-10.5,23,28,,0,1.0,0.0,51,1.0,1,0,"(0.793, 0.82]",0.8065,0,1,0
1005,2013-11-17,Arizona,-9.0,Jacksonville,40.5,"['-440', '+360']",2013,11,Arizona,Jacksonville,0.789391575663,0.210608424337,0.789391575663,0.210608424337,-9.0,9.0,14,27,,0,1.0,0.0,41,1.0,1,1,"(0.767, 0.793]",0.78,1,0,0
1006,2013-11-17,Denver,-7.5,Kansas City,49.0,"['-350', '+290']",2013,11,Kansas City,Denver,0.752066115702,0.247933884298,0.247933884298,0.752066115702,7.5,-7.5,27,17,,1,0.0,1.0,44,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
1007,2013-11-17,Seattle,-13.0,Minnesota,45.5,"['-850', '+575']",2013,11,Minnesota,Seattle,0.857943925234,0.142056074766,0.142056074766,0.857943925234,13.0,-13.0,41,20,,1,1.0,1.0,61,0.0,0,1,"(0.847, 0.873]",0.86,1,0,0
1008,2013-11-17,New Orleans,-3.0,San Francisco,50.0,"['-175', '+155']",2013,11,San Francisco,New Orleans,0.618717504333,0.381282495667,0.381282495667,0.618717504333,3.0,-3.0,23,20,,1,0.0,0.5,43,0.5,0,1,"(0.607, 0.633]",0.62,0,0,1
1009,2013-11-17,NY Giants,-3.5,Green Bay,41.5,"['-180', '+160']",2013,11,Green Bay,NY Giants,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.5,-3.5,27,13,,1,0.0,1.0,40,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1010,2013-11-18,Carolina,-3.0,New England,46.5,"['-155', '+135']",2013,11,New England,Carolina,0.588211546225,0.411788453775,0.411788453775,0.588211546225,3.0,-3.0,24,20,,1,0.0,1.0,44,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
1011,2012-11-15,Buffalo,-2.5,Miami,46.0,"['-140', '+120']",2012,11,Miami,Buffalo,0.56204379562,0.43795620438,0.43795620438,0.56204379562,2.5,-2.5,19,14,,1,0.0,1.0,33,0.0,0,1,"(0.553, 0.58]",0.5665,1,0,0
1012,2012-11-18,Washington,-3.5,Philadelphia,45.5,"['-190', '+170']",2012,11,Philadelphia,Washington,0.638854296389,0.361145703611,0.361145703611,0.638854296389,3.5,-3.5,31,6,,1,0.0,1.0,37,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1013,2012-11-18,Green Bay,-3.0,Detroit,53.5,"['-170', '+150']",2012,11,Green Bay,Detroit,0.611510791367,0.388489208633,0.611510791367,0.388489208633,-3.0,3.0,20,24,,0,0.0,0.0,44,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
1014,2012-11-18,Atlanta,-9.5,Arizona,43.5,"['-470', '+370']",2012,11,Arizona,Atlanta,0.794890248291,0.205109751709,0.205109751709,0.794890248291,9.5,-9.5,23,19,,1,0.0,0.0,42,1.0,0,1,"(0.793, 0.82]",0.8065,0,1,0
1015,2012-11-18,Tampa Bay,-1.0,Carolina,47.0,"['-120', '+100']",2012,11,Tampa Bay,Carolina,0.521739130435,0.478260869565,0.521739130435,0.478260869565,-1.0,1.0,21,27,Y,0,1.0,0.0,48,1.0,1,1,"(0.5, 0.527]",0.5135,0,1,0
1016,2012-11-18,Dallas,-7.0,Cleveland,43.5,"['-340', '+280']",2012,11,Cleveland,Dallas,0.745958429561,0.254041570439,0.254041570439,0.745958429561,7.0,-7.0,23,20,Y,1,0.0,0.0,43,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1017,2012-11-18,St. Louis,-3.5,NY Jets,38.5,"['-190', '+165']",2012,11,NY Jets,St. Louis,0.634530560807,0.365469439193,0.365469439193,0.634530560807,3.5,-3.5,13,27,,0,1.0,0.0,40,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
1018,2012-11-18,New England,-10.0,Indianapolis,54.5,"['-500', '+400']",2012,11,Indianapolis,New England,0.806451612903,0.193548387097,0.193548387097,0.806451612903,10.0,-10.0,59,24,,1,1.0,1.0,83,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
1019,2012-11-18,Houston,-15.5,Jacksonville,40.5,"['-1450', '+950']",2012,11,Jacksonville,Houston,0.907600596125,0.0923994038748,0.0923994038748,0.907600596125,15.5,-15.5,43,37,Y,1,1.0,0.0,80,1.0,0,1,"(0.9, 0.925]",0.9125,0,1,0
1020,2012-11-18,Cincinnati,-3.0,Kansas City,42.0,"['-170', '+150']",2012,11,Cincinnati,Kansas City,0.611510791367,0.388489208633,0.611510791367,0.388489208633,-3.0,3.0,6,28,,0,0.0,0.0,34,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
1021,2012-11-18,New Orleans,-6.0,Oakland,55.5,"['-265', '+225']",2012,11,New Orleans,Oakland,0.702344546381,0.297655453619,0.702344546381,0.297655453619,-6.0,6.0,17,38,,0,0.0,0.0,55,1.0,1,1,"(0.687, 0.713]",0.7,1,0,0
1022,2012-11-18,Denver,-7.5,San Diego,48.0,"['-380', '+320']",2012,11,San Diego,Denver,0.768786127168,0.231213872832,0.231213872832,0.768786127168,7.5,-7.5,30,23,,1,1.0,0.0,53,1.0,0,1,"(0.767, 0.793]",0.78,0,1,0
1023,2012-11-18,Baltimore,-3.0,Pittsburgh,41.0,"['-160', '+140']",2012,11,Baltimore,Pittsburgh,0.596273291925,0.403726708075,0.596273291925,0.403726708075,-3.0,3.0,10,13,,0,0.0,0.5,23,0.5,1,1,"(0.58, 0.607]",0.5935,0,0,1
1024,2012-11-19,San Francisco,-3.5,Chicago,34.5,"['-200', '+170']",2012,11,Chicago,San Francisco,0.642857142857,0.357142857143,0.357142857143,0.642857142857,3.5,-3.5,32,7,,1,1.0,1.0,39,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1025,2011-11-17,NY Jets,-6.0,Denver,39.0,"['-300', '+250']",2011,11,NY Jets,Denver,0.724137931034,0.275862068966,0.724137931034,0.275862068966,-6.0,6.0,17,13,,1,0.0,1.0,30,0.0,0,0,"(0.713, 0.74]",0.7265,0,1,0
1026,2011-11-20,Atlanta,-6.0,Tennessee,44.0,"['-265', '+225']",2011,11,Tennessee,Atlanta,0.702344546381,0.297655453619,0.297655453619,0.702344546381,6.0,-6.0,23,17,,1,0.0,0.5,40,0.5,0,1,"(0.687, 0.713]",0.7,0,0,1
1027,2011-11-20,Miami,-2.5,Buffalo,44.0,"['-150', '+130']",2011,11,Buffalo,Miami,0.579831932773,0.420168067227,0.420168067227,0.579831932773,2.5,-2.5,35,8,,1,0.0,1.0,43,0.0,0,1,"(0.553, 0.58]",0.5665,1,0,0
1028,2011-11-20,Baltimore,-7.0,Cincinnati,40.5,"['-310', '+260']",2011,11,Cincinnati,Baltimore,0.731323722149,0.268676277851,0.268676277851,0.731323722149,7.0,-7.0,31,24,,1,1.0,0.5,55,0.5,0,1,"(0.713, 0.74]",0.7265,0,0,1
1029,2011-11-20,Cleveland,-1.5,Jacksonville,34.5,"['-125', '+105']",2011,11,Jacksonville,Cleveland,0.532467532468,0.467532467532,0.467532467532,0.532467532468,1.5,-1.5,14,10,,1,0.0,1.0,24,0.0,0,1,"(0.527, 0.553]",0.54,1,0,0
1030,2011-11-20,Minnesota,-2.0,Oakland,46.0,"['-135', '+115']",2011,11,Oakland,Minnesota,0.552594002856,0.447405997144,0.447405997144,0.552594002856,2.0,-2.0,21,27,,0,1.0,0.0,48,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
1031,2011-11-20,Detroit,-7.0,Carolina,47.5,"['-320', '+260']",2011,11,Carolina,Detroit,0.732824427481,0.267175572519,0.267175572519,0.732824427481,7.0,-7.0,49,35,,1,1.0,1.0,84,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1032,2011-11-20,Green Bay,-14.0,Tampa Bay,48.5,"['-900', '+600']",2011,11,Tampa Bay,Green Bay,0.86301369863,0.13698630137,0.13698630137,0.86301369863,14.0,-14.0,35,26,,1,1.0,0.0,61,1.0,0,1,"(0.847, 0.873]",0.86,0,1,0
1033,2011-11-20,Dallas,-7.0,Washington,42.5,"['-355', '+295']",2011,11,Dallas,Washington,0.7550141338,0.2449858662,0.7550141338,0.2449858662,-7.0,7.0,24,27,Y,0,1.0,1.0,51,0.0,1,1,"(0.74, 0.767]",0.7535,0,1,0
1034,2011-11-20,San Francisco,-10.0,Arizona,40.5,"['-600', '+450']",2011,11,Arizona,San Francisco,0.825,0.175,0.175,0.825,10.0,-10.0,23,7,,1,0.0,1.0,30,0.0,0,1,"(0.82, 0.847]",0.8335,1,0,0
1035,2011-11-20,St. Louis,-3.0,Seattle,40.5,"['-150', '+130']",2011,11,Seattle,St. Louis,0.579831932773,0.420168067227,0.420168067227,0.579831932773,3.0,-3.0,7,24,,0,0.0,0.0,31,1.0,1,0,"(0.553, 0.58]",0.5665,0,1,0
1036,2011-11-20,Chicago,-4.5,San Diego,45.0,"['-225', '+190']",2011,11,San Diego,Chicago,0.667519181586,0.332480818414,0.332480818414,0.667519181586,4.5,-4.5,31,20,,1,1.0,1.0,51,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1037,2011-11-20,NY Giants,-6.0,Philadelphia,45.0,"['-250', '+210']",2011,11,Philadelphia,NY Giants,0.688888888889,0.311111111111,0.311111111111,0.688888888889,6.0,-6.0,10,17,,0,0.0,0.0,27,1.0,1,0,"(0.687, 0.713]",0.7,0,1,0
1038,2011-11-21,New England,-17.0,Kansas City,46.5,"['-1600', '+1050']",2011,11,Kansas City,New England,0.915422885572,0.0845771144279,0.0845771144279,0.915422885572,17.0,-17.0,34,3,,1,0.0,1.0,37,0.0,0,1,"(0.9, 0.925]",0.9125,1,0,0
1039,2010-11-18,Miami,-2.5,Chicago,40.0,"['-140', '+120']",2010,11,Chicago,Miami,0.56204379562,0.43795620438,0.43795620438,0.56204379562,2.5,-2.5,0,16,,0,0.0,0.0,16,1.0,1,0,"(0.553, 0.58]",0.5665,0,1,0
1040,2010-11-21,Pittsburgh,-7.0,Oakland,41.0,"['-320', '+260']",2010,11,Oakland,Pittsburgh,0.732824427481,0.267175572519,0.267175572519,0.732824427481,7.0,-7.0,35,3,,1,0.0,1.0,38,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1041,2010-11-21,NY Jets,-6.5,Houston,46.0,"['-290', '+240']",2010,11,Houston,NY Jets,0.716569767442,0.283430232558,0.283430232558,0.716569767442,6.5,-6.5,30,27,,1,1.0,0.0,57,1.0,0,1,"(0.713, 0.74]",0.7265,0,1,0
1042,2010-11-21,Baltimore,-13.0,Carolina,37.0,"['-900', '+650']",2010,11,Baltimore,Carolina,0.870967741935,0.129032258065,0.870967741935,0.129032258065,-13.0,13.0,13,37,,0,1.0,0.0,50,1.0,1,1,"(0.847, 0.873]",0.86,1,0,0
1043,2010-11-21,Tennessee,-7.0,Washington,44.0,"['-325', '+260']",2010,11,Washington,Tennessee,0.733542319749,0.266457680251,0.266457680251,0.733542319749,7.0,-7.0,16,19,Y,0,0.0,0.0,35,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
1044,2010-11-21,Dallas,-5.5,Detroit,47.5,"['-250', '+210']",2010,11,Detroit,Dallas,0.688888888889,0.311111111111,0.311111111111,0.688888888889,5.5,-5.5,35,19,,1,1.0,1.0,54,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1045,2010-11-21,Green Bay,-3.0,Minnesota,44.5,"['-160', '+140']",2010,11,Green Bay,Minnesota,0.596273291925,0.403726708075,0.596273291925,0.403726708075,-3.0,3.0,3,31,,0,0.0,0.0,34,1.0,1,1,"(0.58, 0.607]",0.5935,1,0,0
1046,2010-11-21,Cincinnati,-4.5,Buffalo,41.0,"['-225', '+185']",2010,11,Buffalo,Cincinnati,0.663648124191,0.336351875809,0.336351875809,0.663648124191,4.5,-4.5,31,49,,0,1.0,0.0,80,1.0,1,0,"(0.66, 0.687]",0.6735,0,1,0
1047,2010-11-21,Jacksonville,-2.5,Cleveland,43.0,"['-140', '+120']",2010,11,Cleveland,Jacksonville,0.56204379562,0.43795620438,0.43795620438,0.56204379562,2.5,-2.5,24,20,,1,1.0,1.0,44,0.0,0,1,"(0.553, 0.58]",0.5665,1,0,0
1048,2010-11-21,Kansas City,-7.0,Arizona,45.0,"['-340', '+280']",2010,11,Arizona,Kansas City,0.745958429561,0.254041570439,0.254041570439,0.745958429561,7.0,-7.0,31,13,,1,0.0,1.0,44,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
1049,2010-11-21,New Orleans,-11.0,Seattle,44.5,"['-575', '+425']",2010,11,Seattle,New Orleans,0.817258883249,0.182741116751,0.182741116751,0.817258883249,11.0,-11.0,34,19,,1,1.0,1.0,53,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
1050,2010-11-21,Atlanta,-3.5,St. Louis,43.0,"['-185', '+165']",2010,11,Atlanta,St. Louis,0.632376652693,0.367623347307,0.632376652693,0.367623347307,-3.5,3.5,17,34,,0,1.0,0.0,51,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
1051,2010-11-21,San Francisco,-3.5,Tampa Bay,41.5,"['-190', '+170']",2010,11,Tampa Bay,San Francisco,0.638854296389,0.361145703611,0.361145703611,0.638854296389,3.5,-3.5,0,21,,0,0.0,0.0,21,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
1052,2010-11-21,New England,-4.5,Indianapolis,49.5,"['-210', '+180']",2010,11,Indianapolis,New England,0.654788418708,0.345211581292,0.345211581292,0.654788418708,4.5,-4.5,31,28,,1,1.0,0.0,59,1.0,0,1,"(0.633, 0.66]",0.6465,0,1,0
1053,2010-11-21,Philadelphia,-3.5,NY Giants,47.5,"['-195', '+170']",2010,11,NY Giants,Philadelphia,0.640900791236,0.359099208764,0.359099208764,0.640900791236,3.5,-3.5,27,17,,1,0.0,1.0,44,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1054,2010-11-22,San Diego,-9.0,Denver,50.0,"['-420', '+330']",2010,11,Denver,San Diego,0.776440240757,0.223559759243,0.223559759243,0.776440240757,9.0,-9.0,35,14,,1,0.0,1.0,49,0.0,0,1,"(0.767, 0.793]",0.78,1,0,0
1055,2009-11-19,Carolina,-3.5,Miami,42.0,"['-200', '+170']",2009,11,Miami,Carolina,0.642857142857,0.357142857143,0.357142857143,0.642857142857,3.5,-3.5,17,24,,0,0.0,0.0,41,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
1056,2009-11-22,Detroit,-3.0,Cleveland,37.5,"['-175', '+155']",2009,11,Cleveland,Detroit,0.618717504333,0.381282495667,0.381282495667,0.618717504333,3.0,-3.0,38,37,,1,1.0,0.0,75,1.0,0,1,"(0.607, 0.633]",0.62,0,1,0
1057,2009-11-22,Jacksonville,-8.5,Buffalo,41.0,"['-375', '+310']",2009,11,Buffalo,Jacksonville,0.76397515528,0.23602484472,0.23602484472,0.76397515528,8.5,-8.5,18,15,,1,0.0,0.0,33,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1058,2009-11-22,Pittsburgh,-11.5,Kansas City,39.5,"['-675', '+475']",2009,11,Pittsburgh,Kansas City,0.83355704698,0.16644295302,0.83355704698,0.16644295302,-11.5,11.5,27,24,,1,1.0,1.0,51,0.0,0,0,"(0.82, 0.847]",0.8335,0,1,0
1059,2009-11-22,Indianapolis,-1.5,Baltimore,44.5,"['-125', '+105']",2009,11,Indianapolis,Baltimore,0.532467532468,0.467532467532,0.532467532468,0.467532467532,-1.5,1.5,15,17,,0,0.0,0.0,32,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
1060,2009-11-22,NY Giants,-7.0,Atlanta,46.5,"['-350', '+290']",2009,11,Atlanta,NY Giants,0.752066115702,0.247933884298,0.247933884298,0.752066115702,7.0,-7.0,34,31,Y,1,1.0,0.0,65,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1061,2009-11-22,Green Bay,-6.0,San Francisco,41.5,"['-265', '+220']",2009,11,San Francisco,Green Bay,0.699093157461,0.300906842539,0.300906842539,0.699093157461,6.0,-6.0,30,24,,1,1.0,0.5,54,0.5,0,1,"(0.687, 0.713]",0.7,0,0,1
1062,2009-11-22,Minnesota,-10.5,Seattle,47.0,"['-550', '+425']",2009,11,Seattle,Minnesota,0.816254416961,0.183745583039,0.183745583039,0.816254416961,10.5,-10.5,35,9,,1,0.0,1.0,44,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
1063,2009-11-22,Dallas,-10.5,Washington,41.5,"['-600', '+425']",2009,11,Washington,Dallas,0.818181818182,0.181818181818,0.181818181818,0.818181818182,10.5,-10.5,7,6,,1,0.0,0.0,13,1.0,0,1,"(0.793, 0.82]",0.8065,0,1,0
1064,2009-11-22,New Orleans,-10.5,Tampa Bay,51.0,"['-550', '+400']",2009,11,New Orleans,Tampa Bay,0.808823529412,0.191176470588,0.808823529412,0.191176470588,-10.5,10.5,7,38,,0,0.0,0.0,45,1.0,1,1,"(0.793, 0.82]",0.8065,1,0,0
1065,2009-11-22,Arizona,-9.0,St. Louis,47.0,"['-400', '+325']",2009,11,Arizona,St. Louis,0.772727272727,0.227272727273,0.772727272727,0.227272727273,-9.0,9.0,13,21,,0,0.0,1.0,34,0.0,1,1,"(0.767, 0.793]",0.78,0,1,0
1066,2009-11-22,New England,-11.0,NY Jets,45.5,"['-650', '+475']",2009,11,NY Jets,New England,0.83286908078,0.16713091922,0.16713091922,0.83286908078,11.0,-11.0,31,14,,1,0.0,1.0,45,0.0,0,1,"(0.82, 0.847]",0.8335,1,0,0
1067,2009-11-22,Cincinnati,-8.5,Oakland,36.0,"['-450', '+325']",2009,11,Cincinnati,Oakland,0.776649746193,0.223350253807,0.776649746193,0.223350253807,-8.5,8.5,20,17,,1,1.0,1.0,37,0.0,0,0,"(0.767, 0.793]",0.78,0,1,0
1068,2009-11-22,San Diego,-6.0,Denver,41.5,"['-275', '+235']",2009,11,San Diego,Denver,0.710703953713,0.289296046287,0.710703953713,0.289296046287,-6.0,6.0,3,32,,0,0.0,0.0,35,1.0,1,1,"(0.687, 0.713]",0.7,1,0,0
1069,2009-11-22,Philadelphia,-3.5,Chicago,47.0,"['-195', '+170']",2009,11,Philadelphia,Chicago,0.640900791236,0.359099208764,0.640900791236,0.359099208764,-3.5,3.5,20,24,,0,0.0,0.0,44,1.0,1,1,"(0.633, 0.66]",0.6465,1,0,0
1070,2009-11-23,Houston,-3.5,Tennessee,48.0,"['-200', '+170']",2009,11,Tennessee,Houston,0.642857142857,0.357142857143,0.357142857143,0.642857142857,3.5,-3.5,17,20,,0,0.0,0.0,37,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
1071,2008-11-13,New England,-3.0,NY Jets,40.5,"['-160', '+140']",2008,11,NY Jets,New England,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,31,34,Y,0,1.0,0.0,65,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
1072,2008-11-16,Atlanta,-6.5,Denver,51.5,"['-280', '+240']",2008,11,Denver,Atlanta,0.714714714715,0.285285285285,0.285285285285,0.714714714715,6.5,-6.5,20,24,,0,0.0,0.0,44,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
1073,2008-11-16,Miami,-10.0,Oakland,38.0,"['-475', '+375']",2008,11,Oakland,Miami,0.796909492274,0.203090507726,0.203090507726,0.796909492274,10.0,-10.0,17,15,,1,0.0,0.0,32,1.0,0,1,"(0.793, 0.82]",0.8065,0,1,0
1074,2008-11-16,NY Giants,-7.0,Baltimore,40.5,"['-310', '+260']",2008,11,Baltimore,NY Giants,0.731323722149,0.268676277851,0.268676277851,0.731323722149,7.0,-7.0,30,10,,1,0.0,1.0,40,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1075,2008-11-16,Indianapolis,-7.5,Houston,50.5,"['-340', '+280']",2008,11,Houston,Indianapolis,0.745958429561,0.254041570439,0.254041570439,0.745958429561,7.5,-7.5,33,27,,1,1.0,0.0,60,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1076,2008-11-16,Tennessee,-3.0,Jacksonville,40.0,"['-140', '+120']",2008,11,Tennessee,Jacksonville,0.56204379562,0.43795620438,0.56204379562,0.43795620438,-3.0,3.0,14,24,,0,0.0,0.0,38,1.0,1,1,"(0.553, 0.58]",0.5665,1,0,0
1077,2008-11-16,Green Bay,-3.5,Chicago,43.0,"['-180', '+160']",2008,11,Chicago,Green Bay,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.5,-3.5,37,3,,1,0.0,1.0,40,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1078,2008-11-16,Philadelphia,-9.0,Cincinnati,41.0,"['-400', '+330']",2008,11,Philadelphia,Cincinnati,0.774774774775,0.225225225225,0.774774774775,0.225225225225,-9.0,9.0,13,13,Y,0,0.0,1.0,26,0.0,0,1,"(0.767, 0.793]",0.78,0,1,0
1079,2008-11-16,New Orleans,-6.0,Kansas City,50.5,"['-260', '+220']",2008,11,New Orleans,Kansas City,0.697986577181,0.302013422819,0.697986577181,0.302013422819,-6.0,6.0,20,30,,0,0.0,0.0,50,1.0,1,1,"(0.687, 0.713]",0.7,1,0,0
1080,2008-11-16,Carolina,-14.0,Detroit,40.0,"['-850', '+600']",2008,11,Detroit,Carolina,0.86231884058,0.13768115942,0.13768115942,0.86231884058,14.0,-14.0,31,22,,1,1.0,0.0,53,1.0,0,1,"(0.847, 0.873]",0.86,0,1,0
1081,2008-11-16,Tampa Bay,-5.0,Minnesota,39.0,"['-230', '+195']",2008,11,Minnesota,Tampa Bay,0.672781358453,0.327218641547,0.327218641547,0.672781358453,5.0,-5.0,19,13,,1,0.0,1.0,32,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1082,2008-11-16,San Francisco,-7.0,St. Louis,43.5,"['-300', '+250']",2008,11,St. Louis,San Francisco,0.724137931034,0.275862068966,0.275862068966,0.724137931034,7.0,-7.0,35,16,,1,1.0,1.0,51,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1083,2008-11-16,Arizona,-3.0,Seattle,48.0,"['-150', '+130']",2008,11,Arizona,Seattle,0.579831932773,0.420168067227,0.579831932773,0.420168067227,-3.0,3.0,20,26,,0,0.0,0.0,46,1.0,1,1,"(0.553, 0.58]",0.5665,1,0,0
1084,2008-11-16,Pittsburgh,-4.5,San Diego,40.5,"['-220', '+185']",2008,11,San Diego,Pittsburgh,0.662090813094,0.337909186906,0.337909186906,0.662090813094,4.5,-4.5,11,10,,1,0.0,0.0,21,1.0,0,1,"(0.66, 0.687]",0.6735,0,1,0
1085,2008-11-16,Dallas,-2.0,Washington,43.0,"['-130', '+110']",2008,11,Dallas,Washington,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,10,14,,0,0.0,0.0,24,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
1086,2008-11-17,Buffalo,-5.0,Cleveland,40.5,"['-225', '+185']",2008,11,Cleveland,Buffalo,0.663648124191,0.336351875809,0.336351875809,0.663648124191,5.0,-5.0,27,29,,0,1.0,0.0,56,1.0,1,0,"(0.66, 0.687]",0.6735,0,1,0
1087,2007-11-18,Jacksonville,-3.0,San Diego,40.5,"['-165', '+145']",2007,11,San Diego,Jacksonville,0.604034366829,0.395965633171,0.395965633171,0.604034366829,3.0,-3.0,24,17,,1,1.0,1.0,41,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
1088,2007-11-18,Indianapolis,-14.5,Kansas City,41.5,"['-1400', '+975']",2007,11,Kansas City,Indianapolis,0.909365558912,0.0906344410876,0.0906344410876,0.909365558912,14.5,-14.5,13,10,,1,0.0,0.0,23,1.0,0,1,"(0.9, 0.925]",0.9125,0,1,0
1089,2007-11-18,Minnesota,-4.5,Oakland,35.5,"['-230', '+190']",2007,11,Oakland,Minnesota,0.669007021063,0.330992978937,0.330992978937,0.669007021063,4.5,-4.5,29,22,,1,1.0,1.0,51,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1090,2007-11-18,Cleveland,-2.0,Baltimore,43.5,"['-130', '+110']",2007,11,Cleveland,Baltimore,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,30,33,Y,0,1.0,0.0,63,1.0,1,1,"(0.527, 0.553]",0.54,0,1,0
1091,2007-11-18,Pittsburgh,-9.0,NY Jets,40.5,"['-500', '+375']",2007,11,Pittsburgh,NY Jets,0.798319327731,0.201680672269,0.798319327731,0.201680672269,-9.0,9.0,19,16,Y,1,0.0,1.0,35,0.0,0,0,"(0.793, 0.82]",0.8065,0,1,0
1092,2007-11-18,Tampa Bay,-3.0,Atlanta,35.5,"['-180', '+160']",2007,11,Tampa Bay,Atlanta,0.625668449198,0.374331550802,0.625668449198,0.374331550802,-3.0,3.0,7,31,,0,1.0,0.0,38,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
