"12/4 1:00 ET" Carolina -2 "At Tampa Bay" 46.5 "-$130 +$110" 2011 13
"12/4 8:30 ET" "At New Orleans" -8.5 Detroit 55.5 "-$410 +$340" 2011 13
"12/4 1:00 ET" "At Minnesota" -1 Denver 37.5 "-$120 +$100" 2011 13
"12/4 4:15 ET" "At San Francisco" -14 "St. Louis" 38.5 "-$800 +$600" 2011 13
"12/4 4:15 ET" Dallas -4.5 "At Arizona" 47 "-$210 +$175" 2011 13
"12/4 4:15 ET" "Green Bay" -7 "At NY Giants" 54 "-$300 +$250" 2011 13
"12/4 1:00 ET" "At New England" -20.5 Indianapolis 48.5 "-$2700 +$1600" 2011 13
"12/5 8:35 ET" "San Diego" -3 "At Jacksonville" 40 "-$165 +$145" 2011 13
"12/2 8:20 ET" "At Philadelphia" -8 Houston 51 "-$380 +$320" 2010 13
"12/5 1:00 ET" "At Minnesota" -5.5 Buffalo 43.5 "-$245 +$205" 2010 13
"12/5 1:00 ET" "At Miami" -5.5 Cleveland 43.5 "-$245 +$205" 2010 13
"12/5 1:00 ET" "At Tennessee" -3 Jacksonville 43.5 "-$180 +$160" 2010 13
"12/5 1:00 ET" "At Kansas City" -8 Denver 48 "-$380 +$320" 2010 13
"12/5 1:00 ET" "At NY Giants" -7.5 Washington 43 "-$360 +$300" 2010 13
"12/5 1:00 ET" Chicago -5.5 "At Detroit" 43.5 "-$255 +$215" 2010 13
"12/5 1:00 ET" "At Green Bay" -9 "San Francisco" 41 "-$450 +$350" 2010 13
"12/5 1:00 ET" "New Orleans" -6.5 "At Cincinnati" 45 "-$280 +$240" 2010 13
"12/5 4:15 ET" Atlanta -3 "At Tampa Bay" 43 "-$150 +$130" 2010 13
"12/5 4:05 ET" "At San Diego" -13 Oakland 45 "-$700 +$500" 2010 13
"12/5 4:15 ET" "At Seattle" -5 Carolina 40.5 "-$230 +$195" 2010 13
"12/5 4:15 ET" "At Indianapolis" -6 Dallas 48 "-$265 +$225" 2010 13
"12/5 4:15 ET" "St. Louis" -3 "At Arizona" 44 "-$180 +$160" 2010 13
"12/5 8:20 ET" "At Baltimore" -3 Pittsburgh 38.5 "-$180 +$160" 2010 13
"12/6 8:35 ET" "At New England" -4 "NY Jets" 44.5 "-$215 +$180" 2010 13
"12/3 8:20 ET" "NY Jets" -3.5 Buffalo 37 "-$190 +$170" 2009 13
"12/6 1:00 ET" Denver -6 "At Kansas City" 39 "-$270 +$220" 2009 13
"12/6 1:00 ET" "At Pittsburgh" -15 Oakland 37 "-$1300 +$850" 2009 13
"12/6 1:00 ET" Houston -1.5 "At Jacksonville" 47.5 "-$125 +$105" 2009 13
"12/6 1:00 ET" "At Indianapolis" -6 Tennessee 47 "-$250 +$210" 2009 13
"12/6 1:00 ET" Philadelphia -4.5 "At Atlanta" 43.5 "-$225 +$185" 2009 13
"12/6 1:00 ET" "At Cincinnati" -13.5 Detroit 42 "-$800 +$600" 2009 13
"12/6 1:00 ET" "New Orleans" -9 "At Washington" 47 "-$460 +$360" 2009 13
"12/6 1:00 ET" "At Carolina" -4 "Tampa Bay" 40 "-$200 +$170" 2009 13
"12/6 1:00 ET" "At Chicago" -9 "St. Louis" 41 "-$460 +$360" 2009 13
"12/6 4:05 ET" "San Diego" -14 "At Cleveland" 42.5 "-$850 +$600" 2009 13
"12/6 4:15 ET" "San Francisco" -1 "At Seattle" 41.5 "-$120 +$100" 2009 13
"12/6 8:20 ET" Minnesota -3.5 "At Arizona" 48.5 "-$180 +$160" 2009 13
"12/6 4:15 ET" Dallas -1.5 "At NY Giants" 45.5 "-$125 +$105" 2009 13
"12/6 1:00 ET" "New England" -5.5 "At Miami" 46 "-$240 +$200" 2009 13
"12/7 8:35 ET" "At Green Bay" -3.5 Baltimore 43 "-$210 +$175" 2009 13
"11/27 12:30 ET" Tennessee -11 "At Detroit" 44 "-$700 +$500" 2008 13
"11/27 4:15 ET" "At Dallas" -12 Seattle 46.5 "-$800 +$600" 2008 13
"11/27 8:15 ET" "At Philadelphia" -3 Arizona 49 "-$155 +$135" 2008 13
"11/30 4:15 ET" "At NY Jets" -7.5 Denver 48 "-$340 +$280" 2008 13
"11/30 1:00 ET" "At Buffalo" -6.5 "San Francisco" 43 "-$290 +$245" 2008 13
"11/30 1:00 ET" "At Tampa Bay" -4 "New Orleans" 44 "-$200 +$175" 2008 13
"11/30 1:00 ET" "At Green Bay" -3 Carolina 41.5 "-$155 +$135" 2008 13
"11/30 1:00 ET" "NY Giants" -3.5 "At Washington" 41 "-$190 +$160" 2008 13
"11/30 1:00 ET" Miami -7 "At St. Louis" 44 "-$325 +$275" 2008 13
"11/30 1:00 ET" Baltimore -7 "At Cincinnati" 35.5 "-$315 +$260" 2008 13
"11/30 1:00 ET" Indianapolis -4.5 "At Cleveland" 43.5 "-$240 +$200" 2008 13
"11/30 4:05 ET" "At San Diego" -6.5 Atlanta 48 "-$290 +$240" 2008 13
"11/30 4:15 ET" "At New England" -2 Pittsburgh 40 "-$130 +$110" 2008 13
"11/30 4:15 ET" "At Oakland" -3 "Kansas City" 41.5 "-$175 +$155" 2008 13
"11/30 8:15 ET" "At Minnesota" -5 Chicago 42 "-$230 +$190" 2008 13
"12/1 8:35 ET" "At Houston" -3 Jacksonville 48.5 "-$165 +$145" 2008 13
"11/29 8:15 ET" "At Dallas" -7 "Green Bay" 51.5 "-$285 +$230" 2007 13
"12/2 1:00 ET" "At St. Louis" -3 Atlanta 40.5 "-$170 +$150" 2007 13
"12/2 1:00 ET" "At Washington" -6.5 Buffalo 37 "-$315 +$245" 2007 13
"12/2 1:00 ET" "At Minnesota" -5.5 Detroit 44.5 "-$250 +$200" 2007 13
"12/2 1:00 ET" "At Tennessee" -3.5 Houston 40 "-$200 +$170" 2007 13
"12/2 1:00 ET" "At Indianapolis" -6.5 Jacksonville 45 "-$310 +$240" 2007 13
"12/2 1:00 ET" "At Miami" -2 "NY Jets" 37 "-$135 +$115" 2007 13
"12/2 1:00 ET" "San Diego" -5.5 "At Kansas City" 37 "-$250 +$210" 2007 13
"12/2 1:00 ET" "At Philadelphia" -3 Seattle 41 "-$175 +$155" 2007 13
"12/2 1:00 ET" "At Carolina" -3 "San Francisco" 35.5 "-$165 +$145" 2007 13
"12/2 4:15 ET" "At New Orleans" -5.5 "Tampa Bay" 41.5 "-$260 +$220" 2007 13
"12/2 4:05 ET" "At Arizona" -1 Cleveland 52.5 "-$115 -$105" 2007 13
"12/2 4:05 ET" Denver -4 "At Oakland" 42 "-$210 +$175" 2007 13
"12/2 4:15 ET" "NY Giants" -1.5 "At Chicago" 39.5 "-$120 +$100" 2007 13
"12/2 8:15 ET" "At Pittsburgh" -7 Cincinnati 40.5 "-$295 +$245" 2007 13
"12/3 8:30 ET" "New England" -19 "At Baltimore" 46.5 "-$1500 +$1100" 2007 13
"11/30 8:00 ET" "At Cincinnati" -3 Baltimore 41.5 "-$165 +$145" 2006 13
"12/3 1:00 ET" "At Chicago" -9 Minnesota 34.5 "-$475 +$350" 2006 13
"12/3 4:15 ET" "At Pittsburgh" -8 "Tampa Bay" 40.5 "-$350 +$275" 2006 13
"12/3 1:00 ET" "At St. Louis" -6 Arizona 46 "-$270 +$210" 2006 13
"12/3 1:00 ET" Indianapolis -7.5 "At Tennessee" 46.5 "-$360 +$280" 2006 13
"12/3 4:05 ET" "At Miami" -1.5 Jacksonville 35.5 "-$125 +$105" 2006 13
"12/3 1:00 ET" "At New Orleans" -7 "San Francisco" 45 "-$330 +$260" 2006 13
"12/3 1:00 ET" Atlanta -1 "At Washington" 38.5 "-$125 +$105" 2006 13
"12/3 1:00 ET" "Kansas City" -4 "At Cleveland" 35.5 "-$210 +$175" 2006 13
"12/3 1:00 ET" "At New England" -13.5 Detroit 41.5 "-$1050 +$700" 2006 13
"12/3 1:00 ET" "San Diego" -5.5 "At Buffalo" 40 "-$280 +$220" 2006 13
"12/3 1:00 ET" "At Green Bay" PK "NY Jets" 39 "-$110 +$110" 2006 13
"12/3 4:15 ET" Dallas -3.5 "At NY Giants" 43.5 "-$175 +$155" 2006 13
"12/3 4:05 ET" "At Oakland" -3 Houston 35.5 "-$185 +$165" 2006 13
"12/3 8:15 ET" "At Denver" -4.5 Seattle 40.5 "-$220 +$180" 2006 13
"12/4 8:30 ET" Carolina -3 "At Philadelphia" 37.5 "-$165 +$145" 2006 13
"10/27 8:25 ET" "At Tennessee" -3 Jacksonville 43.5 "-$150 +$130" 2016 8
"10/30 9:30 AM" Cincinnati -3 Washington 49.5 "-$155 +$135" 2016 8
"10/30 4:25 ET" "At Atlanta" -3 "Green Bay" 51 "-$165 +$145" 2016 8
"10/30 1:00 ET" "At Houston" -1 Detroit 46.5 "-$120 +$100" 2016 8
"10/30 1:00 ET" Seattle -1 "At New Orleans" 50 "-$120 +$100" 2016 8
"10/30 1:00 ET" "New England" -6.5 "At Buffalo" 48.5 "-$270 +$230" 2016 8
"10/30 1:00 ET" "NY Jets" -2.5 "At Cleveland" 45.5 "-$140 +$120" 2016 8
"10/30 1:00 ET" "At Tampa Bay"  Oakland 48 "-$110 -$110" 2016 8
"10/30 1:00 ET" "Kansas City" -3 "At Indianapolis" 50.5 "-$145 +$120" 2016 8
"10/30 4:05 ET" "At Denver" -3.5 "San Diego" 43.5 "-$195 +$170" 2016 8
"10/30 1:00 ET" "At Carolina" -2.5 Arizona 45.5 "-$145 +$125" 2016 8
"10/30 8:30 ET" "At Dallas" -5 Philadelphia 44 "-$235 +$195" 2016 8
"10/31 8:30 ET" Minnesota -5.5 "At Chicago" 39.5 "-$250 +$210" 2016 8
"10/29 8:25 ET" "At New England" -8 Miami 51.5 "-$450 +$350" 2015 8
"11/1 9:30 AM" "Kansas City" -3 Detroit 45 "-$170 +$150" 2015 8
"11/1 1:00 ET" Minnesota -1.5 "At Chicago" 44 "-$125 +$105" 2015 8
"11/1 1:00 ET" "At Atlanta" -8 "Tampa Bay" 47.5 "-$400 +$330" 2015 8
"11/1 1:00 ET" "At New Orleans" -3 "NY Giants" 52 "-$165 +$145" 2015 8
"11/1 1:00 ET" "At St. Louis" -8 "San Francisco" 41 "-$400 +$330" 2015 8
"11/1 1:00 ET" Arizona -7 "At Cleveland" 46 "-$330 +$270" 2015 8
"11/1 1:00 ET" "At Pittsburgh"  Cincinnati 49.5 "-$110 -$110" 2015 8
"11/1 1:00 ET" "At Baltimore" -4.5 "San Diego" 50.5 "-$225 +$190" 2015 8
"11/1 1:00 ET" "At Houston" -3.5 Tennessee 43 "-$180 +$160" 2015 8
"11/1 4:05 ET" "NY Jets" -3 "At Oakland" 44 "-$175 +$155" 2015 8
"11/1 4:25 ET" Seattle -5 "At Dallas" 41.5 "-$230 +$190" 2015 8
"11/1 8:30 ET" "Green Bay" -2.5 "At Denver" 45.5 "-$145 +$125" 2015 8
"11/2 8:30 ET" "At Carolina" -5.5 Indianapolis 45.5 "-$240 +$200" 2015 8
"10/23 8:25 ET" "At Denver" -9 "San Diego" 51 "-$450 +$350" 2014 8
"10/26 9:30 AM" Detroit -3.5 "Atlanta
" 45.5 "-$180 +$160" 2014 8
"10/26 1:00 ET" "At Tampa Bay" -1.5 Minnesota 43 "-$125 +$105" 2014 8
"10/26 1:00 ET" "At New England" -6 Chicago 52 "-$260 +$220" 2014 8
"10/26 1:00 ET" "At Kansas City" -7 "St. Louis" 44 "-$355 +$295" 2014 8
"10/26 1:00 ET" Seattle -6 "At Carolina" 45 "-$265 +$225" 2014 8
"10/26 1:00 ET" "At NY Jets" -3 Buffalo 40.5 "-$155 +$135" 2014 8
"10/26 1:00 ET" Miami -6.5 "At Jacksonville" 42 "-$330 +$270" 2014 8
"10/26 1:00 ET" Houston -3.5 "At Tennessee" 43 "-$185 +$165" 2014 8
"10/26 1:00 ET" Baltimore -3 "At Cincinnati" 44.5 "-$155 +$135" 2014 8
"10/26 4:05 ET" Philadelphia -1 "At Arizona" 48.5 "-$115 -$105" 2014 8
"10/26 4:25 ET" Indianapolis -4.5 "At Pittsburgh" 48.5 "-$235 +$195" 2014 8
"10/26 4:25 ET" "At Cleveland" -6.5 Oakland 44.5 "-$300 +$250" 2014 8
"10/26 8:30 ET" "At New Orleans" -2 "Green Bay" 55.5 "-$130 +$110" 2014 8
"10/27 8:30 ET" "At Dallas" -9.5 Washington 49 "-$480 +$380" 2014 8
"10/24 8:25 ET" Carolina -7 "At Tampa Bay" 39.5 "-$300 +$250" 2013 8
"10/27 1:00 ET" "San Francisco" -16 "Jacksonville
" 40 "-$1800 +$1000" 2013 8
"10/27 1:00 ET" "At Detroit" -3 Dallas 52 "-$160 +$140" 2013 8
"10/27 1:00 ET" "At Philadelphia" -5.5 "NY Giants" 50 "-$240 +$200" 2013 8
"10/27 1:00 ET" "At Kansas City" -7 Cleveland 39 "-$350 +$290" 2013 8
"10/27 1:00 ET" "At New Orleans" -10.5 Buffalo 48.5 "-$600 +$450" 2013 8
"10/27 1:00 ET" "At New England" -6.5 Miami 46 "-$280 +$240" 2013 8
"10/27 4:05 ET" "At Cincinnati" -6 "NY Jets" 41 "-$255 +$215" 2013 8
"10/27 4:05 ET" Pittsburgh -3 "At Oakland" 40 "-$145 +$125" 2013 8
"10/27 4:25 ET" "At Denver" -11 Washington 59 "-$600 +$500" 2013 8
"10/27 4:25 ET" "At Arizona" -2.5 Atlanta 45 "-$140 +$120" 2013 8
"10/27 8:30 ET" "Green Bay" -7.5 "At Minnesota" 47.5 "-$350 +$290" 2013 8
"10/28 8:40 ET" Seattle -14 "At St. Louis" 43.5 "-$925 +$625" 2013 8
"10/25 8:25 ET" "At Minnesota" -5.5 "Tampa Bay" 43 "-$240 +$200" 2012 8
"10/28 1:00 ET" "New England" -7 "St. Louis
" 46 "-$330 +$270" 2012 8
"10/28 1:00 ET" "At Tennessee" -3.5 Indianapolis 46.5 "-$170 +$150" 2012 8
"10/28 1:00 ET" "At Green Bay" -15.5 Jacksonville 45.5 "-$1100 +$800" 2012 8
"10/28 1:00 ET" "San Diego" -3 "At Cleveland" 41 "-$150 +$130" 2012 8
"10/28 1:00 ET" "At Philadelphia" -3 Atlanta 43 "-$145 +$125" 2012 8
"10/28 1:00 ET" "At Detroit" -2.5 Seattle 43 "-$145 +$125" 2012 8
"10/28 1:00 ET" "At NY Jets" -1 Miami 38.5 "-$120 +$100" 2012 8
"10/28 1:00 ET" "At Chicago" -7 Carolina 41.5 "-$350 +$290" 2012 8
"10/28 1:00 ET" "At Pittsburgh" -4.5 Washington 44.5 "-$210 +$180" 2012 8
"10/28 4:05 ET" "At Kansas City" -1 Oakland 41.5 "-$120 +$100" 2012 8
"10/28 4:25 ET" "NY Giants" -3 "At Dallas" 48 "-$150 +$130" 2012 8
"10/28 8:30 ET" "At Denver" -6 "New Orleans" 55.5 "-$260 +$220" 2012 8
"10/29 8:40 ET" "San Francisco" -7 "At Arizona" 38 "-$340 +$280" 2012 8
"10/30 1:00 ET" "At Tennessee" -7.5 Indianapolis 43.5 "-$380 +$320" 2011 8
"10/30 1:00 ET" "At Houston" -10 Jacksonville 41 "-$480 +$380" 2011 8
"10/30 1:00 ET" "At Carolina" -3 Minnesota 47 "-$175 +$155" 2011 8
"10/30 1:00 ET" "New Orleans" -13.5 "At St. Louis" 48.5 "-$950 +$700" 2011 8
"10/30 1:00 ET" "At Baltimore" -11.5 Arizona 43 "-$800 +$600" 2011 8
"10/30 1:00 ET" "At NY Giants" -9.5 Miami 43 "-$550 +$425" 2011 8
"10/30 4:05 ET" "At Buffalo
" -4 Washington 46.5 "-$210 +$180" 2011 8
"10/30 4:05 ET" Detroit -3 "At Denver" 43.5 "-$180 +$160" 2011 8
"10/30 4:15 ET" "New England" -3 "At Pittsburgh" 52 "-$170 +$150" 2011 8
"10/30 4:15 ET" "At San Francisco" -9 Cleveland 38.5 "-$450 +$350" 2011 8
"10/30 4:15 ET" Cincinnati -1.5 "At Seattle" 37.5 "-$125 +$105" 2011 8
"10/30 8:30 ET" "At Philadelphia" -3 Dallas 49 "-$170 +$150" 2011 8
"10/31 8:35 ET" "San Diego" -3 "At Kansas City" 44.5 "-$160 +$140" 2011 8
"10/31 1:00 ET" "San Francisco" -2 Denver 41.5 "-$135 +$115" 2010 8
"10/31 1:00 ET" "At Dallas" -6.5 Jacksonville 43.5 "-$300 +$250" 2010 8
"10/31 1:00 ET" "At Detroit" -2.5 Washington 45 "-$145 +$125" 2010 8
"10/31 1:00 ET" "At NY Jets" -6.5 "Green Bay" 41.5 "-$285 +$245" 2010 8
"10/31 1:00 ET" "At St. Louis" -2.5 Carolina 37.5 "-$140 +$120" 2010 8
"10/31 1:00 ET" "At Cincinnati" PK Miami 44.5 "-$110 -$110" 2010 8
"10/31 1:00 ET" "At Kansas City" -7 Buffalo 45.5 "-$325 +$265" 2010 8
"10/31 4:05 ET" "At San Diego" -5.5 Tennessee 44.5 "-$245 +$205" 2010 8
"10/31 4:15 ET" "At Arizona" -3 "Tampa Bay" 38 "-$170 +$150" 2010 8
"10/31 4:15 ET" "At Oakland" -2 Seattle 40 "-$130 +$110" 2010 8
"10/31 4:15 ET" "At New England" -5 Minnesota 44.5 "-$235 +$195" 2010 8
"10/31 8:20 ET" "At New Orleans" -1.5 Pittsburgh 45 "-$125 +$105" 2010 8
"11/1 8:35 ET" "At Indianapolis" -5.5 Houston 50.5 "-$250 +$210" 2010 8
"11/1 1:00 ET" "At Baltimore" -4.5 Denver 42.5 "-$230 +$185" 2009 8
"11/1 1:00 ET" "At Chicago" -12 Cleveland 40 "-$600 +$450" 2009 8
"11/1 1:00 ET" Houston -3.5 "At Buffalo" 41.5 "-$190 +$165" 2009 8
"11/1 4:15 ET" "At Green Bay" -3.5 Minnesota 47.5 "-$200 +$175" 2009 8
"11/1 1:00 ET" "At Indianapolis" -13 "San Francisco" 45 "-$800 +$550" 2009 8
"11/1 1:00 ET" "At NY Jets" -3.5 Miami 40.5 "-$185 +$165" 2009 8
"11/1 1:00 ET" "At Detroit" -3 "St. Louis" 43.5 "-$170 +$150" 2009 8
"11/1 1:00 ET" "At Dallas" -10 Seattle 46 "-$525 +$400" 2009 8
"11/1 4:05 ET" "At San Diego" -16 Oakland 41.5 "-$1600 +$1000" 2009 8
"11/1 4:05 ET" "At Tennessee" -3 Jacksonville 44.5 "-$160 +$140" 2009 8
"11/1 4:15 ET" "At Arizona" -10 Carolina 43.5 "-$500 +$400" 2009 8
"11/1 1:00 ET" "NY Giants" -2.5 "At Philadelphia" 44 "-$150 +$130" 2009 8
"11/2 8:35 ET" "At New Orleans" -11 Atlanta 56 "-$550 +$400" 2009 8
"10/26 1:00 ET" "At Baltimore" -8 Oakland 35 "-$375 +$310" 2008 8
"10/26 1:00 ET" "San Diego" -3 "New Orleans" 46 "-$165 +$145" 2008 8
"10/26 1:00 ET" "At NY Jets" -14 "Kansas City" 41 "-$750 +$550" 2008 8
"10/26 1:00 ET" "At Miami" PK Buffalo 42 "-$110 -$110" 2008 8
"10/26 1:00 ET" "At Dallas" -1.5 "Tampa Bay" 40.5 "-$125 +$105" 2008 8
"10/26 1:00 ET" "At Philadelphia" -9 Atlanta 45 "-$400 +$330" 2008 8
"10/26 1:00 ET" "At New England" -8.5 "St. Louis" 41 "-$370 +$310" 2008 8
"10/26 1:00 ET" "At Carolina" -5 Arizona 43 "-$230 +$190" 2008 8
"10/26 1:00 ET" Washington -7.5 "At Detroit" 42 "-$330 +$260" 2008 8
"10/26 4:05 ET" "At Jacksonville" -7 Cleveland 42 "-$330 +$270" 2008 8
"10/26 4:15 ET" "At Pittsburgh" -3 "NY Giants" 41 "-$145 +$125" 2008 8
"10/26 4:15 ET" "At San Francisco" -5.5 Seattle 41.5 "-$245 +$200" 2008 8
"10/26 4:05 ET" "At Houston" -9 Cincinnati 45 "-$425 +$325" 2008 8
"10/27 8:35 ET" "At Tennessee" -4 Indianapolis 41 "-$190 +$165" 2008 8
"10/28 1:00 ET" Cleveland -3 "At St. Louis" 46.5 "-$150 +$130" 2007 8
"10/28 1:00 ET" "At Chicago" -6 Detroit 45.5 "-$280 +$220" 2007 8
"10/28 1:00 ET" Indianapolis -7 "At Carolina" 44 "-$330 +$250" 2007 8
"10/28 1:00 ET" "NY Giants" -10 Miami 47.5 "-$550 +$400" 2007 8
"10/28 1:00 ET" "At Tennessee" -7 Oakland 39.5 "-$350 +$280" 2007 8
"10/28 1:00 ET" Philadelphia -1 "At Minnesota" 37.5 "-$120 +$100" 2007 8
"10/28 1:00 ET" Pittsburgh -4 "At Cincinnati" 48.5 "-$220 +$180" 2007 8
"10/28 4:05 ET" "At NY Jets" -3 Buffalo 38 "-$150 +$130" 2007 8
"10/28 4:05 ET" "At San Diego" -10 Houston 46 "-$525 +$400" 2007 8
"10/28 4:05 ET" "At Tampa Bay" -3.5 Jacksonville 32.5 "-$200 +$175" 2007 8
"10/28 4:15 ET" "New Orleans" -2.5 "At San Francisco" 40.5 "-$140 +$120" 2007 8
"10/28 4:15 ET" "At New England" -15 Washington 47 "-$1300 +$875" 2007 8
"10/29 8:30 ET" "At Denver" -3 "Green Bay" 43.5 "-$150 +$130" 2007 8
"10/29 1:00 ET" "At Tennessee" -3 Houston 41.5 "-$155 +$135" 2006 8
"10/29 1:00 ET" "At Philadelphia" -8 Jacksonville 38.5 "-$380 +$300" 2006 8
"10/29 1:00 ET" "At Cincinnati" -4 Atlanta 45.5 "-$200 +$175" 2006 8
"10/29 1:00 ET" "At NY Giants" -9 "Tampa Bay" 36 "-$475 +$350" 2006 8
"10/29 1:00 ET" "At Chicago" -16.5 "San Francisco" 42 "-$1650 +$1150" 2006 8
"10/29 1:00 ET" "At Green Bay" -4 Arizona 45 "-$210 +$175" 2006 8
"10/29 1:00 ET" "At Kansas City" -5.5 Seattle 37 "-$250 +$200" 2006 8
"10/29 1:00 ET" "At New Orleans" -2 Baltimore 37 "-$140 +$120" 2006 8
"10/29 4:05 ET" "At San Diego" -9.5 "St. Louis" 46 "-$475 +$350" 2006 8
"10/29 4:15 ET" Pittsburgh -9 "At Oakland" 38.5 "-$450 +$350" 2006 8
"10/29 4:15 ET" "At Cleveland" -2 "NY Jets" 37 "-$135 +$115" 2006 8
"10/29 4:15 ET" "At Denver" -3 Indianapolis 40 "-$150 +$130" 2006 8
"10/29 8:15 ET" "At Carolina" -4.5 Dallas 41 "-$220 +$185" 2006 8
"10/30 8:30 ET" "New England" -2 "At Minnesota" 40 "-$130 +$110" 2006 8
"11/24 12:30 ET" "At Detroit" -1.5 Minnesota 42 "-$125 +$110" 2016 12
"11/24 4:30 ET" "At Dallas" -6 Washington 53.5 "-$250 +$210" 2016 12
"11/24 8:30 ET" Pittsburgh -8.5 "At Indianapolis" 49.5 "-$410 +$340" 2016 12
"11/27 1:00 ET" "San Diego" -2.5 "At Houston" 46 "-$140 +$120" 2016 12
"11/27 1:00 ET" Tennessee -6.5 "At Chicago" 42 "-$280 +$240" 2016 12
"11/27 1:00 ET" "At Buffalo" -8.5 Jacksonville 44 "-$410 +$340" 2016 12
"11/27 1:00 ET" "At Baltimore" -3.5 Cincinnati 42 "-$175 +$155" 2016 12
"11/27 1:00 ET" "At Atlanta" -4 Arizona 49 "-$200 +$170" 2016 12
"11/27 1:00 ET" "At Miami" -7 "San Francisco" 45 "-$350 +$290" 2016 12
"11/27 1:00 ET" "At New Orleans" -8 "Los Angeles" 45 "-$360 +$300" 2016 12
"11/27 1:00 ET" "NY Giants" -6.5 "At Cleveland" 46.5 "-$300 +$250" 2016 12
"11/27 4:05 ET" Seattle -5.5 "At Tampa Bay" 46 "-$250 +$210" 2016 12
"11/27 4:25 ET" "At Oakland" -3.5 Carolina 48.5 "-$185 +$165" 2016 12
"11/27 8:30 ET" "At Denver" -3.5 "Kansas City" 40 "-$195 +$170" 2016 12
"11/27 4:25 ET" "New England" -9.5 "At NY Jets" 48 "-$500 +$400" 2016 12
"11/28 8:30 ET" "At Philadelphia" -4 "Green Bay" 47.5 "-$195 +$170" 2016 12
"11/26 12:30 ET" "At Detroit" -3 Philadelphia 47 "-$155 +$135" 2015 12
"11/26 4:30 ET" Carolina -1 "At Dallas" 44.5 "-$120 +$100" 2015 12
"11/26 8:30 ET" "At Green Bay" -8 Chicago 45 "-$450 +$350" 2015 12
"11/29 1:00 ET" "At Houston" -3.5 "New Orleans" 51 "-$180 +$160" 2015 12
"11/29 1:00 ET" "At Atlanta" -2 Minnesota 45 "-$130 +$110" 2015 12
"11/29 1:00 ET" "At Cincinnati" -9.5 "St. Louis" 42 "-$475 +$375" 2015 12
"11/29 1:00 ET" "At Indianapolis" -3 "Tampa Bay" 46.5 "-$140 +$120" 2015 12
"11/29 1:00 ET" "NY Giants" -1.5 "At Washington" 48 "-$125 +$105" 2015 12
"11/29 1:00 ET" Oakland -1 "At Tennessee" 45 "-$120 +$100" 2015 12
"11/29 1:00 ET" "At Kansas City" -4.5 Buffalo 41 "-$215 +$185" 2015 12
"11/29 1:00 ET" "At NY Jets" -4.5 Miami 43.5 "-$215 +$180" 2015 12
"11/29 1:00 ET" "At Jacksonville" -5 "San Diego" 47 "-$240 +$200" 2015 12
"11/29 4:05 ET" Arizona -8.5 "At San Francisco" 45 "-$430 +$350" 2015 12
"11/29 4:25 ET" "At Seattle" -3 Pittsburgh 46.5 "-$150 +$130" 2015 12
"11/29 8:30 ET" "New England" -2.5 "At Denver" 43 "-$140 +$120" 2015 12
"11/30 8:30 ET" "At Cleveland" -6 Baltimore 41 "-$260 +$220" 2015 12
"11/20 8:25 ET" "Kansas City" -7.5 "At Oakland" 42 "-$365 +$305" 2014 12
"11/23 1:00 ET" "At Atlanta" -2.5 Cleveland 48.5 "-$145 +$125" 2014 12
"11/23 1:00 ET" "At Philadelphia" -11.5 Tennessee 49 "-$750 +$550" 2014 12
"11/23 1:00 ET" "At New England" -7 Detroit 47.5 "-$340 +$280" 2014 12
"11/23 1:00 ET" "Green Bay" -8 "At Minnesota" 49.5 "-$390 +$320" 2014 12
"11/23 1:00 ET" "At Indianapolis" -13.5 Jacksonville 49.5 "-$950 +$650" 2014 12
"11/23 1:00 ET" "At Houston" -2.5 Cincinnati 44.5 "-$145 +$125" 2014 12
"11/23 1:00 ET
PPD to MNF" "At Chicago" -4.5 "Tampa Bay" 46.5 "-$210 +$180" 2014 12
"11/23 1:00 ET" "At Seattle" -7.5 Arizona 41.5 "-$350 +$290" 2014 12
"11/23 4:05 ET" "At San Diego" -5 "St. Louis" 43.5 "-$230 +$190" 2014 12
"11/23 4:05 ET" "At Denver" -6.5 Miami 47.5 "-$310 +$260" 2014 12
"11/23 4:25 ET" "At San Francisco" -9.5 Washington 44 "-$575 +$425" 2014 12
"11/23 4:25 ET" Dallas -4.5 "At NY Giants" 49 "-$220 +$180" 2014 12
"11/23 8:30 ET" "At New Orleans" -3 Baltimore 50.5 "-$145 +$125" 2014 12
"11/24 8:30 ET" "At Buffalo" -2.5 "NY Jets" 42.5 "-$140 +$120" 2014 12
"11/21 8:25 ET" "New Orleans" -8 "At Atlanta" 53 "-$400 +$330" 2013 12
"11/24 1:00 ET" "At Detroit" -7 "Tampa Bay" 49 "-$350 +$290" 2013 12
"11/24 1:00 ET" "At Houston" -10.5 Jacksonville 43.5 "-$550 +$425" 2013 12
"11/24 1:00 ET" "At Green Bay" -6 Minnesota 44 "-$260 +$220" 2013 12
"11/24 1:00 ET" "At Kansas City" -3.5 "San Diego" 43.5 "-$185 +$165" 2013 12
"11/24 1:00 ET" Carolina -5 "At Miami" 40.5 "-$220 +$190" 2013 12
"11/24 1:00 ET" "At Cleveland" -2.5 Pittsburgh 40 "-$140 +$120" 2013 12
"11/24 1:00 ET" "At St. Louis" -2 Chicago 46 "-$130 +$110" 2013 12
"11/24 1:00 ET" "At Baltimore" -4 "NY Jets" 38.5 "-$210 +$175" 2013 12
