"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"2867",342.5,2,256.691,2519,365.55,1155.48,386.213,1152.09,NA,NA,39288.7,8.78849,NA,NA,905.524,88.3638,19599.5,646.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749462773722628,NA,1.06729927007299,1.12762919708029,114.711532846715,NA,57.2248175182482,2.64386569343066,NA
"2868",NA,NA,257.334,2160.61,359.652,1336.15,379.595,1351.48,215.752,461.553,39428.4,12.7215,1933.5,98375.1,888.959,81.3602,19679,249.029,79538.8,271.51,0.81364,0.63816,1.1583,118.938004,1.2235,6.2045,62.030499,NA,NA,NA,23.380444,37.239769,58.332039,1618.880005,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2869",NA,NA,257.334,2160.61,359.652,1336.15,379.595,1351.48,NA,NA,39428.4,12.7215,NA,NA,888.959,81.3602,19679,249.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2870",NA,NA,266.098,2175.61,371.453,294.385,393.898,295.323,219.133,314.73,39706,9.89249,2007.97,126312,927.648,36.0982,19955.5,284.482,81965.4,218.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2871",NA,NA,266.098,2175.61,371.453,294.385,393.898,295.323,NA,NA,39706,9.89249,NA,NA,927.648,36.0982,19955.5,284.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2872",NA,NA,264.829,931.414,373.931,278.033,395.745,278.033,225.568,249.09,40418.7,11.4066,2018.68,63446.9,917.917,31.5646,19812.5,278.188,83134.1,185.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",NA,NA,264.829,931.414,373.931,278.033,395.745,278.033,NA,NA,40418.7,11.4066,NA,NA,917.917,31.5646,19812.5,278.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2874",NA,NA,269.168,1998.23,377.319,1454.24,397.714,1463.75,223.802,510.653,40910,12.0978,2050.48,94524.7,947.251,92.8786,18928.9,339.376,83776.9,234.36,0.81793,0.63981,1.1613,119.497002,1.2271,6.2099,58.858002,NA,NA,NA,23.494637,37.757519,58.615658,1636.469971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2875",NA,NA,269.168,1998.23,377.319,1454.24,397.714,1463.75,NA,NA,40910,12.0978,NA,NA,947.251,92.8786,18928.9,339.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2876",NA,NA,272.762,1665.23,384.618,560.49,407.434,558.035,223.635,561.95,41347.1,5.93507,2075.29,106404,958.682,96.1716,17989.9,541.641,84524.8,240.21,0.81808,0.64194,1.16425,120.150002,1.2311,6.2116,55.849998,NA,NA,NA,23.494637,37.41235,58.426571,1640.410034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2877",NA,NA,272.762,1665.23,384.618,560.49,407.434,558.035,NA,NA,41347.1,5.93507,NA,NA,958.682,96.1716,17989.9,541.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878",NA,NA,269.123,1307.31,382.031,656.378,405.555,680.078,223.702,358.776,41438.7,11.8749,2059.08,53859.3,935.938,81.0691,17671.6,294.872,83656.4,202.4,0.82136,0.64424,1.1618,120.690002,1.2331,6.2159,54.619999,NA,NA,NA,23.504152,37.498642,58.691299,1638.099976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2879",NA,NA,269.123,1307.31,382.031,656.378,405.555,680.078,NA,NA,41438.7,11.8749,NA,NA,935.938,81.0691,17671.6,294.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2880",NA,NA,262.348,741.018,373.012,24.8633,395.653,26.0633,225.387,94.6518,40142.2,5.15939,1995.53,71816.8,918.195,8.87231,17286.3,275.178,79732.9,197.3,0.81977,0.64259,1.16201,120.459,1.2321,6.2053,54.049999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",NA,NA,262.348,741.018,373.012,24.8633,395.653,26.0633,NA,NA,40142.2,5.15939,NA,NA,918.195,8.87231,17286.3,275.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2882",NA,NA,267.438,845.787,375.08,231.41,397.003,231.6,226.979,194.928,40590,5.67862,2002.13,99071,937.703,62.5194,17537.7,268.488,82261.8,204.09,0.819,0.64259,1.1618,120.370003,1.2332,6.2053,51.18,NA,NA,NA,23.580275,37.795872,58.84256,1646.099976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2883",NA,NA,267.438,845.787,375.08,231.41,397.003,231.6,NA,NA,40590,5.67862,NA,NA,937.703,62.5194,17537.7,268.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2884",NA,NA,262.634,888.576,372.057,227.082,395.016,225.891,227.425,212.449,40313.3,8.19429,1984.68,144252,929.493,89.1528,17496.9,262.637,82011.7,210.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885",NA,NA,262.634,888.576,372.057,227.082,395.016,225.891,NA,NA,40313.3,8.19429,NA,NA,929.493,89.1528,17496.9,262.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2886",NA,NA,261.129,541.567,366.073,119.674,387.614,123.35,226.394,330.139,39258.8,7.3501,1952.65,66211.9,920.075,17.976,17279.5,172.651,81155.2,214.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887",NA,NA,261.129,541.567,366.073,119.674,387.614,123.35,NA,NA,39258.8,7.3501,NA,NA,920.075,17.976,17279.5,172.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888",NA,NA,260.305,1274.83,365.816,1427.14,386.646,1427.17,220.784,486.673,38907.5,3.65682,1954.67,83396,917.835,69.4556,17488.4,517.708,79592.7,242.24,0.82173,0.64294,1.16311,120.424004,1.2321,6.2053,53.474998,NA,NA,NA,23.58979,37.565762,58.417122,1637.319946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889",NA,NA,260.305,1274.83,365.816,1427.14,386.646,1427.17,NA,NA,38907.5,3.65682,NA,NA,917.835,69.4556,17488.4,517.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890",NA,NA,258.891,1411.81,365.376,1086.14,385.199,1086.3,218.43,420.577,38904.5,3.80491,1924.19,67559,900.573,95.4523,17744.9,327.196,79668.9,220.73,0.82281,0.6445,1.16413,120.632004,1.229,6.2125,57.830002,NA,NA,NA,23.447054,37.642464,57.878235,1625.27002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891",NA,NA,258.891,1411.81,365.376,1086.14,385.199,1086.3,NA,NA,38904.5,3.80491,NA,NA,900.573,95.4523,17744.9,327.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892",NA,NA,261.118,492.198,365.864,971.525,384.981,971.182,212.505,223.162,38568,6.44966,1932.98,68191.1,886.165,73.5143,17603.2,54.3552,79029.7,205.55,0.82223,0.6423,1.16048,119.458,1.2219,6.192,56.560001,NA,NA,NA,23.294798,37.671234,57.518982,1605.030029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893",NA,NA,261.118,492.198,365.864,971.525,384.981,971.182,NA,NA,38568,6.44966,NA,NA,886.165,73.5143,17603.2,54.3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894",NA,NA,263.625,395.958,369.506,309.454,389.383,309.324,213.765,181.991,38678.6,6.91887,1948.93,38420.2,896.148,22.3735,18454.7,117.318,80290.1,185.68,0.82654,0.64181,1.16146,119.672997,1.2238,6.1961,60.700001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895",NA,NA,263.625,395.958,369.506,309.454,389.383,309.324,NA,NA,38678.6,6.91887,NA,NA,896.148,22.3735,18454.7,117.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896",NA,NA,263.372,926.716,368.241,1141.77,388.291,1202.86,213.34,448.217,38521.1,6.09793,1943.45,29794.8,909.095,75.8218,18380.9,150.481,78953.4,211.9,0.82717,0.64186,1.1614,119.870003,1.2228,6.1961,58.325001,NA,NA,NA,23.256739,37.172653,57.273174,1601.660034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897",NA,NA,263.372,926.716,368.241,1141.77,388.291,1202.86,NA,NA,38521.1,6.09793,NA,NA,909.095,75.8218,18380.9,150.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898",NA,NA,254.671,2297.87,357.489,636.443,376.54,639.2,208.213,392.63,38087.4,10.7337,1867.66,127983,883.654,76.0694,18077.7,473.091,74821.5,248.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899",NA,NA,254.671,2297.87,357.489,636.443,376.54,639.2,NA,NA,38087.4,10.7337,NA,NA,883.654,76.0694,18077.7,473.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900",NA,NA,231.143,3580.18,326.266,601.461,342.79,602.276,193.229,465.366,34196.6,13.4851,1689.44,215050,812.678,69.0925,17172.2,569.037,68949.2,301.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901",NA,NA,231.143,3580.18,326.266,601.461,342.79,602.276,NA,NA,34196.6,13.4851,NA,NA,812.678,69.0925,17172.2,569.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902",NA,NA,229.807,3735.52,321.091,591.186,337.037,591.408,198.815,853.987,35280.5,20.0945,1675.64,163898,807.261,78.2353,17076.8,342.714,71849.3,340.5,0.83707,0.65424,1.1793,120.433998,1.2395,6.1961,58.75,NA,NA,NA,22.80949,36.511082,55.92123,1572.180054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903",NA,NA,229.807,3735.52,321.091,591.186,337.037,591.408,NA,NA,35280.5,20.0945,NA,NA,807.261,78.2353,17076.8,342.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904",NA,NA,235.805,3411.55,324.413,1032.78,338.756,1027.93,205.919,616.372,34925.6,14.9104,1718.92,92345,826.002,64.4082,17626.4,263.137,70399.6,300.21,0.83759,0.65538,1.1757,119.425003,1.2346,6.2084,60.832001,NA,NA,NA,22.590624,36.35767,55.287804,1552.869995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905",NA,NA,235.805,3411.55,324.413,1032.78,338.756,1027.93,NA,NA,34925.6,14.9104,NA,NA,826.002,64.4082,17626.4,263.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906",NA,NA,244.876,3409.72,338.441,741.08,353.631,741.574,207.774,543.835,35242.1,7.15257,1756.38,106833,866.724,135.455,18306.4,227.439,73221.5,281.11,0.84208,0.66059,1.1837,118.672997,1.2376,6.202,63.16,NA,NA,NA,22.819008,37.14389,55.902321,1564.119995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907",NA,NA,244.876,3409.72,338.441,741.08,353.631,741.574,NA,NA,35242.1,7.15257,NA,NA,866.724,135.455,18306.4,227.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908",295.147,10.35,245.666,2545.21,341.445,1558.26,356.126,1558.26,210.336,555.258,35474.1,5.4834,1755.14,86498.5,900.026,120.785,18089.7,365.554,73600,279,0.84488,0.66192,1.18185,119.289001,1.2383,6.204,62.650002,NA,NA,NA,23.19964,37.776695,56.658653,1600.25,0.832351336791497,0.712648273572152,1.15686420664957,1.20660552199412,120.191294507483,5.94666386580247,61.2904755935178,3.04941605369528,249.367264447885
"2909",295.147,10.35,245.666,2545.21,341.445,1558.26,356.126,1558.26,NA,NA,35474.1,5.4834,NA,NA,900.026,120.785,18089.7,365.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832351336791497,NA,1.15686420664957,1.20660552199412,120.191294507483,NA,61.2904755935178,3.04941605369528,NA
"2910",NA,NA,243.849,2661.67,336.952,1534.43,349.431,1534.43,209.311,505.203,34872.3,30.3119,1730.57,10186.8,891.495,78.4461,17846.5,206.421,71589.6,263.32,0.84774,0.66278,1.18274,119.792,1.2324,6.2035,60.25,NA,NA,NA,23.047388,37.65205,56.384483,1596.689941,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911",NA,NA,243.849,2661.67,336.952,1534.43,349.431,1534.43,NA,NA,34872.3,30.3119,NA,NA,891.495,78.4461,17846.5,206.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912",NA,NA,240.081,2126.15,335.324,2036.91,343.633,2037.75,202.382,314.731,34073.7,23.4639,NA,NA,866.784,58.0239,17393.2,202.136,71248.1,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",NA,NA,240.081,2126.15,335.324,2036.91,343.633,2037.75,NA,NA,34073.7,23.4639,NA,NA,866.784,58.0239,17393.2,202.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914",NA,NA,229.909,1822.66,326.954,1560.52,336.164,1560.52,203.039,340.829,32887.1,20.2912,1636.07,25246.3,845.611,107.02,16827.1,298.879,69481.7,219.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915",NA,NA,229.909,1822.66,326.954,1560.52,336.164,1560.52,NA,NA,32887.1,20.2912,NA,NA,845.611,107.02,16827.1,298.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916",NA,NA,228.955,2068.75,322.64,1640.39,331.278,1640.38,193.209,596.877,32644.6,11.5426,1663.29,74507.3,841.72,59.4565,16902.8,276.991,68661.6,289.45,0.84241,0.65835,1.18443,118.211998,1.2162,6.2003,61.43,NA,NA,NA,22.923681,37.345238,56.252125,1574.369995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",NA,NA,228.955,2068.75,322.64,1640.39,331.278,1640.38,NA,NA,32644.6,11.5426,NA,NA,841.72,59.4565,16902.8,276.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918",260,1,209.609,8524.21,295.776,2351.16,298.049,2360.79,170.601,977.174,30768.4,17.5542,1470.63,254228,746.475,219.206,15924.5,964.843,60447,413.55,0.8452,0.65918,1.1968,118.328003,1.2269,6.1934,63.185001,NA,NA,NA,22.942717,37.671234,56.535748,1573.839966,0.806188461538462,0.656157692307692,1.1376,1.14634230769231,118.34,5.65626923076923,61.2480769230769,2.87105769230769,232.488461538462
"2919",260,1,209.609,8524.21,295.776,2351.16,298.049,2360.79,NA,NA,30768.4,17.5542,NA,NA,746.475,219.206,15924.5,964.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806188461538462,NA,1.1376,1.14634230769231,118.34,NA,61.2480769230769,2.87105769230769,NA
"2920",155.427,11.3046,172.005,12255.7,246.851,1750.75,255.87,1774.49,145.548,1303.32,24226.1,38.0625,1146.41,404538,583.632,220.929,13543.6,1362.24,51421,561.23,0.84902,0.65918,1.19545,117.794998,1.2234,6.1876,65.184998,NA,NA,NA,22.838036,37.460293,56.375031,1567.689941,1.10666100484472,0.936439614738752,1.58821182934754,1.64623907043178,155.86802807749,7.37587420461053,87.1380133438849,3.75502325850721,330.836984565101
"2921",155.427,11.3046,172.005,12255.7,246.851,1750.75,255.87,1774.49,NA,NA,24226.1,38.0625,NA,NA,583.632,220.929,13543.6,1362.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10666100484472,NA,1.58821182934754,1.64623907043178,155.86802807749,NA,87.1380133438849,3.75502325850721,NA
"2922",205.285,2.97732,179.363,11392.9,243.902,1055.54,244.913,1055.39,153.117,990.338,23896.8,41.8537,1237.02,326733,617.39,243.358,14174.5,824.85,51198.9,511.38,0.84847,0.65641,1.1947,117.389999,1.2278,6.184,64.055,NA,NA,NA,22.790459,37.546577,56.734287,1545.089966,0.873726770100105,0.745875246608374,1.18811408529605,1.19303894585576,116.407920695618,6.02586647831064,69.0479090045546,3.00747740945515,249.403999318021
"2923",205.285,2.97732,179.363,11392.9,243.902,1055.54,244.913,1055.39,NA,NA,23896.8,41.8537,NA,NA,617.39,243.358,14174.5,824.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873726770100105,NA,1.18811408529605,1.19303894585576,116.407920695618,NA,69.0479090045546,3.00747740945515,NA
"2924",205.305,4.69,183.985,5850.8,258.017,935.742,261.85,937.934,160.525,716.918,25858.5,28.2682,1293.71,247797,636.351,190.759,14537.4,384.755,54458,364.65,0.8593,0.65871,1.1958,116.129997,1.216,6.1775,64.68,NA,NA,NA,23.037872,37.862988,57.471706,1558.319946,0.896154501838728,0.781885487445508,1.25674971384038,1.27541949782032,125.951632936363,6.30140522637052,70.8087966683714,3.09953970921312,265.254134093178
"2925",205.305,4.69,183.985,5850.8,258.017,935.742,261.85,937.934,NA,NA,25858.5,28.2682,NA,NA,636.351,190.759,14537.4,384.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896154501838728,NA,1.25674971384038,1.27541949782032,125.951632936363,NA,70.8087966683714,3.09953970921312,NA
"2926",195,0.112,175.88,2735.16,241.197,1554.95,245.19,1554.96,147.124,414.71,24512,22.3742,1223.54,155158,622.361,87.3866,13989.4,173.58,52399.8,363.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901948717948718,0.754482051282051,1.23690769230769,1.25738461538462,125.702564102564,6.2745641025641,71.7405128205128,3.19159487179487,268.716923076923
"2927",195,0.112,175.88,2735.16,241.197,1554.95,245.19,1554.96,NA,NA,24512,22.3742,NA,NA,622.361,87.3866,13989.4,173.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901948717948718,NA,1.23690769230769,1.25738461538462,125.702564102564,NA,71.7405128205128,3.19159487179487,NA
"2928",NA,NA,181.698,4452.15,247.227,811.643,250.113,810.583,153.006,478.342,24688.3,21.2959,1277.39,199403,626.456,12.0208,13995.6,427.018,53489.3,329.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929",NA,NA,181.698,4452.15,247.227,811.643,250.113,810.583,NA,NA,24688.3,21.2959,NA,NA,626.456,12.0208,13995.6,427.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930",213.102,0.41,184.704,2935.21,251.73,1472.45,256.84,1472.62,150.397,777.25,25134.9,44.8587,1294.2,132563,631.284,138.388,14264.6,230.651,55466.1,358.34,0.8646,0.66041,1.19703,117.559998,1.2155,6.197,65.260002,NA,NA,NA,NA,NA,NA,NA,0.866739871047667,0.705751236497076,1.18126530957006,1.2052444369363,117.947743334178,6.07314806993834,66.9378982834511,2.96235605484697,260.27958442436
"2931",213.102,0.41,184.704,2935.21,251.73,1472.45,256.84,1472.62,NA,NA,25134.9,44.8587,NA,NA,631.284,138.388,14264.6,230.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866739871047667,NA,1.18126530957006,1.2052444369363,117.947743334178,NA,66.9378982834511,2.96235605484697,NA
"2932",214.5,0.04,184.166,4359.79,251.473,1150.23,256.18,1150.23,151.748,745.32,25048.2,32.9992,1286.89,118771,619.245,256.682,14151.2,337.551,53789.5,358.2,0.86222,0.66269,1.1955,117.711998,1.2202,6.208,64.806702,NA,NA,NA,23.066416,37.805462,57.670242,1572.050049,0.858582750582751,0.707449883449883,1.1723682983683,1.19431235431235,116.774825174825,5.99948717948718,65.9729603729604,2.88692307692308,250.7668997669
"2933",214.5,0.04,184.166,4359.79,251.473,1150.23,256.18,1150.23,NA,NA,25048.2,32.9992,NA,NA,619.245,256.682,14151.2,337.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858582750582751,NA,1.1723682983683,1.19431235431235,116.774825174825,NA,65.9729603729604,2.88692307692308,NA
"2934",222.544,0.137707,188.83,4867.2,257.125,671.755,262.462,674.843,153.46,840.037,25276.1,18.0485,1322.81,129521,612.505,113.624,14407.6,371.935,54690.1,392.11,0.86603,0.66018,1.21131,118.649002,1.2247,6.2049,64.970001,NA,NA,NA,23.218676,38.639614,58.124046,1575.319946,0.848506362786685,0.689571500467323,1.15538949600978,1.17937127040046,113.577989071824,5.94403803292832,64.7404558199727,2.75228718815156,245.749604572579
"2935",222.544,0.137707,188.83,4867.2,257.125,671.755,262.462,674.843,NA,NA,25276.1,18.0485,NA,NA,612.505,113.624,14407.6,371.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.848506362786685,NA,1.15538949600978,1.17937127040046,113.577989071824,NA,64.7404558199727,2.75228718815156,NA
"2936",227.09,4.36,203.219,5858.12,287.351,493.358,287.896,493.408,163.251,784.947,27770,28.1612,1426.95,189567,646.179,146.194,15380.2,457.044,58480.7,316.85,0.86093,0.66029,1.23438,117.860001,1.2344,6.2017,65.269997,NA,NA,NA,23.456572,39.377892,58.341488,1610.619995,0.894883086001145,0.718882381434674,1.26536175084768,1.26776168039103,122.286318199833,6.28363204016029,67.7273327755515,2.8454753621912,257.522127790744
"2937",227.09,4.36,203.219,5858.12,287.351,493.358,287.896,493.408,NA,NA,27770,28.1612,NA,NA,646.179,146.194,15380.2,457.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894883086001145,NA,1.26536175084768,1.26776168039103,122.286318199833,NA,67.7273327755515,2.8454753621912,NA
"2938",227.7,0.180001,204.908,3929.48,283.233,421.91,286.126,421.79,164.993,604.349,27595.3,31.1176,1411.38,147692,639.811,76.0534,15021.6,312.05,58202,322.52,0.88131,0.66608,1.23822,118.750999,1.2469,6.199,64.305,NA,NA,NA,23.370928,39.080662,58.010593,1614.420044,0.899903381642512,0.724606938954765,1.24388669301713,1.25659200702679,121.191480017567,6.19841897233202,65.9710144927536,2.80988581466842,255.608256477822
"2939",227.7,0.180001,204.908,3929.48,283.233,421.91,286.126,421.79,NA,NA,27595.3,31.1176,NA,NA,639.811,76.0534,15021.6,312.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899903381642512,NA,1.24388669301713,1.25659200702679,121.191480017567,NA,65.9710144927536,2.80988581466842,NA
"2940",243.456,1.74,215.184,3397.41,298.722,267.853,304.356,267.853,168.632,489.23,28120.3,19.4023,1469.53,159656,658.705,65.7648,15741.7,351.216,60920.2,279.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883872239747634,0.692659043112513,1.22700611198738,1.25014787066246,115.504649710831,6.0361215168244,64.6593224237645,2.70564290878023,250.230842534175
"2941",243.456,1.74,215.184,3397.41,298.722,267.853,304.356,267.853,NA,NA,28120.3,19.4023,NA,NA,658.705,65.7648,15741.7,351.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883872239747634,NA,1.22700611198738,1.25014787066246,115.504649710831,NA,64.6593224237645,2.70564290878023,NA
"2942",250.723,478.756,223.02,3555.51,310.232,98.0349,315.234,98.0349,174.58,453.774,29738.9,28.1872,1528.4,155714,679.315,45.2897,16107.8,295.714,63258.3,325.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889507544182225,0.696306282231786,1.23734958500018,1.25729988872182,118.612572440502,6.09597045344863,64.2454022965584,2.70942434479485,252.303538167619
"2943",250.723,478.756,223.02,3555.51,310.232,98.0349,315.234,98.0349,NA,NA,29738.9,28.1872,NA,NA,679.315,45.2897,16107.8,295.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889507544182225,NA,1.23734958500018,1.25729988872182,118.612572440502,NA,64.2454022965584,2.70942434479485,NA
"2944",278.906,5180.32,246.395,9961.63,354.431,1327.09,355.853,1325.56,218.469,902.105,33760.1,152.658,1702.87,396523,758.711,227.266,18008.7,1160.3,70440.7,326.9,0.89884,0.66685,1.2457,117.361,1.2697,6.2179,64.010002,NA,NA,NA,23.513662,39.099838,58.804741,1606.310059,0.883433845094763,0.783306920611245,1.27079015869146,1.27588865065649,121.044724745972,6.10553376406388,64.5690662803955,2.72031078571275,252.560719382157
