Date,Price,Change,% Change,Cumulative Change %
10/13/04,1.29,-0.16,-11.01,169.66
10/12/04,1.45,-0.02,-1.39,203.02
10/11/04,1.47,0.00,0.00,207.30
10/08/04,1.47,0.04,2.86,207.30
10/07/04,1.43,0.01,0.42,198.75
10/06/04,1.43,0.02,1.49,197.50
10/05/04,1.41,0.00,0.32,193.12
10/04/04,1.40,-0.01,-0.50,192.18
10/01/04,1.41,0.01,0.57,193.64
09/30/04,1.40,0.01,0.50,191.97
09/29/04,1.39,0.02,1.09,190.51
09/28/04,1.38,-0.01,-0.54,187.38
09/27/04,1.39,0.02,1.73,188.95
09/24/04,1.36,-0.01,-0.44,184.05
09/23/04,1.37,-0.01,-0.87,185.30
09/22/04,1.38,0.04,2.87,187.80
09/21/04,1.34,0.02,1.71,179.77
09/20/04,1.32,0.02,1.31,175.08
09/17/04,1.30,0.00,0.31,171.53
09/16/04,1.30,0.03,2.41,170.70
09/15/04,1.27,-0.01,-0.82,164.34
09/14/04,1.28,-0.01,-0.54,166.53
09/13/04,1.29,0.00,0.31,167.99
09/10/04,1.28,0.02,1.26,167.15
09/09/04,1.27,0.01,0.60,163.82
09/08/04,1.26,-0.02,-1.22,162.25
09/07/04,1.27,0.03,2.62,165.48
09/03/04,1.24,-0.01,-0.56,158.71
09/02/04,1.25,-0.03,-2.16,160.17
09/01/04,1.28,-0.01,-0.47,165.90
08/31/04,1.28,0.02,1.51,167.15
08/30/04,1.26,0.00,0.08,163.19
08/27/04,1.26,0.01,0.76,162.98
08/26/04,1.25,0.01,0.76,161.00
08/25/04,1.24,-0.01,-0.72,159.02
08/24/04,1.25,0.01,0.52,160.90
08/23/04,1.24,-0.03,-2.12,159.54
08/20/04,1.27,-0.02,-1.78,165.17
08/19/04,1.29,0.02,1.61,169.97
08/18/04,1.27,-0.04,-3.04,165.69
08/17/04,1.31,0.00,-0.38,174.04
08/16/04,1.32,0.00,-0.15,175.08
08/13/04,1.32,0.05,4.02,175.50
08/12/04,1.27,-0.01,-0.47,164.86
08/11/04,1.28,0.02,1.19,166.11
08/10/04,1.26,0.02,1.24,162.98
08/09/04,1.25,-0.04,-2.85,159.75
08/06/04,1.28,0.00,-0.16,167.36
08/05/04,1.28,0.00,-0.23,167.78
08/04/04,1.29,-0.02,-1.45,168.40
08/03/04,1.31,0.00,-0.15,172.37
08/02/04,1.31,0.00,0.00,172.78
07/30/04,1.31,0.02,1.28,172.78
07/29/04,1.29,0.02,1.85,169.34
07/28/04,1.27,0.05,3.93,164.44
07/27/04,1.22,-0.03,-2.36,154.43
07/26/04,1.25,0.00,0.20,160.58
07/23/04,1.25,-0.04,-2.92,160.06
07/22/04,1.28,0.01,0.63,167.88
07/21/04,1.28,-0.01,-0.89,166.21
07/20/04,1.29,-0.02,-1.57,168.61
07/19/04,1.31,0.00,-0.38,172.89
07/16/04,1.31,0.02,1.86,173.93
07/15/04,1.29,0.01,0.90,168.93
07/14/04,1.28,0.00,-0.08,166.53
07/13/04,1.28,0.00,0.12,166.74
07/12/04,1.28,0.00,-0.27,166.42
07/09/04,1.28,0.03,2.36,167.15
07/08/04,1.25,-0.01,-0.44,161.00
07/07/04,1.26,0.04,3.03,162.15
07/06/04,1.22,0.00,0.00,154.43
07/02/04,1.22,0.00,-0.16,154.43
07/01/04,1.22,0.02,1.41,154.85
06/30/04,1.21,0.03,2.86,151.30
06/29/04,1.17,-0.03,-2.90,144.32
06/28/04,1.21,0.00,-0.25,151.62
06/25/04,1.21,-0.01,-1.22,152.24
06/24/04,1.22,0.03,2.30,155.37
06/23/04,1.20,0.03,2.88,149.64
06/22/04,1.16,-0.03,-2.80,142.65
06/21/04,1.20,0.00,0.17,149.64
06/18/04,1.20,-0.01,-0.67,149.22
06/17/04,1.20,0.02,1.73,150.89
06/16/04,1.18,-0.01,-1.05,146.61
06/15/04,1.20,0.04,3.33,149.22
06/14/04,1.16,-0.02,-1.66,141.19
06/10/04,1.18,0.01,0.73,145.26
06/09/04,1.17,-0.07,-5.88,143.48
06/08/04,1.24,-0.03,-2.21,158.71
06/07/04,1.27,0.03,2.84,164.55
06/04/04,1.23,-0.01,-1.08,157.25
06/03/04,1.25,0.00,-0.16,160.06
06/02/04,1.25,-0.04,-3.37,160.48
06/01/04,1.29,0.01,1.13,169.55
05/28/04,1.28,0.01,0.39,166.53
05/27/04,1.27,0.04,3.29,165.48
05/26/04,1.23,0.00,0.04,157.04
05/25/04,1.23,0.00,-0.04,156.93
05/24/04,1.23,0.01,1.02,157.04
05/21/04,1.22,0.03,2.61,154.43
05/20/04,1.19,-0.01,-0.71,147.97
05/19/04,1.20,0.04,3.59,149.74
05/18/04,1.16,0.01,1.00,141.08
05/17/04,1.14,-0.03,-2.68,138.69
05/14/04,1.18,0.00,-0.13,145.26
05/13/04,1.18,-0.01,-0.80,145.57
05/12/04,1.19,-0.01,-0.54,147.55
05/11/04,1.19,0.03,2.23,148.91
05/10/04,1.17,-0.02,-2.10,143.48
05/07/04,1.19,-0.05,-3.71,148.70
05/06/04,1.24,-0.01,-0.64,158.29
05/05/04,1.25,0.01,1.22,159.96
05/04/04,1.23,0.00,0.29,156.83
05/03/04,1.23,0.02,1.53,156.10
04/30/04,1.21,0.02,1.47,152.24
04/29/04,1.19,0.01,1.23,148.59
04/28/04,1.18,-0.06,-4.73,145.57
04/27/04,1.24,-0.01,-0.44,157.77
04/26/04,1.24,0.00,-0.12,158.92
04/23/04,1.24,0.01,1.10,159.23
04/22/04,1.23,0.00,-0.32,156.41
04/21/04,1.23,-0.08,-6.34,157.25
04/20/04,1.32,-0.05,-3.73,174.66
04/19/04,1.37,0.02,1.30,185.30
04/16/04,1.35,0.06,4.33,181.65
04/15/04,1.29,-0.01,-0.65,169.97
04/14/04,1.30,0.01,0.93,171.74
04/13/04,1.29,-0.01,-0.46,169.24
04/12/04,1.30,-0.02,-1.18,170.49
04/08/04,1.31,-0.01,-0.42,173.72
04/07/04,1.32,-0.01,-0.68,174.87
04/06/04,1.33,0.01,0.76,176.75
04/05/04,1.32,-0.04,-2.59,174.66
04/02/04,1.35,-0.02,-1.39,181.96
04/01/04,1.37,0.01,0.92,185.92
03/31/04,1.36,0.01,1.08,183.32
03/30/04,1.34,-0.02,-1.14,180.29
03/29/04,1.36,0.01,0.52,183.52
03/26/04,1.35,0.01,0.52,182.06
03/25/04,1.35,-0.01,-0.74,180.60
03/24/04,1.36,-0.01,-0.37,182.69
03/23/04,1.36,0.01,0.41,183.73
03/22/04,1.36,-0.02,-1.74,182.59
03/19/04,1.38,0.01,0.69,187.59
03/18/04,1.37,0.02,1.56,185.61
03/17/04,1.35,-0.02,-1.14,181.23
03/16/04,1.36,0.02,1.26,184.46
03/15/04,1.35,0.04,2.90,180.92
03/12/04,1.31,-0.03,-1.98,172.99
03/11/04,1.34,0.05,4.01,178.52
03/10/04,1.28,0.01,1.10,167.78
03/09/04,1.27,-0.02,-1.70,164.86
03/08/04,1.29,-0.05,-3.44,169.45
03/05/04,1.34,0.02,1.56,179.04
03/04/04,1.32,0.02,1.27,174.77
03/03/04,1.30,-0.07,-5.11,171.32
03/02/04,1.37,-0.02,-1.69,185.92
03/01/04,1.39,0.05,3.83,190.82
02/27/04,1.34,-0.01,-0.37,180.08
02/26/04,1.35,0.04,3.06,181.13
02/25/04,1.31,-0.02,-1.32,172.78
02/24/04,1.33,0.01,0.99,176.43
02/23/04,1.31,0.00,0.38,173.72
02/20/04,1.31,-0.02,-1.54,172.68
02/19/04,1.33,-0.02,-1.56,176.96
02/18/04,1.35,0.05,3.77,181.33
02/17/04,1.30,0.06,4.46,171.12
02/13/04,1.24,0.00,0.16,159.54
02/12/04,1.24,0.03,2.35,159.12
02/11/04,1.21,0.04,3.10,153.18
02/10/04,1.18,-0.01,-0.63,145.57
02/09/04,1.19,0.01,0.42,147.13
02/06/04,1.18,0.01,0.64,146.09
02/05/04,1.17,0.00,-0.09,144.53
02/04/04,1.17,0.01,0.51,144.73
02/03/04,1.17,0.02,2.19,143.48
02/02/04,1.14,0.00,-0.04,138.27
01/30/04,1.14,0.02,2.01,138.37
01/29/04,1.12,-0.01,-0.80,133.68
01/28/04,1.13,0.02,1.67,135.56
01/27/04,1.11,0.00,-0.22,131.70
01/26/04,1.11,-0.01,-0.71,132.22
01/23/04,1.12,0.00,0.45,133.89
01/22/04,1.12,0.00,0.22,132.85
01/21/04,1.11,0.00,0.04,132.33
01/20/04,1.11,0.02,2.06,132.22
01/16/04,1.09,0.01,0.83,127.53
01/15/04,1.08,0.00,-0.14,125.65
01/14/04,1.08,-0.01,-1.10,125.96
01/13/04,1.10,0.02,1.44,128.47
01/12/04,1.08,-0.02,-1.77,125.23
01/09/04,1.10,-0.01,-0.45,129.30
01/08/04,1.10,0.04,3.95,130.34
01/07/04,1.06,0.00,-0.42,121.58
01/06/04,1.07,-0.02,-1.48,122.52
01/05/04,1.08,,,125.86
01/02/04,,,,-1.00
12/31/03,1.04,0.00,0.29,117.52
12/30/03,1.04,0.00,-0.19,116.89
12/29/03,1.04,,,117.31
12/26/03,,,,-1.00
12/24/03,1.03,0.01,0.64,114.08
12/23/03,1.02,0.01,1.09,112.72
12/22/03,1.01,-0.02,-1.66,110.43
12/19/03,1.03,0.01,0.88,113.97
12/18/03,1.02,0.02,2.01,112.10
12/17/03,1.00,-0.01,-1.04,107.92
12/16/03,1.01,0.01,0.95,110.11
12/15/03,1.00,0.01,1.17,108.13
12/12/03,0.99,0.01,1.08,105.74
12/11/03,0.98,0.00,-0.15,103.55
12/10/03,0.98,0.00,-0.05,103.86
12/09/03,0.98,0.01,1.19,103.96
12/08/03,0.97,0.00,-0.26,101.56
12/05/03,0.97,0.01,0.62,102.09
12/04/03,0.96,-0.01,-1.33,100.83
12/03/03,0.98,0.01,0.67,103.55
12/02/03,0.97,0.01,1.47,102.19
12/01/03,0.96,,,99.27
11/28/03,,,,-1.00
11/26/03,0.91,,,89.16
11/25/03,,,,-1.00
11/24/03,0.90,0.01,1.18,88.53
11/21/03,0.89,0.00,-0.06,86.34
11/20/03,0.89,-0.02,-2.67,86.44
11/19/03,0.92,-0.01,-1.55,91.55
11/18/03,0.93,0.01,1.52,94.58
11/17/03,0.92,-0.03,-3.06,91.66
11/14/03,0.95,0.01,0.58,97.71
11/13/03,0.94,-0.01,-0.53,96.56
11/12/03,0.95,0.00,0.37,97.60
11/11/03,0.94,0.02,1.83,96.87
11/10/03,0.93,-0.02,-1.70,93.33
11/07/03,0.94,0.00,0.48,96.66
11/06/03,0.94,-0.02,-1.73,95.72
11/05/03,0.96,0.00,-0.10,99.17
11/04/03,0.96,0.02,2.69,99.37
11/03/03,0.93,-0.01,-0.64,94.16
10/31/03,0.94,0.01,0.64,95.41
10/30/03,0.93,0.02,1.64,94.16
10/29/03,0.92,0.01,1.55,91.03
10/28/03,0.90,0.00,-0.06,88.11
10/27/03,0.90,0.01,1.35,88.22
10/24/03,0.89,-0.01,-1.49,85.71
10/23/03,0.90,-0.01,-0.71,88.53
10/22/03,0.91,0.01,0.83,89.89
10/21/03,0.90,0.00,0.22,88.32
10/20/03,0.90,0.01,1.01,87.90
10/17/03,0.89,0.00,0.06,86.03
10/16/03,0.89,0.00,-0.45,85.92
10/15/03,0.90,0.02,2.81,86.76
10/14/03,0.87,-0.01,-1.53,81.65
10/13/03,0.88,0.02,2.79,84.46
10/10/03,0.86,0.01,1.18,79.46
10/09/03,0.85,0.00,-0.12,77.37
10/08/03,0.85,0.01,0.89,77.58
10/07/03,0.84,0.01,1.14,76.02
10/06/03,0.83,0.00,0.06,74.04
10/03/03,0.83,0.00,0.54,73.93
10/02/03,0.83,0.01,1.34,72.99
10/01/03,0.82,0.01,0.68,70.70
09/30/03,0.81,-0.01,-0.73,69.55
09/29/03,0.82,0.00,0.31,70.80
09/26/03,0.82,-0.01,-1.33,70.28
09/25/03,0.83,0.00,0.49,72.58
09/24/03,0.82,0.00,0.43,71.74
09/23/03,0.82,-0.01,-0.73,71.01
09/22/03,0.83,0.00,0.12,72.26
09/19/03,0.83,0.00,0.24,72.05
09/18/03,0.82,0.00,0.49,71.64
09/17/03,0.82,0.01,1.05,70.80
09/16/03,0.81,-0.01,-0.61,69.03
09/15/03,0.82,0.01,0.68,70.07
09/12/03,0.81,-0.01,-1.52,68.93
09/11/03,0.82,0.02,2.36,71.53
09/10/03,0.80,-0.01,-1.23,67.57
09/09/03,0.81,-0.01,-1.27,69.66
09/08/03,0.82,0.00,-0.36,71.85
09/05/03,0.83,0.01,1.66,72.47
09/04/03,0.81,-0.01,-1.33,69.66
09/03/03,0.82,0.02,1.85,71.95
09/02/03,0.81,0.01,0.81,68.82
08/29/03,0.80,0.02,2.03,67.47
08/28/03,0.79,-0.01,-0.82,64.13
08/27/03,0.79,0.00,0.00,65.48
08/26/03,0.79,-0.01,-1.31,65.48
08/25/03,0.80,0.00,0.25,67.67
08/22/03,0.80,0.00,0.06,67.26
08/21/03,0.80,0.00,0.06,67.15
08/20/03,0.80,0.00,0.00,67.05
08/19/03,0.80,0.01,0.88,67.05
08/18/03,0.79,0.00,0.51,65.59
08/15/03,0.79,0.00,0.51,64.75
08/14/03,0.79,-0.01,-0.63,63.92
08/13/03,0.79,0.00,0.44,64.96
08/12/03,0.79,-0.02,-2.11,64.23
08/11/03,0.80,0.01,0.63,67.78
08/08/03,0.80,0.00,-0.25,66.74
08/07/03,0.80,-0.01,-0.80,67.15
08/06/03,0.81,0.00,0.19,68.51
08/05/03,0.81,0.00,-0.12,68.20
08/04/03,0.81,-0.01,-0.92,68.40
08/01/03,0.82,0.00,-0.37,69.97
07/31/03,0.82,0.02,2.31,70.59
07/30/03,0.80,0.00,-0.44,66.74
07/29/03,0.80,0.00,-0.19,67.47
07/28/03,0.80,0.01,1.26,67.78
07/25/03,0.79,0.00,0.57,65.69
07/24/03,0.79,0.01,1.87,64.75
07/23/03,0.78,0.01,0.85,61.73
07/22/03,0.77,0.00,-0.52,60.38
07/21/03,0.77,-0.01,-1.28,61.21
07/18/03,0.78,0.01,0.64,63.30
07/17/03,0.78,-0.01,-1.39,62.25
07/16/03,0.79,0.00,-0.13,64.55
07/15/03,0.79,0.00,-0.50,64.75
07/14/03,0.79,0.02,2.32,65.59
07/11/03,0.78,0.00,-0.19,61.84
07/10/03,0.78,0.00,0.06,62.15
07/09/03,0.78,0.01,1.57,62.04
07/08/03,0.77,0.00,-0.20,59.54
07/07/03,0.77,0.02,2.68,59.85
07/03/03,0.75,-0.01,-1.32,55.68
07/02/03,0.76,0.01,1.41,57.77
07/01/03,0.75,0.00,-0.27,55.58
06/30/03,0.75,-0.01,-1.12,56.00
06/27/03,0.76,0.01,0.73,57.77
06/26/03,0.75,-0.01,-0.79,56.62
06/25/03,0.76,-0.01,-1.30,57.87
06/24/03,0.77,0.00,0.13,59.96
06/23/03,0.77,-0.01,-0.91,59.75
06/20/03,0.77,-0.01,-0.96,61.21
06/19/03,0.78,0.00,-0.06,62.77
06/18/03,0.78,0.00,0.19,62.88
06/17/03,0.78,0.02,2.63,62.57
06/16/03,0.76,0.00,-0.07,58.39
06/13/03,0.76,-0.01,-1.75,58.50
06/12/03,0.77,0.01,1.05,61.31
06/11/03,0.77,0.00,0.07,59.65
06/10/03,0.77,0.00,-0.39,59.54
06/09/03,0.77,-0.01,-1.60,60.17
06/06/03,0.78,0.00,-0.32,62.77
06/05/03,0.78,0.01,0.64,63.30
06/04/03,0.78,0.00,-0.45,62.25
06/03/03,0.78,-0.01,-0.76,62.98
06/02/03,0.79,0.01,0.96,64.23
05/30/03,0.78,0.01,1.30,62.67
05/29/03,0.77,0.00,0.39,60.58
05/28/03,0.77,-0.01,-1.03,59.96
05/27/03,0.78,0.01,1.44,61.63
05/23/03,0.76,0.00,-0.07,59.33
05/22/03,0.76,0.00,-0.39,59.44
05/21/03,0.77,0.01,0.99,60.06
05/20/03,0.76,0.00,-0.07,58.50
05/19/03,0.76,0.00,0.40,58.60
05/16/03,0.76,0.00,0.07,57.98
05/15/03,0.76,0.00,0.07,57.87
05/14/03,0.76,0.00,-0.46,57.77
05/13/03,0.76,0.01,1.67,58.50
05/12/03,0.75,0.01,1.84,55.89
05/09/03,0.73,0.00,-0.27,53.08
05/08/03,0.74,0.01,0.75,53.49
05/07/03,0.73,0.01,1.60,52.35
05/06/03,0.72,0.01,0.77,49.95
05/05/03,0.71,0.00,-0.21,48.80
05/02/03,0.72,-0.01,-1.31,49.11
05/01/03,0.72,0.00,-0.07,51.09
04/30/03,0.73,0.00,0.21,51.20
04/29/03,0.72,0.01,1.12,50.89
04/28/03,0.72,0.00,0.14,49.22
04/25/03,0.71,0.00,0.00,49.01
04/24/03,0.71,-0.01,-1.11,49.01
04/23/03,0.72,0.00,0.21,50.68
04/22/03,0.72,-0.01,-0.89,50.36
04/21/03,0.73,-0.01,-1.15,51.72
04/17/03,0.74,0.00,0.41,53.49
04/16/03,0.73,0.00,0.00,52.87
04/15/03,0.73,0.01,1.31,52.87
04/14/03,0.72,0.00,-0.07,50.89
04/11/03,0.72,0.01,1.47,50.99
04/10/03,0.71,0.00,-0.14,48.80
04/09/03,0.71,-0.01,-0.83,49.01
04/08/03,0.72,0.00,-0.62,50.26
04/07/03,0.73,0.01,1.26,51.20
04/04/03,0.72,0.01,0.99,49.32
04/03/03,0.71,-0.01,-1.12,47.86
04/02/03,0.72,-0.01,-0.76,49.53
04/01/03,0.72,0.01,1.40,50.68
03/31/03,0.71,-0.01,-1.79,48.59
03/28/03,0.73,0.00,-0.48,51.30
03/27/03,0.73,-0.02,-2.67,52.03
03/26/03,0.75,-0.02,-2.41,56.20
03/25/03,0.77,0.00,0.26,60.06
03/24/03,0.77,-0.01,-0.91,59.65
03/21/03,0.77,0.01,0.98,61.11
03/20/03,0.77,-0.01,-1.10,59.54
03/19/03,0.77,0.01,1.71,61.31
03/18/03,0.76,-0.01,-0.98,58.60
03/17/03,0.77,0.02,2.33,60.17
03/14/03,0.75,0.00,0.27,56.52
03/13/03,0.75,0.00,-0.60,56.10
03/12/03,0.75,-0.01,-1.12,57.04
03/11/03,0.76,0.01,1.20,58.81
03/10/03,0.75,-0.01,-1.83,56.93
03/07/03,0.77,0.02,2.00,59.85
03/06/03,0.75,-0.01,-1.18,56.73
03/05/03,0.76,-0.02,-2.12,58.60
03/04/03,0.78,-0.01,-1.33,62.04
03/03/03,0.79,0.01,1.61,64.23
02/28/03,0.78,-0.01,-1.65,61.63
02/27/03,0.79,-0.01,-0.88,64.34
02/26/03,0.80,0.02,2.12,65.80
02/25/03,0.78,-0.01,-0.83,62.36
02/24/03,0.79,0.01,1.09,63.71
02/21/03,0.78,0.03,3.40,61.94
02/20/03,0.75,0.01,0.87,56.62
02/19/03,0.74,0.01,0.74,55.27
02/18/03,0.74,-0.02,-2.12,54.12
02/14/03,0.76,0.01,0.80,57.46
02/13/03,0.75,-0.02,-2.73,56.20
02/12/03,0.77,0.00,-0.52,60.58
02/11/03,0.77,0.00,0.00,61.42
02/10/03,0.77,0.01,1.64,61.42
02/07/03,0.76,0.00,-0.59,58.81
02/06/03,0.77,-0.01,-1.42,59.75
02/05/03,0.78,0.00,-0.06,62.04
02/04/03,0.78,-0.01,-1.14,62.15
02/03/03,0.79,-0.01,-0.63,64.03
01/31/03,0.79,0.00,0.44,65.07
01/30/03,0.79,0.03,3.34,64.34
01/29/03,0.76,0.01,1.26,59.02
01/28/03,0.75,0.00,-0.46,57.04
01/27/03,0.76,-0.01,-1.11,57.77
01/24/03,0.77,0.00,-0.20,59.54
01/23/03,0.77,0.00,-0.33,59.85
01/22/03,0.77,0.00,0.46,60.38
01/21/03,0.77,0.01,1.12,59.65
01/17/03,0.76,0.00,0.00,57.87
01/16/03,0.76,0.00,-0.53,57.87
01/15/03,0.76,0.01,0.66,58.71
01/14/03,0.76,0.01,1.07,57.66
01/13/03,0.75,0.01,1.08,56.00
01/10/03,0.74,-0.01,-0.80,54.33
01/09/03,0.75,0.00,0.54,55.58
01/08/03,0.74,0.01,1.44,54.74
01/07/03,0.73,0.00,-0.41,52.55
01/06/03,0.73,0.01,1.10,53.18
01/03/03,0.73,0.01,1.75,51.51
01/02/03,0.71,0.02,2.44,48.91
12/31/02,0.70,0.00,-0.29,45.36
12/30/02,0.70,0.00,-0.07,45.78
12/27/02,0.70,0.00,0.50,45.88
12/26/02,0.70,-0.01,-0.85,45.15
12/24/02,0.70,-0.01,-1.61,46.40
12/23/02,0.71,0.00,0.35,48.80
12/20/02,0.71,0.00,-0.35,48.28
12/19/02,0.71,0.00,-0.63,48.80
12/18/02,0.72,-0.01,-0.90,49.74
12/17/02,0.72,0.00,0.21,51.09
12/16/02,0.72,0.00,-0.14,50.78
12/13/02,0.72,-0.01,-1.23,50.99
12/12/02,0.73,0.00,-0.41,52.87
12/11/02,0.74,0.00,-0.14,53.49
12/10/02,0.74,0.01,0.89,53.70
12/09/02,0.73,-0.01,-1.35,52.35
12/06/02,0.74,0.00,0.07,54.43
12/05/02,0.74,-0.01,-1.73,54.33
12/04/02,0.75,0.00,0.00,57.04
12/03/02,0.75,0.00,-0.46,57.04
12/02/02,0.76,,,57.77
11/29/02,,,,-1.00
11/27/02,0.75,,,56.31
11/26/02,,,,-1.00
11/25/02,0.74,0.00,0.07,53.49
11/22/02,0.74,0.00,-0.47,53.39
11/21/02,0.74,0.00,0.14,54.12
11/20/02,0.74,0.01,1.65,53.91
11/19/02,0.73,0.00,-0.14,51.41
11/18/02,0.73,0.01,1.39,51.62
11/15/02,0.72,0.01,0.91,49.53
11/14/02,0.71,-0.01,-0.70,48.18
11/13/02,0.72,0.00,-0.49,49.22
11/12/02,0.72,0.00,0.00,49.95
11/11/02,0.72,0.01,0.70,49.95
11/08/02,0.71,0.00,0.07,48.91
11/07/02,0.71,-0.01,-1.99,48.80
11/06/02,0.73,0.01,0.69,51.82
11/05/02,0.72,0.00,-0.41,50.78
11/04/02,0.73,0.00,0.35,51.41
11/01/02,0.72,0.01,1.33,50.89
10/31/02,0.71,0.01,1.93,48.91
10/30/02,0.70,0.00,-0.14,46.09
10/29/02,0.70,-0.01,-1.13,46.30
10/28/02,0.71,0.00,-0.14,47.97
10/25/02,0.71,0.01,1.72,48.18
10/24/02,0.70,0.01,1.16,45.67
10/23/02,0.69,0.00,-0.36,44.00
10/22/02,0.69,-0.01,-0.86,44.53
10/21/02,0.70,0.01,1.60,45.78
10/18/02,0.69,0.00,-0.58,43.48
10/17/02,0.69,0.02,3.28,44.32
10/16/02,0.67,0.00,-0.22,39.73
10/15/02,0.67,0.01,0.83,40.04
10/14/02,0.67,-0.01,-1.77,38.89
10/11/02,0.68,0.01,1.80,41.40
10/10/02,0.67,0.01,1.14,38.89
10/09/02,0.66,0.00,-0.08,37.33
10/08/02,0.66,0.00,0.00,37.43
10/07/02,0.66,0.00,0.46,37.43
10/04/02,0.66,-0.01,-0.91,36.81
10/03/02,0.66,-0.01,-1.12,38.06
10/02/02,0.67,0.01,0.83,39.62
10/01/02,0.66,0.00,0.61,38.48
09/30/02,0.66,0.00,-0.08,37.64
09/27/02,0.66,-0.01,-1.71,37.75
09/26/02,0.67,0.00,0.30,40.15
09/25/02,0.67,0.00,0.68,39.73
09/24/02,0.67,-0.01,-0.75,38.79
09/23/02,0.67,0.00,-0.67,39.83
09/20/02,0.68,0.01,0.82,40.77
09/19/02,0.67,0.00,-0.07,39.62
09/18/02,0.67,-0.01,-1.54,39.73
09/17/02,0.68,0.00,-0.07,41.92
09/16/02,0.68,-0.01,-1.59,42.02
09/13/02,0.69,-0.01,-0.72,44.32
09/12/02,0.70,0.00,-0.21,45.36
09/11/02,0.70,0.00,-0.29,45.67
09/10/02,0.70,0.01,1.67,46.09
09/09/02,0.69,0.01,2.23,43.69
09/06/02,0.67,0.01,0.90,40.56
09/05/02,0.67,-0.01,-0.74,39.31
09/04/02,0.67,0.00,-0.22,40.35
09/03/02,0.67,-0.01,-1.82,40.67
08/30/02,0.69,0.00,0.44,43.27
08/29/02,0.68,0.00,0.15,42.65
08/28/02,0.68,0.00,-0.73,42.44
08/27/02,0.69,0.00,0.00,43.48
08/26/02,0.69,0.00,0.51,43.48
08/23/02,0.68,0.00,0.22,42.75
08/22/02,0.68,0.01,1.26,42.44
08/21/02,0.67,-0.01,-1.03,40.67
08/20/02,0.68,0.01,1.04,42.13
08/19/02,0.67,0.00,0.00,40.67
08/16/02,0.67,-0.01,-0.88,40.67
08/15/02,0.68,0.01,1.80,41.92
08/14/02,0.67,-0.01,-0.82,39.42
08/13/02,0.67,0.00,-0.30,40.56
08/12/02,0.68,0.00,0.07,40.98
08/09/02,0.68,0.00,0.45,40.88
08/08/02,0.67,0.00,0.60,40.25
08/07/02,0.67,0.00,-0.59,39.42
08/06/02,0.67,0.00,0.52,40.25
08/05/02,0.67,-0.01,-1.47,39.52
08/02/02,0.68,0.00,-0.44,41.61
08/01/02,0.68,0.00,0.66,42.23
07/31/02,0.68,-0.01,-1.67,41.29
07/30/02,0.69,-0.01,-0.86,43.69
07/29/02,0.70,0.01,1.16,44.94
07/26/02,0.69,0.00,0.00,43.27
07/25/02,0.69,-0.01,-0.79,43.27
07/24/02,0.69,0.00,-0.14,44.42
07/23/02,0.69,-0.01,-1.07,44.63
07/22/02,0.70,-0.01,-1.89,46.19
07/19/02,0.71,-0.01,-1.79,49.01
07/18/02,0.73,0.00,-0.48,51.72
07/17/02,0.73,-0.01,-1.02,52.45
07/16/02,0.74,0.01,0.68,54.01
07/15/02,0.73,-0.01,-0.81,52.97
07/12/02,0.74,-0.01,-0.80,54.22
07/11/02,0.75,-0.01,-0.93,55.47
07/10/02,0.75,0.00,-0.40,56.93
07/09/02,0.76,0.00,-0.07,57.56
07/08/02,0.76,,,57.66
07/05/02,,,,-1.00
07/03/02,0.75,-0.01,-0.99,56.10
07/02/02,0.76,-0.01,-1.56,57.66
07/01/02,0.77,0.00,0.07,60.17
06/28/02,0.77,0.02,1.99,60.06
06/27/02,0.75,0.00,0.33,56.93
06/26/02,0.75,0.00,0.20,56.41
06/25/02,0.75,0.01,1.22,56.10
06/24/02,0.74,0.00,-0.34,54.22
06/21/02,0.74,-0.01,-1.07,54.74
06/20/02,0.75,-0.01,-0.79,56.41
06/19/02,0.76,0.00,-0.33,57.66
06/18/02,0.76,0.00,-0.13,58.19
06/17/02,0.76,0.00,-0.52,58.39
06/14/02,0.76,0.00,-0.13,59.23
06/13/02,0.76,0.00,0.33,59.44
06/12/02,0.76,0.00,-0.13,58.92
06/11/02,0.76,-0.02,-1.93,59.12
06/10/02,0.78,0.00,0.06,62.25
06/07/02,0.78,0.00,0.13,62.15
06/06/02,0.78,0.00,-0.51,61.94
06/05/02,0.78,0.00,-0.38,62.77
06/04/02,0.78,0.01,1.42,63.40
06/03/02,0.77,0.01,1.44,61.11
05/31/02,0.76,0.01,1.67,58.81
05/30/02,0.75,0.00,0.20,56.20
05/29/02,0.75,-0.01,-0.80,55.89
05/28/02,0.75,0.02,2.52,57.14
05/24/02,0.74,0.00,0.41,53.28
05/23/02,0.73,0.01,1.10,52.66
05/22/02,0.72,0.00,0.14,50.99
05/21/02,0.72,0.00,0.14,50.78
05/20/02,0.72,0.00,-0.28,50.57
05/17/02,0.72,-0.01,-1.36,50.99
05/16/02,0.73,-0.01,-1.21,53.08
05/15/02,0.74,0.00,0.41,54.95
05/14/02,0.74,0.01,1.09,54.33
05/13/02,0.73,0.00,-0.14,52.66
05/10/02,0.73,0.01,1.10,52.87
05/09/02,0.73,0.00,-0.34,51.20
05/08/02,0.73,0.01,0.97,51.72
05/07/02,0.72,0.01,1.48,50.26
05/06/02,0.71,-0.01,-1.25,48.07
05/03/02,0.72,-0.01,-1.51,49.95
05/02/02,0.73,0.01,0.97,52.24
