Date,Price,Change,% Change,Cumulative Change %
01/05/11,"2,445.50",-26.50,-1.07,116.46
01/04/11,"2,472.00",22.00,0.90,118.81
01/03/11,"2,450.00",0.00,0.00,116.86
12/31/10,"2,450.00",0.00,0.00,116.86
12/30/10,"2,450.00",13.50,0.55,116.86
12/29/10,"2,436.50",34.50,1.44,115.67
12/28/10,"2,402.00",0.00,0.00,112.61
12/27/10,"2,402.00",-19.00,-0.78,112.61
12/23/10,"2,421.00",-23.00,-0.94,114.29
12/22/10,"2,444.00",66.00,2.78,116.33
12/21/10,"2,378.00",50.50,2.17,110.49
12/20/10,"2,327.50",21.00,0.91,106.02
12/17/10,"2,306.50",10.50,0.46,104.16
12/16/10,"2,296.00",-9.50,-0.41,103.23
12/15/10,"2,305.50",-26.50,-1.14,104.07
12/14/10,"2,332.00",34.00,1.48,106.42
12/13/10,"2,298.00",-18.00,-0.78,103.41
12/10/10,"2,316.00",-34.00,-1.45,105.00
12/09/10,"2,350.00",54.00,2.35,108.01
12/08/10,"2,296.00",-29.50,-1.27,103.23
12/07/10,"2,325.50",47.00,2.06,105.84
12/06/10,"2,278.50",-47.50,-2.04,101.68
12/03/10,"2,326.00",0.00,0.00,105.88
12/02/10,"2,326.00",36.00,1.57,105.88
12/01/10,"2,290.00",45.00,2.00,102.70
11/30/10,"2,245.00",-13.00,-0.58,98.71
11/29/10,"2,258.00",15.00,0.67,99.87
11/26/10,"2,243.00",1.00,0.04,98.54
11/24/10,"2,242.00",21.00,0.95,98.45
11/23/10,"2,221.00",-44.50,-1.96,96.59
11/22/10,"2,265.50",5.50,0.24,100.53
11/19/10,"2,260.00",-3.00,-0.13,100.04
11/18/10,"2,263.00",38.00,1.71,100.31
11/17/10,"2,225.00",-125.00,-5.32,96.94
11/16/10,"2,350.00",0.00,0.00,108.01
11/15/10,"2,350.00",-84.00,-3.45,108.01
11/12/10,"2,434.00",-12.00,-0.49,115.44
11/11/10,"2,446.00",15.50,0.64,116.51
11/10/10,"2,430.50",4.50,0.19,115.13
11/09/10,"2,426.00",11.00,0.46,114.74
11/08/10,"2,415.00",-23.00,-0.94,113.76
11/05/10,"2,438.00",-3.00,-0.12,115.80
11/04/10,"2,441.00",39.50,1.64,116.06
11/03/10,"2,401.50",15.50,0.65,112.57
11/02/10,"2,386.00",17.00,0.72,111.20
11/01/10,"2,369.00",67.00,2.91,109.69
10/29/10,"2,302.00",-6.00,-0.26,103.76
10/28/10,"2,308.00",-14.00,-0.60,104.29
10/27/10,"2,322.00",-10.00,-0.43,105.53
10/26/10,"2,332.00",-30.00,-1.27,106.42
10/25/10,"2,362.00",35.50,1.53,109.07
10/22/10,"2,326.50",-21.50,-0.92,105.93
10/21/10,"2,348.00",23.00,0.99,107.83
10/20/10,"2,325.00",-31.50,-1.34,105.80
10/19/10,"2,356.50",8.00,0.34,108.58
10/18/10,"2,348.50",-19.50,-0.82,107.88
10/15/10,"2,368.00",-34.00,-1.42,109.60
10/14/10,"2,402.00",12.00,0.50,112.61
10/13/10,"2,390.00",4.50,0.19,111.55
10/12/10,"2,385.50",-5.50,-0.23,111.15
10/11/10,"2,391.00",70.00,3.02,111.64
10/08/10,"2,321.00",-22.00,-0.94,105.44
10/07/10,"2,343.00",8.00,0.34,107.39
10/06/10,"2,335.00",0.00,0.00,106.68
10/05/10,"2,335.00",3.00,0.13,106.68
10/04/10,"2,332.00",-13.00,-0.55,106.42
10/01/10,"2,345.00",31.00,1.34,107.57
09/30/10,"2,314.00",20.50,0.89,104.82
09/29/10,"2,293.50",68.50,3.08,103.01
09/28/10,"2,225.00",-56.50,-2.48,96.94
09/27/10,"2,281.50",9.50,0.42,101.95
09/24/10,"2,272.00",38.50,1.72,101.10
09/23/10,"2,233.50",75.00,3.47,97.70
09/22/10,"2,158.50",-8.50,-0.39,91.06
09/21/10,"2,167.00",-7.00,-0.32,91.81
09/20/10,"2,174.00",18.00,0.83,92.43
09/17/10,"2,156.00",24.00,1.13,90.84
09/16/10,"2,132.00",14.50,0.68,88.71
09/15/10,"2,117.50",16.00,0.76,87.43
09/14/10,"2,101.50",-6.50,-0.31,86.01
09/13/10,"2,108.00",24.50,1.18,86.59
09/10/10,"2,083.50",1.00,0.05,84.42
09/09/10,"2,082.50",-38.00,-1.79,84.33
09/08/10,"2,120.50",10.50,0.50,87.69
09/07/10,"2,110.00",-18.50,-0.87,86.77
09/03/10,"2,128.50",23.50,1.12,88.40
09/02/10,"2,105.00",46.00,2.23,86.32
09/01/10,"2,059.00",14.00,0.68,82.25
08/31/10,"2,045.00",48.50,2.43,81.01
08/30/10,"1,996.50",0.00,0.00,76.72
08/27/10,"1,996.50",-2.00,-0.10,76.72
08/26/10,"1,998.50",-17.50,-0.87,76.90
08/25/10,"2,016.00",-22.50,-1.10,78.45
08/24/10,"2,038.50",-20.50,-1.00,80.44
08/23/10,"2,059.00",14.00,0.68,82.25
08/20/10,"2,045.00",-49.00,-2.34,81.01
08/19/10,"2,094.00",-52.00,-2.42,85.35
08/18/10,"2,146.00",11.00,0.52,89.95
08/17/10,"2,135.00",14.00,0.66,88.98
08/16/10,"2,121.00",-22.00,-1.03,87.74
08/13/10,"2,143.00",11.50,0.54,89.69
08/12/10,"2,131.50",-19.50,-0.91,88.67
08/11/10,"2,151.00",6.00,0.28,90.39
08/10/10,"2,145.00",-56.00,-2.54,89.86
08/09/10,"2,201.00",-16.00,-0.72,94.82
08/06/10,"2,217.00",4.50,0.20,96.24
08/05/10,"2,212.50",11.50,0.52,95.84
08/04/10,"2,201.00",1.00,0.05,94.82
08/03/10,"2,200.00",15.50,0.71,94.73
08/02/10,"2,184.50",57.50,2.70,93.36
07/30/10,"2,127.00",44.00,2.11,88.27
07/29/10,"2,083.00",24.00,1.17,84.38
07/28/10,"2,059.00",14.00,0.68,82.25
07/27/10,"2,045.00",24.00,1.19,81.01
07/26/10,"2,021.00",12.50,0.62,78.89
07/23/10,"2,008.50",2.00,0.10,77.78
07/22/10,"2,006.50",31.00,1.57,77.60
07/21/10,"1,975.50",45.00,2.33,74.86
07/20/10,"1,930.50",-16.50,-0.85,70.88
07/19/10,"1,947.00",-61.50,-3.06,72.34
07/16/10,"2,008.50",17.50,0.88,77.78
07/15/10,"1,991.00",-12.50,-0.62,76.23
07/14/10,"2,003.50",55.50,2.85,77.34
07/13/10,"1,948.00",-19.00,-0.97,72.43
07/12/10,"1,967.00",-3.50,-0.18,74.11
07/09/10,"1,970.50",-6.50,-0.33,74.42
07/08/10,"1,977.00",22.50,1.15,74.99
07/07/10,"1,954.50",8.50,0.44,73.00
07/06/10,"1,946.00",13.00,0.67,72.25
07/02/10,"1,933.00",5.00,0.26,71.10
07/01/10,"1,928.00",-68.00,-3.41,70.66
06/30/10,"1,996.00",33.50,1.71,76.67
06/29/10,"1,962.50",-33.50,-1.68,73.71
06/28/10,"1,996.00",50.00,2.57,76.67
06/25/10,"1,946.00",37.50,1.96,72.25
06/24/10,"1,908.50",-13.50,-0.70,68.93
06/23/10,"1,922.00",21.00,1.10,70.12
06/22/10,"1,901.00",-67.50,-3.43,68.27
06/21/10,"1,968.50",37.50,1.94,74.24
06/18/10,"1,931.00",-19.50,-1.00,70.92
06/17/10,"1,950.50",-17.00,-0.86,72.65
06/16/10,"1,967.50",2.50,0.13,74.15
06/15/10,"1,965.00",19.50,1.00,73.93
06/14/10,"1,945.50",13.50,0.70,72.20
06/11/10,"1,932.00",25.00,1.31,71.01
06/10/10,"1,907.00",-4.00,-0.21,68.80
06/09/10,"1,911.00",60.50,3.27,69.15
06/08/10,"1,850.50",22.00,1.20,63.80
06/07/10,"1,828.50",-87.00,-4.54,61.85
06/04/10,"1,915.50",-35.50,-1.82,69.55
06/03/10,"1,951.00",-3.00,-0.15,72.69
06/02/10,"1,954.00",1.00,0.05,72.96
06/01/10,"1,953.00",-84.00,-4.12,72.87
05/28/10,"2,037.00",33.50,1.67,80.30
05/27/10,"2,003.50",-7.00,-0.35,77.34
05/26/10,"2,010.50",30.00,1.51,77.96
05/25/10,"1,980.50",-28.50,-1.42,75.30
05/24/10,"2,009.00",18.00,0.90,77.83
05/21/10,"1,991.00",22.00,1.12,76.23
05/20/10,"1,969.00",0.00,0.00,74.28
05/19/10,"1,969.00",-36.50,-1.82,74.28
05/18/10,"2,005.50",-5.50,-0.27,77.52
05/17/10,"2,011.00",-70.00,-3.36,78.00
05/14/10,"2,081.00",-35.50,-1.68,84.20
05/13/10,"2,116.50",16.00,0.76,87.34
05/12/10,"2,100.50",72.50,3.57,85.92
05/11/10,"2,028.00",-76.50,-3.64,79.51
05/10/10,"2,104.50",39.00,1.89,86.28
05/07/10,"2,065.50",14.50,0.71,82.83
05/06/10,"2,051.00",-44.00,-2.10,81.54
05/05/10,"2,095.00",-69.00,-3.19,85.44
05/04/10,"2,164.00",,,91.55
05/03/10,,,,-1.00
04/30/10,"2,184.00",-11.50,-0.52,93.32
04/29/10,"2,195.50",80.50,3.81,94.33
04/28/10,"2,115.00",-147.50,-6.52,87.21
04/27/10,"2,262.50",-31.00,-1.35,100.26
04/26/10,"2,293.50",28.00,1.24,103.01
04/23/10,"2,265.50",-28.00,-1.22,100.53
04/22/10,"2,293.50",-33.00,-1.42,103.01
04/21/10,"2,326.50",-57.50,-2.41,105.93
04/20/10,"2,384.00",45.00,1.92,111.02
04/19/10,"2,339.00",-108.50,-4.43,107.04
04/16/10,"2,447.50",23.50,0.97,116.64
04/15/10,"2,424.00",4.50,0.19,114.56
04/14/10,"2,419.50",50.50,2.13,114.16
04/13/10,"2,369.00",-12.00,-0.50,109.69
04/12/10,"2,381.00",23.50,1.00,110.75
04/09/10,"2,357.50",62.00,2.70,108.67
04/08/10,"2,295.50",-28.50,-1.23,103.18
04/07/10,"2,324.00",-3.50,-0.15,105.71
04/06/10,"2,327.50",,,106.02
04/05/10,,,,-1.00
04/01/10,"2,330.00",42.00,1.84,106.24
03/31/10,"2,288.00",20.50,0.90,102.52
03/30/10,"2,267.50",42.50,1.91,100.71
03/29/10,"2,225.00",25.00,1.14,96.94
03/26/10,"2,200.00",24.00,1.10,94.73
03/25/10,"2,176.00",-18.50,-0.84,92.61
03/24/10,"2,194.50",-36.50,-1.64,94.24
03/23/10,"2,231.00",38.50,1.76,97.48
03/22/10,"2,192.50",-40.50,-1.81,94.07
03/19/10,"2,233.00",-11.00,-0.49,97.65
03/18/10,"2,244.00",1.50,0.07,98.63
03/17/10,"2,242.50",29.00,1.31,98.49
03/16/10,"2,213.50",5.50,0.25,95.93
03/15/10,"2,208.00",-8.00,-0.36,95.44
03/12/10,"2,216.00",21.00,0.96,96.15
03/11/10,"2,195.00",-38.00,-1.70,94.29
03/10/10,"2,233.00",32.50,1.48,97.65
03/09/10,"2,200.50",-23.50,-1.06,94.78
03/08/10,"2,224.00",23.00,1.04,96.86
03/05/10,"2,201.00",-2.00,-0.09,94.82
03/04/10,"2,203.00",70.50,3.31,95.00
03/03/10,"2,132.50",24.50,1.16,88.76
03/02/10,"2,108.00",7.00,0.33,86.59
03/01/10,"2,101.00",50.50,2.46,85.97
02/26/10,"2,050.50",-12.00,-0.58,81.50
02/25/10,"2,062.50",-16.50,-0.79,82.56
02/24/10,"2,079.00",-38.50,-1.82,84.02
02/23/10,"2,117.50",1.50,0.07,87.43
02/22/10,"2,116.00",44.00,2.12,87.30
02/19/10,"2,072.00",-5.00,-0.24,83.40
02/18/10,"2,077.00",-18.00,-0.86,83.84
02/17/10,"2,095.00",44.00,2.15,85.44
02/16/10,"2,051.00",46.50,2.32,81.54
02/12/10,"2,004.50",-8.00,-0.40,77.43
02/11/10,"2,012.50",-10.00,-0.49,78.14
02/10/10,"2,022.50",20.00,1.00,79.02
02/09/10,"2,002.50",28.50,1.44,77.25
02/08/10,"1,974.00",25.00,1.28,74.73
02/05/10,"1,949.00",-103.00,-5.02,72.51
02/04/10,"2,052.00",-34.50,-1.65,81.63
02/03/10,"2,086.50",11.50,0.55,84.69
02/02/10,"2,075.00",28.50,1.39,83.67
02/01/10,"2,046.50",-15.00,-0.73,81.14
01/29/10,"2,061.50",-64.50,-3.03,82.47
01/28/10,"2,126.00",-23.00,-1.07,88.18
01/27/10,"2,149.00",-40.50,-1.85,90.22
01/26/10,"2,189.50",-28.00,-1.26,93.80
01/25/10,"2,217.50",28.00,1.28,96.28
01/22/10,"2,189.50",-40.00,-1.79,93.80
01/21/10,"2,229.50",-24.50,-1.09,97.34
01/20/10,"2,254.00",10.50,0.47,99.51
01/19/10,"2,243.50",-38.50,-1.69,98.58
01/15/10,"2,282.00",-11.00,-0.48,101.99
01/14/10,"2,293.00",42.50,1.89,102.96
01/13/10,"2,250.50",-10.00,-0.44,99.20
01/12/10,"2,260.50",-60.00,-2.59,100.09
01/11/10,"2,320.50",59.00,2.61,105.40
01/08/10,"2,261.50",-45.50,-1.97,100.18
01/07/10,"2,307.00",4.00,0.17,104.20
01/06/10,"2,303.00",56.00,2.49,103.85
01/05/10,"2,247.00",21.50,0.97,98.89
01/04/10,"2,225.50",17.50,0.79,96.99
12/31/09,"2,208.00",-29.00,-1.30,95.44
12/30/09,"2,237.00",-10.00,-0.45,98.01
12/29/09,"2,247.00",,,98.89
12/28/09,,,,-1.00
12/24/09,"2,201.00",-11.50,-0.52,94.82
12/23/09,"2,212.50",12.00,0.55,95.84
12/22/09,"2,200.50",-30.50,-1.37,94.78
12/21/09,"2,231.00",17.00,0.77,97.48
12/18/09,"2,214.00",-1.00,-0.05,95.97
12/17/09,"2,215.00",-26.50,-1.18,96.06
12/16/09,"2,241.50",37.50,1.70,98.41
12/15/09,"2,204.00",-61.50,-2.71,95.09
12/14/09,"2,265.50",55.50,2.51,100.53
12/11/09,"2,210.00",46.50,2.15,95.62
12/10/09,"2,163.50",36.00,1.69,91.50
12/09/09,"2,127.50",-6.50,-0.30,88.31
12/08/09,"2,134.00",31.00,1.47,88.89
12/07/09,"2,103.00",-3.50,-0.17,86.15
12/04/09,"2,106.50",-7.50,-0.35,86.46
12/03/09,"2,114.00",11.50,0.55,87.12
12/02/09,"2,102.50",58.50,2.86,86.10
12/01/09,"2,044.00",37.00,1.84,80.92
11/30/09,"2,007.00",50.00,2.55,77.65
11/27/09,"1,957.00",-50.00,-2.49,73.22
11/25/09,"2,007.00",12.00,0.60,77.65
11/24/09,"1,995.00",-27.00,-1.34,76.59
11/23/09,"2,022.00",44.00,2.22,78.98
11/20/09,"1,978.00",-25.00,-1.25,75.08
11/19/09,"2,003.00",-32.50,-1.60,77.29
11/18/09,"2,035.50",33.00,1.65,80.17
11/17/09,"2,002.50",62.50,3.22,77.25
11/16/09,"1,940.00",36.50,1.92,71.72
11/13/09,"1,903.50",-14.50,-0.76,68.49
11/12/09,"1,918.00",-20.50,-1.06,69.77
11/11/09,"1,938.50",20.50,1.07,71.59
11/10/09,"1,918.00",22.00,1.16,69.77
11/09/09,"1,896.00",9.00,0.48,67.82
11/06/09,"1,887.00",1.00,0.05,67.03
11/05/09,"1,886.00",-6.50,-0.34,66.94
11/04/09,"1,892.50",22.50,1.20,67.51
11/03/09,"1,870.00",1.00,0.05,65.52
11/02/09,"1,869.00",-34.00,-1.79,65.43
10/30/09,"1,903.00",3.00,0.16,68.44
10/29/09,"1,900.00",-28.50,-1.48,68.18
10/28/09,"1,928.50",-52.50,-2.65,70.70
10/27/09,"1,981.00",7.00,0.35,75.35
10/26/09,"1,974.00",25.50,1.31,74.73
10/23/09,"1,948.50",-0.50,-0.03,72.47
10/22/09,"1,949.00",88.50,4.76,72.51
10/21/09,"1,860.50",-60.50,-3.15,64.68
10/20/09,"1,921.00",50.50,2.70,70.04
10/19/09,"1,870.50",5.50,0.29,65.57
10/16/09,"1,865.00",29.00,1.58,65.08
10/15/09,"1,836.00",-19.00,-1.02,62.51
10/14/09,"1,855.00",-50.50,-2.65,64.19
10/13/09,"1,905.50",-9.50,-0.50,68.66
10/12/09,"1,915.00",49.00,2.63,69.51
10/09/09,"1,866.00",8.50,0.46,65.17
10/08/09,"1,857.50",62.00,3.45,64.42
10/07/09,"1,795.50",3.00,0.17,58.93
10/06/09,"1,792.50",32.00,1.82,58.66
10/05/09,"1,760.50",-25.50,-1.43,55.83
10/02/09,"1,786.00",-72.00,-3.88,58.09
10/01/09,"1,858.00",6.00,0.32,64.46
09/30/09,"1,852.00",69.50,3.90,63.93
09/29/09,"1,782.50",24.50,1.39,57.78
09/28/09,"1,758.00",-32.50,-1.82,55.61
09/25/09,"1,790.50",-45.00,-2.45,58.49
09/24/09,"1,835.50",-12.50,-0.68,62.47
09/23/09,"1,848.00",-16.50,-0.88,63.57
09/22/09,"1,864.50",28.50,1.55,65.04
09/21/09,"1,836.00",-86.00,-4.47,62.51
09/18/09,"1,922.00",8.50,0.44,70.12
09/17/09,"1,913.50",62.50,3.38,69.37
09/16/09,"1,851.00",38.00,2.10,63.84
09/15/09,"1,813.00",20.00,1.12,60.48
09/14/09,"1,793.00",-27.00,-1.48,58.71
09/11/09,"1,820.00",-10.00,-0.55,61.10
09/10/09,"1,830.00",-38.00,-2.03,61.98
09/09/09,"1,868.00",-18.00,-0.95,65.34
09/08/09,"1,886.00",70.00,3.85,66.94
09/04/09,"1,816.00",-10.00,-0.55,60.74
09/03/09,"1,826.00",33.50,1.87,61.63
09/02/09,"1,792.50",-38.00,-2.08,58.66
09/01/09,"1,830.50",,,62.03
08/31/09,,,,-1.00
08/28/09,"1,880.50",47.50,2.59,66.45
08/27/09,"1,833.00",-23.50,-1.27,62.25
08/26/09,"1,856.50",-28.50,-1.51,64.33
08/25/09,"1,885.00",4.00,0.21,66.85
08/24/09,"1,881.00",-27.00,-1.42,66.50
08/21/09,"1,908.00",2.00,0.10,68.89
08/20/09,"1,906.00",1.00,0.05,68.71
08/19/09,"1,905.00",-85.50,-4.30,68.62
08/18/09,"1,990.50",80.50,4.21,76.19
08/17/09,"1,910.00",-106.50,-5.28,69.06
08/14/09,"2,016.50",-18.50,-0.91,78.49
08/13/09,"2,035.00",143.00,7.56,80.13
08/12/09,"1,892.00",-62.00,-3.17,67.47
08/11/09,"1,954.00",-44.00,-2.20,72.96
08/10/09,"1,998.00",26.00,1.32,76.85
08/07/09,"1,972.00",-29.50,-1.47,74.55
08/06/09,"2,001.50",-14.00,-0.69,77.16
08/05/09,"2,015.50",111.00,5.83,78.40
08/04/09,"1,904.50",-26.00,-1.35,68.58
08/03/09,"1,930.50",67.00,3.60,70.88
07/31/09,"1,863.50",44.50,2.45,64.95
07/30/09,"1,819.00",43.50,2.45,61.01
07/29/09,"1,775.50",-38.50,-2.12,57.16
07/28/09,"1,814.00",-14.00,-0.77,60.57
07/27/09,"1,828.00",30.00,1.67,61.80
07/24/09,"1,798.00",95.50,5.61,59.15
07/23/09,"1,702.50",-4.50,-0.26,50.70
07/22/09,"1,707.00",14.00,0.83,51.09
07/21/09,"1,693.00",-20.50,-1.20,49.85
07/20/09,"1,713.50",42.00,2.51,51.67
07/17/09,"1,671.50",35.50,2.17,47.95
07/16/09,"1,636.00",13.50,0.83,44.81
07/15/09,"1,622.50",56.50,3.61,43.61
07/14/09,"1,566.00",34.50,2.25,38.61
07/13/09,"1,531.50",-2.50,-0.16,35.56
07/10/09,"1,534.00",-6.00,-0.39,35.78
07/09/09,"1,540.00",-21.50,-1.38,36.31
07/08/09,"1,561.50",-48.50,-3.01,38.22
07/07/09,"1,610.00",51.00,3.27,42.51
07/06/09,"1,559.00",-52.00,-3.23,37.99
07/02/09,"1,611.00",1.00,0.06,42.60
07/01/09,"1,610.00",-6.00,-0.37,42.51
06/30/09,"1,616.00",0.00,0.00,43.04
06/29/09,"1,616.00",-30.50,-1.85,43.04
06/26/09,"1,646.50",24.50,1.51,45.74
06/25/09,"1,622.00",28.00,1.76,43.57
06/24/09,"1,594.00",31.00,1.98,41.09
06/23/09,"1,563.00",-22.00,-1.39,38.35
06/22/09,"1,585.00",-57.00,-3.47,40.30
06/19/09,"1,642.00",52.50,3.30,45.34
06/18/09,"1,589.50",27.00,1.73,40.69
06/17/09,"1,562.50",-38.50,-2.40,38.30
06/16/09,"1,601.00",15.00,0.95,41.71
06/15/09,"1,586.00",-55.00,-3.35,40.38
06/12/09,"1,641.00",-1.00,-0.06,45.25
06/11/09,"1,642.00",4.00,0.24,45.34
06/10/09,"1,638.00",39.00,2.44,44.99
06/09/09,"1,599.00",28.00,1.78,41.53
06/08/09,"1,571.00",14.50,0.93,39.06
06/05/09,"1,556.50",114.50,7.94,37.77
06/04/09,"1,442.00",-1.00,-0.07,27.64
06/03/09,"1,443.00",2.00,0.14,27.73
06/02/09,"1,441.00",16.00,1.12,27.55
06/01/09,"1,425.00",41.00,2.96,26.13
05/29/09,"1,384.00",21.00,1.54,22.50
05/28/09,"1,363.00",-31.50,-2.26,20.65
05/27/09,"1,394.50",-10.50,-0.75,23.43
05/26/09,"1,405.00",-2.00,-0.14,24.36
05/22/09,"1,407.00",-23.00,-1.61,24.54
05/21/09,"1,430.00",-22.00,-1.52,26.58
05/20/09,"1,452.00",-37.50,-2.52,28.52
05/19/09,"1,489.50",17.50,1.19,31.84
05/18/09,"1,472.00",-5.00,-0.34,30.29
05/15/09,"1,477.00",4.00,0.27,30.74
05/14/09,"1,473.00",-10.00,-0.67,30.38
05/13/09,"1,483.00",-36.00,-2.37,31.27
05/12/09,"1,519.00",36.50,2.46,34.45
05/11/09,"1,482.50",-33.00,-2.18,31.22
05/08/09,"1,515.50",-35.00,-2.26,34.14
05/07/09,"1,550.50",59.50,3.99,37.24
05/06/09,"1,491.00",12.50,0.85,31.97
05/05/09,"1,478.50",,,30.87
05/04/09,,,,-1.00
05/01/09,"1,481.50",51.00,3.57,31.13
04/30/09,"1,430.50",11.50,0.81,26.62
04/29/09,"1,419.00",29.50,2.12,25.60
04/28/09,"1,389.50",-9.00,-0.64,22.99
04/27/09,"1,398.50",-18.00,-1.27,23.79
04/24/09,"1,416.50",-10.00,-0.70,25.38
04/23/09,"1,426.50",16.50,1.17,26.27
04/22/09,"1,410.00",11.50,0.82,24.81
04/21/09,"1,398.50",-20.50,-1.44,23.79
04/20/09,"1,419.00",-22.00,-1.53,25.60
04/17/09,"1,441.00",-15.50,-1.06,27.55
04/16/09,"1,456.50",-12.50,-0.85,28.92
04/15/09,"1,469.00",-3.00,-0.20,30.03
04/14/09,"1,472.00",,,30.29
04/13/09,,,,-1.00
04/09/09,"1,451.00",34.00,2.40,28.43
04/08/09,"1,417.00",-9.00,-0.63,25.42
04/07/09,"1,426.00",-22.00,-1.52,26.22
04/06/09,"1,448.00",37.50,2.66,28.17
04/03/09,"1,410.50",29.50,2.14,24.85
04/02/09,"1,381.00",44.00,3.29,22.24
04/01/09,"1,337.00",-28.50,-2.09,18.34
03/31/09,"1,365.50",3.00,0.22,20.87
03/30/09,"1,362.50",-18.50,-1.34,20.60
03/27/09,"1,381.00",-29.00,-2.06,22.24
03/26/09,"1,410.00",50.00,3.68,24.81
03/25/09,"1,360.00",-10.00,-0.73,20.38
03/24/09,"1,370.00",-33.00,-2.35,21.26
03/23/09,"1,403.00",-31.00,-2.16,24.19
03/20/09,"1,434.00",33.00,2.36,26.93
03/19/09,"1,401.00",62.00,4.63,24.01
03/18/09,"1,339.00",22.50,1.71,18.52
03/17/09,"1,316.50",5.50,0.42,16.53
03/16/09,"1,311.00",-24.00,-1.80,16.04
03/13/09,"1,335.00",32.00,2.46,18.17
03/12/09,"1,303.00",2.00,0.15,15.33
03/11/09,"1,301.00",19.00,1.48,15.16
03/10/09,"1,282.00",20.50,1.63,13.48
03/09/09,"1,261.50",-31.00,-2.40,11.66
03/06/09,"1,292.50",-9.50,-0.73,14.40
03/05/09,"1,302.00",0.00,0.00,15.25
03/04/09,"1,302.00",16.50,1.28,15.25
03/03/09,"1,285.50",15.00,1.18,13.79
03/02/09,"1,270.50",-19.50,-1.51,12.46
02/27/09,"1,290.00",-21.50,-1.64,14.18
02/26/09,"1,311.50",18.00,1.39,16.09
02/25/09,"1,293.50",40.00,3.19,14.49
02/24/09,"1,253.50",-8.00,-0.63,10.95
02/23/09,"1,261.50",-3.00,-0.24,11.66
02/20/09,"1,264.50",-31.50,-2.43,11.93
02/19/09,"1,296.00",15.50,1.21,14.71
02/18/09,"1,280.50",-30.00,-2.29,13.34
02/17/09,"1,310.50",-36.50,-2.71,16.00
02/13/09,"1,347.00",6.00,0.45,19.23
02/12/09,"1,341.00",-21.50,-1.58,18.70
02/11/09,"1,362.50",-27.50,-1.98,20.60
02/10/09,"1,390.00",-30.00,-2.11,23.04
02/09/09,"1,420.00",-2.00,-0.14,25.69
02/06/09,"1,422.00",13.50,0.96,25.87
02/05/09,"1,408.50",24.50,1.77,24.67
02/04/09,"1,384.00",48.00,3.59,22.50
02/03/09,"1,336.00",20.00,1.52,18.26
02/02/09,"1,316.00",4.50,0.34,16.48
01/30/09,"1,311.50",2.50,0.19,16.09
01/29/09,"1,309.00",-23.00,-1.73,15.87
01/28/09,"1,332.00",23.00,1.76,17.90
01/27/09,"1,309.00",8.50,0.65,15.87
01/26/09,"1,300.50",10.50,0.81,15.11
01/23/09,"1,290.00",-21.00,-1.60,14.18
01/22/09,"1,311.00",-14.50,-1.09,16.04
01/21/09,"1,325.50",-25.50,-1.89,17.33
01/20/09,"1,351.00",-94.50,-6.54,19.58
01/16/09,"1,445.50",14.50,1.01,27.95
01/15/09,"1,431.00",-23.00,-1.58,26.66
01/14/09,"1,454.00",13.50,0.94,28.70
01/13/09,"1,440.50",-35.00,-2.37,27.50
01/12/09,"1,475.50",-45.00,-2.96,30.60
01/09/09,"1,520.50",4.00,0.26,34.59
01/08/09,"1,516.50",-58.50,-3.71,34.23
01/07/09,"1,575.00",6.00,0.38,39.41
01/06/09,"1,569.00",53.50,3.53,38.88
01/05/09,"1,515.50",23.50,1.58,34.14
01/02/09,"1,492.00",37.00,2.54,32.06
12/31/08,"1,455.00",9.50,0.66,28.79
12/30/08,"1,445.50",-14.50,-0.99,27.95
12/29/08,"1,460.00",,,29.23
12/26/08,,,,-1.00
12/24/08,"1,495.50",-11.00,-0.73,32.37
12/23/08,"1,506.50",28.50,1.93,33.35
12/22/08,"1,478.00",39.50,2.75,30.82
12/19/08,"1,438.50",7.50,0.52,27.33
12/18/08,"1,431.00",0.00,0.00,26.66
12/17/08,"1,431.00",8.00,0.56,26.66
12/16/08,"1,423.00",-19.00,-1.32,25.96
12/15/08,"1,442.00",-24.00,-1.64,27.64
12/12/08,"1,466.00",-59.50,-3.90,29.76
12/11/08,"1,525.50",63.00,4.31,35.03
12/10/08,"1,462.50",-0.50,-0.03,29.45
12/09/08,"1,463.00",-3.00,-0.20,29.50
12/08/08,"1,466.00",20.00,1.38,29.76
12/05/08,"1,446.00",-98.00,-6.35,27.99
12/04/08,"1,544.00",-43.00,-2.71,36.67
12/03/08,"1,587.00",-55.50,-3.38,40.47
12/02/08,"1,642.50",-48.00,-2.84,45.38
12/01/08,"1,690.50",-10.50,-0.62,49.63
11/28/08,"1,701.00",-39.00,-2.24,50.56
11/26/08,"1,740.00",-9.00,-0.51,54.02
11/25/08,"1,749.00",-9.00,-0.51,54.81
11/24/08,"1,758.00",8.00,0.46,55.61
11/21/08,"1,750.00",-1.50,-0.09,54.90
11/20/08,"1,751.50",-74.00,-4.05,55.03
11/19/08,"1,825.50",-10.00,-0.54,61.58
11/18/08,"1,835.50",15.00,0.82,62.47
11/17/08,"1,820.50",-67.50,-3.58,61.14
11/14/08,"1,888.00",16.50,0.88,67.12
11/13/08,"1,871.50",11.50,0.62,65.65
11/12/08,"1,860.00",-46.50,-2.44,64.64
11/11/08,"1,906.50",-64.50,-3.27,68.75
11/10/08,"1,971.00",15.00,0.77,74.46
11/07/08,"1,956.00",-19.50,-0.99,73.13
