Date,Price,Change,% Change,Cumulative Change %
12/13/93,0.63,0.00,-0.25,96.00
12/10/93,0.63,0.00,-0.72,96.50
12/09/93,0.64,0.00,0.00,97.92
12/08/93,0.64,0.00,0.00,97.92
12/07/93,0.64,0.01,2.24,97.92
12/06/93,0.62,0.00,0.56,93.58
12/03/93,0.62,0.01,1.14,92.50
12/02/93,0.61,0.00,0.66,90.33
12/01/93,0.61,0.00,0.13,89.09
11/30/93,0.61,0.00,-0.54,88.84
11/29/93,0.61,0.00,0.08,89.86
11/26/93,0.61,0.00,0.00,89.71
11/24/93,0.61,0.00,0.03,89.71
11/23/93,0.61,0.00,0.44,89.65
11/22/93,0.61,0.00,-0.28,88.81
11/19/93,0.61,0.02,3.04,89.34
11/18/93,0.59,0.01,1.51,83.76
11/17/93,0.58,0.00,-0.34,81.03
11/16/93,0.59,0.00,-0.27,81.65
11/15/93,0.59,0.00,0.69,82.15
11/12/93,0.58,-0.01,-0.92,80.91
11/11/93,0.59,0.01,2.13,82.58
11/10/93,0.58,0.01,2.34,78.77
11/09/93,0.56,0.00,0.39,74.67
11/08/93,0.56,0.00,-0.60,73.99
11/05/93,0.56,0.00,0.39,75.05
11/04/93,0.56,-0.01,-1.75,74.36
11/03/93,0.57,0.00,-0.52,77.46
11/02/93,0.58,0.00,0.66,78.39
11/01/93,0.57,0.00,-0.17,77.22
10/29/93,0.57,0.00,0.09,77.53
10/28/93,0.57,0.00,-0.73,77.37
10/27/93,0.58,0.00,0.49,78.67
10/26/93,0.57,0.00,0.23,77.81
10/25/93,0.57,0.00,-0.56,77.40
10/22/93,0.58,0.00,-0.33,78.39
10/21/93,0.58,0.01,1.07,78.98
10/20/93,0.57,0.00,-0.07,77.09
10/19/93,0.57,0.00,-0.40,77.22
10/18/93,0.57,-0.01,-1.14,77.93
10/15/93,0.58,0.00,0.33,79.98
10/14/93,0.58,0.00,-0.69,79.39
10/13/93,0.58,-0.01,-2.17,80.63
10/12/93,0.60,-0.01,-1.06,84.62
10/11/93,0.60,0.00,0.58,86.61
10/08/93,0.60,0.02,4.12,85.52
10/07/93,0.57,0.00,-0.43,78.18
10/06/93,0.58,0.01,1.92,78.95
10/05/93,0.57,0.00,0.43,75.57
10/04/93,0.56,0.00,0.71,74.83
10/01/93,0.56,-0.01,-1.50,73.59
09/30/93,0.57,0.00,0.30,76.22
09/29/93,0.57,0.00,-0.74,75.70
09/28/93,0.57,-0.01,-1.89,77.00
09/27/93,0.58,0.01,0.87,80.41
09/24/93,0.58,0.01,0.96,78.86
09/23/93,0.57,0.00,0.26,77.15
09/22/93,0.57,0.00,-0.26,76.69
09/21/93,0.57,0.00,0.44,77.15
09/20/93,0.57,-0.01,-1.04,76.38
09/17/93,0.58,0.01,0.88,78.24
09/16/93,0.57,0.00,0.12,76.69
09/15/93,0.57,0.00,0.49,76.47
09/14/93,0.57,-0.01,-1.90,75.60
09/13/93,0.58,0.00,-0.12,79.01
09/10/93,0.58,0.02,3.34,79.23
09/09/93,0.56,0.00,0.30,73.43
09/08/93,0.56,0.00,-0.53,72.91
09/07/93,0.56,0.01,1.23,73.84
09/03/93,0.55,0.00,-0.66,71.73
09/02/93,0.56,0.01,2.42,72.88
09/01/93,0.54,-0.01,-1.55,68.78
08/31/93,0.55,0.00,0.75,71.45
08/30/93,0.55,-0.01,-2.35,70.18
08/27/93,0.56,0.00,-0.44,74.27
08/26/93,0.56,-0.01,-1.09,75.05
08/25/93,0.57,0.01,2.68,76.97
08/24/93,0.56,0.00,0.22,72.35
08/23/93,0.55,0.00,0.82,71.98
08/20/93,0.55,0.00,-0.18,70.58
08/19/93,0.55,0.00,-0.25,70.89
08/18/93,0.55,0.01,1.30,71.33
08/17/93,0.55,0.00,-0.47,69.13
08/16/93,0.55,0.00,-0.04,69.93
08/13/93,0.55,0.01,1.71,69.99
08/12/93,0.54,-0.02,-3.07,67.14
08/11/93,0.56,-0.01,-1.77,72.44
08/10/93,0.57,0.00,0.71,75.54
08/09/93,0.56,0.00,0.50,74.30
08/06/93,0.56,0.00,-0.62,73.43
08/05/93,0.56,-0.01,-1.68,74.52
08/04/93,0.57,0.01,0.95,77.50
08/03/93,0.57,-0.01,-2.02,75.82
08/02/93,0.58,-0.02,-2.90,79.45
07/30/93,0.60,-0.01,-1.54,84.81
07/29/93,0.61,0.00,0.63,87.69
07/28/93,0.60,0.00,0.62,86.52
07/27/93,0.60,0.00,-0.61,85.37
07/26/93,0.60,-0.01,-1.44,86.52
07/23/93,0.61,0.00,0.00,89.24
07/22/93,0.61,-0.01,-0.89,89.24
07/21/93,0.62,0.01,1.23,90.95
07/20/93,0.61,0.01,1.93,88.62
07/19/93,0.60,0.01,1.19,85.06
07/16/93,0.59,0.00,0.82,82.89
07/15/93,0.59,-0.01,-0.93,81.40
07/14/93,0.59,-0.01,-0.89,83.11
07/13/93,0.60,0.00,-0.62,84.75
07/12/93,0.60,0.01,1.27,85.90
07/09/93,0.59,0.04,8.16,83.57
07/08/93,0.55,-0.01,-2.56,69.71
07/07/93,0.56,0.01,2.44,74.18
07/06/93,0.55,0.01,2.05,70.02
07/02/93,0.54,0.00,0.28,66.62
07/01/93,0.54,-0.01,-1.83,66.15
06/30/93,0.55,0.00,0.37,69.25
06/29/93,0.54,0.00,-0.86,68.63
06/28/93,0.55,-0.01,-1.14,70.09
06/25/93,0.56,0.01,1.15,72.04
06/24/93,0.55,-0.02,-3.35,70.09
06/23/93,0.57,-0.02,-3.40,75.98
06/22/93,0.59,0.01,0.98,82.18
06/21/93,0.58,0.00,-0.19,80.41
06/18/93,0.58,-0.01,-1.12,80.75
06/17/93,0.59,0.00,0.00,82.80
06/16/93,0.59,0.00,-0.64,82.80
06/15/93,0.59,0.00,0.39,83.97
06/14/93,0.59,0.01,1.11,83.26
06/11/93,0.58,0.00,-0.51,81.25
06/10/93,0.59,0.00,0.20,82.18
06/09/93,0.59,-0.01,-1.41,81.80
06/08/93,0.59,-0.01,-2.01,84.41
06/07/93,0.61,0.00,0.63,88.19
06/04/93,0.60,-0.01,-0.89,87.01
06/03/93,0.61,0.00,-0.05,88.69
06/02/93,0.61,0.01,1.08,88.78
06/01/93,0.60,0.00,-0.18,86.76
05/28/93,0.60,0.00,-0.40,87.10
05/27/93,0.61,0.00,0.26,87.85
05/26/93,0.60,0.00,0.08,87.35
05/25/93,0.60,-0.01,-1.55,87.20
05/24/93,0.61,0.00,0.62,90.14
05/21/93,0.61,0.00,-0.18,88.96
05/20/93,0.61,0.00,0.03,89.31
05/19/93,0.61,-0.01,-1.10,89.24
05/18/93,0.62,0.01,1.75,91.35
05/17/93,0.61,-0.01,-2.38,88.07
05/14/93,0.62,0.00,0.34,92.65
05/13/93,0.62,0.00,0.68,92.00
05/12/93,0.62,0.00,-0.19,90.70
05/11/93,0.62,-0.01,-0.90,91.07
05/10/93,0.62,0.01,1.67,92.81
05/07/93,0.61,0.00,0.00,89.65
05/06/93,0.61,0.01,1.98,89.65
05/05/93,0.60,0.01,2.55,85.96
05/04/93,0.59,-0.01,-1.02,81.34
05/03/93,0.59,-0.01,-2.31,83.20
04/30/93,0.61,0.01,1.68,87.54
04/29/93,0.60,0.01,1.50,84.44
04/28/93,0.59,-0.02,-2.71,81.71
04/27/93,0.60,-0.01,-1.15,86.76
04/26/93,0.61,0.00,0.18,88.93
04/23/93,0.61,-0.01,-1.31,88.59
04/22/93,0.62,-0.01,-1.12,91.10
04/21/93,0.62,0.00,-0.51,93.27
04/20/93,0.63,-0.01,-1.20,94.27
04/19/93,0.63,0.00,0.05,96.62
04/16/93,0.63,0.01,1.21,96.53
04/15/93,0.63,0.00,-0.33,94.17
04/14/93,0.63,0.02,2.76,94.82
04/13/93,0.61,-0.01,-1.12,89.58
04/12/93,0.62,0.00,0.54,91.72
04/08/93,0.62,0.00,-0.03,90.70
04/07/93,0.62,-0.01,-1.00,90.76
04/06/93,0.62,0.00,-0.42,92.68
04/05/93,0.62,0.02,3.31,93.49
04/02/93,0.60,0.00,-0.07,87.29
04/01/93,0.60,-0.01,-0.93,87.41
03/31/93,0.61,0.00,-0.20,89.18
03/30/93,0.61,0.00,-0.44,89.55
03/29/93,0.61,0.00,0.61,90.39
03/26/93,0.61,0.00,0.38,89.24
03/25/93,0.61,0.00,-0.64,88.53
03/24/93,0.61,0.00,0.18,89.74
03/23/93,0.61,-0.01,-2.18,89.40
03/22/93,0.62,0.00,0.58,93.61
03/19/93,0.62,0.01,1.17,92.50
03/18/93,0.61,0.00,-0.36,90.27
03/17/93,0.62,-0.02,-3.07,90.95
03/16/93,0.64,-0.01,-1.70,96.99
03/15/93,0.65,0.00,-0.15,100.40
03/12/93,0.65,0.01,0.86,100.71
03/11/93,0.64,-0.01,-0.91,99.01
03/10/93,0.65,0.02,3.40,100.84
03/09/93,0.63,0.01,1.06,94.23
03/08/93,0.62,-0.01,-2.21,92.19
03/05/93,0.63,0.01,1.20,96.53
03/04/93,0.63,0.00,-0.24,94.20
03/03/93,0.63,0.00,0.56,94.67
03/02/93,0.62,-0.01,-0.87,93.58
03/01/93,0.63,-0.01,-0.90,95.29
02/26/93,0.64,0.00,0.59,97.06
02/25/93,0.63,0.00,-0.47,95.91
02/24/93,0.64,0.00,-0.36,96.84
02/23/93,0.64,0.01,0.82,97.55
02/22/93,0.63,-0.01,-0.92,95.94
02/19/93,0.64,0.00,-0.11,97.77
02/18/93,0.64,0.01,2.11,97.99
02/17/93,0.63,0.00,-0.13,93.89
02/16/93,0.63,0.01,1.87,94.14
02/12/93,0.61,0.00,-0.16,90.58
02/11/93,0.62,-0.01,-1.08,90.89
02/10/93,0.62,0.02,3.32,92.96
02/09/93,0.60,-0.01,-1.34,86.76
02/08/93,0.61,0.00,-0.55,89.31
02/05/93,0.61,0.00,-0.57,90.36
02/04/93,0.62,0.02,2.97,91.44
02/03/93,0.60,0.00,0.33,85.93
02/02/93,0.60,0.01,0.98,85.31
02/01/93,0.59,0.00,-0.24,83.51
01/29/93,0.59,0.01,0.99,83.94
01/28/93,0.59,0.01,1.42,82.15
01/27/93,0.58,-0.02,-3.11,79.60
01/26/93,0.60,-0.02,-3.24,85.37
01/25/93,0.62,-0.01,-1.75,91.57
01/22/93,0.63,0.00,0.11,94.98
01/21/93,0.63,0.00,0.69,94.76
01/20/93,0.62,0.01,1.38,93.43
01/19/93,0.62,0.01,0.89,90.79
01/18/93,0.61,0.00,-0.62,89.12
01/15/93,0.61,0.00,-0.52,90.30
01/14/93,0.62,0.01,1.28,91.29
01/13/93,0.61,0.00,0.25,88.87
01/12/93,0.61,0.00,-0.03,88.41
01/11/93,0.61,0.00,0.02,88.47
01/08/93,0.61,0.00,-0.47,88.44
01/07/93,0.61,0.02,2.59,89.34
01/06/93,0.60,0.01,1.64,84.56
01/05/93,0.59,0.00,0.27,81.59
01/04/93,0.58,0.00,-0.75,81.09
12/31/92,0.59,0.00,-0.08,82.46
12/30/92,0.59,0.00,0.53,82.61
12/29/92,0.59,0.00,-0.48,81.65
12/28/92,0.59,0.01,1.41,82.52
12/24/92,0.58,0.00,-0.03,79.98
12/23/92,0.58,0.00,0.52,80.04
12/22/92,0.58,0.00,-0.79,79.11
12/21/92,0.58,0.00,0.85,80.53
12/18/92,0.58,0.00,0.86,79.01
12/17/92,0.57,0.00,-0.38,77.50
12/16/92,0.57,-0.01,-2.01,78.18
12/15/92,0.59,0.00,0.20,81.84
12/14/92,0.59,-0.01,-0.86,81.46
12/11/92,0.59,-0.01,-0.86,83.04
12/10/92,0.60,0.01,1.29,84.62
12/09/92,0.59,-0.01,-1.03,82.27
12/08/92,0.59,0.00,0.32,84.16
12/07/92,0.59,0.00,-0.47,83.57
12/04/92,0.60,0.00,0.68,84.44
12/03/92,0.59,0.01,1.15,83.20
12/02/92,0.58,0.00,-0.15,81.12
12/01/92,0.59,0.00,0.03,81.40
11/30/92,0.59,0.02,2.63,81.34
11/27/92,0.57,0.00,0.00,76.69
11/25/92,0.57,0.00,-0.35,76.69
11/24/92,0.57,-0.01,-1.75,77.31
11/23/92,0.58,0.01,1.16,80.47
11/20/92,0.58,0.01,2.04,78.39
11/19/92,0.56,0.00,0.25,74.83
11/18/92,0.56,0.00,-0.07,74.40
11/17/92,0.56,0.00,-0.39,74.52
11/16/92,0.57,0.00,-0.41,75.20
11/13/92,0.57,0.02,3.37,75.91
11/12/92,0.55,0.00,-0.11,70.18
11/11/92,0.55,-0.01,-1.10,70.37
11/10/92,0.56,0.00,-0.29,72.26
11/09/92,0.56,0.00,0.09,72.75
11/06/92,0.56,0.01,1.20,72.60
11/05/92,0.55,0.01,0.94,70.55
11/04/92,0.55,0.00,-0.76,68.97
11/03/92,0.55,0.02,3.78,70.27
11/02/92,0.53,0.01,2.38,64.07
10/30/92,0.52,0.00,0.31,60.26
10/29/92,0.52,0.00,0.64,59.76
10/28/92,0.51,0.00,-0.35,58.74
10/27/92,0.51,0.00,0.63,59.30
10/26/92,0.51,-0.02,-2.98,58.31
10/23/92,0.53,-0.01,-0.96,63.17
10/22/92,0.53,0.00,0.64,64.76
10/21/92,0.53,-0.01,-0.99,63.70
10/20/92,0.53,0.00,-0.63,65.34
10/19/92,0.54,0.01,1.80,66.40
10/16/92,0.53,0.00,0.30,63.45
10/15/92,0.53,0.00,-0.38,62.96
10/14/92,0.53,0.00,-0.43,63.58
10/13/92,0.53,0.00,-0.82,64.29
10/12/92,0.53,0.01,2.87,65.65
10/09/92,0.52,-0.01,-2.46,61.04
10/08/92,0.53,-0.05,-8.01,65.10
10/07/92,0.58,0.00,0.66,79.48
10/06/92,0.58,0.01,2.49,78.30
10/05/92,0.56,0.00,0.21,73.96
10/02/92,0.56,0.00,-0.71,73.59
10/01/92,0.56,0.01,1.90,74.83
09/30/92,0.55,0.01,1.75,71.57
09/29/92,0.54,0.00,-0.18,68.63
09/28/92,0.55,-0.02,-3.73,68.94
09/25/92,0.57,-0.01,-1.24,75.48
09/24/92,0.57,-0.01,-1.50,77.68
09/23/92,0.58,-0.01,-1.90,80.38
09/22/92,0.59,0.01,1.58,83.88
09/21/92,0.58,0.00,-0.56,81.03
09/18/92,0.59,0.00,-0.46,82.05
09/17/92,0.59,0.01,1.32,82.89
09/16/92,0.58,0.00,-0.72,80.50
09/15/92,0.59,0.02,2.75,81.80
09/14/92,0.57,0.00,0.44,76.94
09/11/92,0.57,0.01,2.58,76.16
09/10/92,0.55,0.00,0.60,71.73
09/09/92,0.55,0.00,-0.85,70.71
09/08/92,0.56,-0.01,-1.49,72.16
09/04/92,0.56,-0.01,-1.78,74.77
09/03/92,0.57,0.01,1.63,77.93
09/02/92,0.56,0.01,1.04,75.08
09/01/92,0.56,-0.01,-0.99,73.28
08/31/92,0.56,-0.01,-1.45,75.02
08/28/92,0.57,-0.01,-2.53,77.59
08/27/92,0.59,0.00,-0.05,82.21
08/26/92,0.59,0.00,-0.24,82.30
08/25/92,0.59,-0.01,-2.04,82.73
08/24/92,0.60,0.02,3.44,86.55
08/21/92,0.58,-0.01,-0.99,80.35
08/20/92,0.59,-0.01,-0.86,82.15
08/19/92,0.59,-0.01,-1.84,83.73
08/18/92,0.60,0.00,0.70,87.17
08/17/92,0.60,0.01,0.86,85.86
08/14/92,0.59,0.00,0.54,84.28
08/13/92,0.59,-0.01,-2.26,83.29
08/12/92,0.61,0.01,0.92,87.54
08/11/92,0.60,-0.02,-3.09,85.83
08/10/92,0.62,0.00,-0.32,91.75
08/07/92,0.62,0.00,0.10,92.37
08/06/92,0.62,-0.01,-1.08,92.19
08/05/92,0.63,-0.01,-1.38,94.30
08/04/92,0.64,0.01,0.90,97.02
08/03/92,0.63,0.01,1.32,95.26
07/31/92,0.62,0.00,0.57,92.72
07/30/92,0.62,0.00,0.31,91.63
07/29/92,0.62,0.00,0.47,91.04
07/28/92,0.61,-0.01,-1.18,90.14
07/27/92,0.62,-0.01,-1.26,92.41
07/24/92,0.63,-0.01,-0.93,94.85
07/23/92,0.63,0.00,-0.05,96.68
07/22/92,0.63,0.01,1.05,96.78
07/21/92,0.63,0.00,-0.29,94.73
07/20/92,0.63,-0.01,-1.10,95.29
07/17/92,0.64,0.00,0.58,97.46
07/16/92,0.63,0.00,-0.42,96.31
07/15/92,0.64,0.00,0.19,97.15
07/14/92,0.63,0.00,-0.42,96.78
07/13/92,0.64,-0.01,-1.01,97.61
07/10/92,0.64,0.00,0.41,99.63
07/09/92,0.64,-0.02,-2.67,98.82
07/08/92,0.66,0.00,0.32,104.28
07/07/92,0.66,0.00,-0.02,103.63
07/06/92,0.66,-0.01,-0.76,103.66
07/02/92,0.66,0.01,1.02,105.21
07/01/92,0.66,-0.01,-0.86,103.13
06/30/92,0.66,0.00,-0.23,104.90
06/29/92,0.66,0.00,0.00,105.36
06/26/92,0.66,0.02,2.47,105.36
06/25/92,0.65,0.00,0.23,100.40
06/24/92,0.65,0.02,3.33,99.94
06/23/92,0.62,0.00,-0.54,93.49
06/22/92,0.63,0.01,0.90,94.54
06/19/92,0.62,0.00,0.03,92.81
06/18/92,0.62,0.00,0.37,92.75
06/17/92,0.62,0.01,1.71,92.03
06/16/92,0.61,-0.01,-2.39,88.81
06/15/92,0.62,0.00,-0.51,93.43
06/12/92,0.63,0.01,1.60,94.42
06/11/92,0.62,0.01,1.80,91.35
06/10/92,0.61,-0.01,-1.38,87.97
06/09/92,0.61,0.01,1.74,90.61
06/08/92,0.60,0.02,3.19,87.35
06/05/92,0.59,0.00,-0.02,81.56
06/04/92,0.59,0.00,-0.51,81.59
06/03/92,0.59,0.00,-0.37,82.52
06/02/92,0.59,0.01,1.15,83.20
06/01/92,0.58,0.00,0.67,81.12
05/29/92,0.58,0.00,-0.14,79.91
05/28/92,0.58,0.00,0.50,80.16
05/27/92,0.58,0.01,1.63,79.26
05/26/92,0.57,0.00,0.41,76.38
05/22/92,0.57,0.00,-0.67,75.67
05/21/92,0.57,-0.02,-3.39,76.84
05/20/92,0.59,0.00,0.68,83.04
05/19/92,0.59,-0.02,-3.30,81.80
05/18/92,0.61,-0.01,-0.82,88.00
05/15/92,0.61,0.00,-0.78,89.55
05/14/92,0.62,-0.01,-1.47,91.04
05/13/92,0.63,0.02,3.18,93.89
05/12/92,0.61,0.01,1.63,87.91
05/11/92,0.60,0.00,0.73,84.90
05/08/92,0.59,0.00,-0.62,83.57
05/07/92,0.60,0.00,0.00,84.72
05/06/92,0.60,-0.02,-3.42,84.72
05/05/92,0.62,0.00,-0.56,91.26
05/04/92,0.62,0.01,1.39,92.34
05/01/92,0.61,-0.01,-1.84,89.71
04/30/92,0.62,0.02,2.94,93.27
04/29/92,0.61,0.00,-0.25,87.76
04/28/92,0.61,0.00,-0.25,88.22
04/27/92,0.61,0.01,1.76,88.69
04/24/92,0.60,0.01,1.27,85.43
04/23/92,0.59,0.02,3.18,83.11
04/22/92,0.57,0.00,0.44,77.46
04/21/92,0.57,0.00,-0.52,76.69
04/20/92,0.57,0.00,0.26,77.62
04/16/92,0.57,0.00,0.30,77.15
04/15/92,0.57,0.00,-0.31,76.63
04/14/92,0.57,0.00,0.00,77.19
04/13/92,0.57,-0.01,-2.04,77.19
04/10/92,0.58,0.00,-0.51,80.87
04/09/92,0.59,0.00,0.69,81.80
04/08/92,0.58,-0.01,-2.00,80.56
04/07/92,0.59,-0.01,-1.48,84.25
04/06/92,0.60,0.00,-0.26,87.01
04/03/92,0.60,0.01,1.84,87.51
04/02/92,0.59,0.01,1.28,84.13
04/01/92,0.59,0.00,-0.76,81.80
03/31/92,0.59,0.01,1.77,83.20
03/30/92,0.58,-0.01,-1.21,80.01
03/27/92,0.59,0.01,1.45,82.21
03/26/92,0.58,0.01,1.70,79.60
03/25/92,0.57,0.01,1.08,76.60
03/24/92,0.56,0.00,-0.07,74.71
03/23/92,0.56,0.00,-0.41,74.83
03/20/92,0.57,0.00,-0.02,75.54
03/19/92,0.57,0.01,1.41,75.57
03/18/92,0.56,0.01,1.66,73.12
03/17/92,0.55,0.00,-0.74,70.30
03/16/92,0.55,0.01,1.95,71.57
03/13/92,0.54,0.00,-0.57,68.29
03/12/92,0.55,0.01,1.47,69.25
03/11/92,0.54,-0.01,-1.16,66.80
03/10/92,0.54,0.01,1.83,68.75
03/09/92,0.53,0.01,1.15,65.72
03/06/92,0.53,-0.01,-1.58,63.83
03/05/92,0.54,0.00,-0.56,66.46
03/04/92,0.54,-0.01,-1.91,67.39
03/03/92,0.55,-0.01,-1.04,70.64
03/02/92,0.56,0.01,1.61,72.44
02/28/92,0.55,0.00,0.46,69.71
02/27/92,0.55,0.00,-0.73,68.94
02/26/92,0.55,0.00,-0.36,70.18
02/25/92,0.55,0.02,3.09,70.80
02/24/92,0.53,0.00,0.53,65.69
02/21/92,0.53,0.00,-0.84,64.82
02/20/92,0.54,0.00,-0.67,66.21
02/19/92,0.54,0.01,1.09,67.33
02/18/92,0.53,0.00,-0.41,65.53
02/14/92,0.54,0.00,0.47,66.21
02/13/92,0.53,-0.01,-2.41,65.44
02/12/92,0.55,0.01,2.65,69.53
02/11/92,0.53,-0.01,-2.15,65.16
02/10/92,0.54,0.00,-0.16,68.78
02/07/92,0.55,0.00,0.89,69.06
02/06/92,0.54,0.00,-0.46,67.58
02/05/92,0.54,0.00,-0.62,68.35
02/04/92,0.55,0.01,2.67,69.40
02/03/92,0.53,0.00,0.32,65.00
01/31/92,0.53,-0.01,-1.52,64.48
01/30/92,0.54,0.00,-0.13,67.02
01/29/92,0.54,0.01,1.07,67.23
01/28/92,0.53,-0.01,-1.48,65.47
01/27/92,0.54,-0.01,-2.38,67.95
01/24/92,0.56,-0.01,-1.61,72.04
01/23/92,0.56,0.00,-0.02,74.86
01/22/92,0.56,0.01,1.27,74.89
01/21/92,0.56,0.00,-0.78,72.69
01/20/92,0.56,0.00,-0.37,74.05
01/17/92,0.56,0.00,0.07,74.71
01/16/92,0.56,-0.01,-0.90,74.58
01/15/92,0.57,0.00,-0.18,76.16
01/14/92,0.57,0.00,0.64,76.47
01/13/92,0.57,-0.01,-2.13,75.36
01/10/92,0.58,0.00,0.12,79.17
01/09/92,0.58,-0.02,-2.88,78.95
01/08/92,0.59,-0.01,-1.64,84.25
01/07/92,0.60,0.00,0.55,87.32
01/06/92,0.60,0.00,0.45,86.30
01/03/92,0.60,0.00,0.42,85.46
01/02/92,0.60,0.00,0.69,84.69
12/31/91,0.59,0.00,-0.12,83.42
12/30/91,0.59,0.00,-0.07,83.63
12/27/91,0.59,0.00,-0.60,83.76
12/26/91,0.60,0.01,0.96,84.87
12/24/91,0.59,0.00,0.22,83.11
12/23/91,0.59,0.00,-0.25,82.70
12/20/91,0.59,0.00,-0.56,83.17
12/19/91,0.59,0.00,-0.64,84.19
12/18/91,0.60,-0.01,-1.87,85.37
12/17/91,0.61,0.00,0.46,88.90
12/16/91,0.61,0.01,1.61,88.03
12/13/91,0.60,0.01,0.96,85.06
12/12/91,0.59,-0.01,-1.20,83.29
12/11/91,0.60,0.00,0.28,85.52
12/10/91,0.60,0.01,0.90,85.00
12/09/91,0.59,0.03,4.67,83.35
12/06/91,0.57,-0.01,-1.12,75.17
12/05/91,0.57,0.00,-0.56,77.15
12/04/91,0.57,-0.01,-1.34,78.15
12/03/91,0.58,0.01,1.57,80.56
12/02/91,0.57,0.00,0.53,77.77
11/29/91,0.57,-0.01,-1.13,76.84
11/27/91,0.58,0.01,1.23,78.86
11/26/91,0.57,0.00,0.53,76.69
11/25/91,0.57,0.00,0.89,75.76
11/22/91,0.56,-0.02,-3.52,74.21
11/21/91,0.58,-0.01,-0.92,80.56
11/20/91,0.59,0.00,-0.03,82.24
11/19/91,0.59,0.01,0.87,82.30
11/18/91,0.58,0.01,1.00,80.72
11/15/91,0.58,-0.02,-3.02,78.92
11/14/91,0.60,0.02,3.48,84.50
11/13/91,0.58,-0.01,-1.54,78.30
11/12/91,0.58,0.01,1.30,81.09
11/11/91,0.58,-0.01,-1.45,78.77
11/08/91,0.59,-0.01,-1.17,81.40
11/07/91,0.59,0.00,-0.03,83.54
11/06/91,0.59,0.00,-0.12,83.60
11/05/91,0.59,-0.01,-1.98,83.82
11/04/91,0.61,-0.01,-2.15,87.54
11/01/91,0.62,0.01,0.90,91.66
10/31/91,0.61,0.00,0.29,89.96
10/30/91,0.61,0.00,-0.36,89.40
10/29/91,0.61,-0.01,-1.30,90.08
10/28/91,0.62,-0.01,-0.88,92.59
10/25/91,0.63,0.00,-0.19,94.30
10/24/91,0.63,0.00,-0.08,94.67
10/23/91,0.63,0.00,-0.59,94.82
10/22/91,0.63,0.00,0.56,95.97
10/21/91,0.63,0.00,-0.44,94.89
10/18/91,0.63,0.00,-0.22,95.75
10/17/91,0.63,-0.01,-1.03,96.19
10/16/91,0.64,0.00,0.47,98.23
10/15/91,0.64,0.00,0.25,97.30
10/14/91,0.63,-0.01,-1.60,96.81
10/11/91,0.65,0.00,0.66,100.00
10/10/91,0.64,0.00,0.63,98.70
10/09/91,0.64,0.01,1.55,97.46
10/08/91,0.63,0.01,1.18,94.45
10/07/91,0.62,-0.02,-2.64,92.19
10/04/91,0.64,-0.01,-1.88,97.40
10/03/91,0.65,0.00,0.62,101.18
10/02/91,0.65,0.00,0.50,99.94
10/01/91,0.64,0.02,2.52,98.95
09/30/91,0.63,0.00,-0.08,94.05
09/27/91,0.63,0.00,-0.43,94.20
09/26/91,0.63,0.00,0.02,95.04
09/25/91,0.63,-0.01,-1.07,95.01
09/24/91,0.64,0.00,-0.76,97.12
09/23/91,0.64,-0.02,-3.01,98.64
09/20/91,0.66,0.02,2.63,104.80
09/19/91,0.64,-0.01,-1.41,99.57
09/18/91,0.65,0.01,1.51,102.42
09/17/91,0.64,0.00,-0.03,99.41
09/16/91,0.64,0.01,1.26,99.47
09/13/91,0.64,0.00,0.36,96.99
09/12/91,0.63,-0.01,-2.13,96.28
09/11/91,0.65,-0.01,-1.22,100.56
09/10/91,0.66,0.00,-0.67,103.04
09/09/91,0.66,0.00,0.56,104.40
09/06/91,0.66,-0.01,-1.32,103.25
09/05/91,0.66,0.00,0.53,105.98
09/04/91,0.66,0.00,-0.60,104.90
09/03/91,0.67,0.01,1.53,106.14
08/30/91,0.66,0.01,0.77,103.04
08/29/91,0.65,-0.01,-1.56,101.49
08/28/91,0.66,0.01,1.71,104.68
08/27/91,0.65,0.01,1.07,101.24
08/26/91,0.64,0.00,0.05,99.10
08/23/91,0.64,-0.01,-1.14,99.01
08/22/91,0.65,0.00,-0.40,101.30
08/21/91,0.65,-0.01,-1.51,102.11
08/20/91,0.66,0.00,0.73,105.21
08/19/91,0.66,0.02,2.50,103.72
08/16/91,0.64,0.00,0.14,98.76
08/15/91,0.64,0.01,1.15,98.48
08/14/91,0.63,-0.01,-0.78,96.22
08/13/91,0.64,-0.02,-3.04,97.77
08/12/91,0.66,-0.01,-2.01,103.97
08/09/91,0.67,-0.02,-2.36,108.15
08/08/91,0.69,-0.01,-0.76,113.17
08/07/91,0.69,-0.01,-0.93,114.82
08/06/91,0.70,0.00,0.20,116.83
08/05/91,0.70,0.00,-0.47,116.40
08/02/91,0.70,0.01,0.85,117.42
08/01/91,0.70,0.01,1.87,115.59
07/31/91,0.68,0.00,-0.25,111.62
07/30/91,0.68,0.00,0.32,112.15
07/29/91,0.68,-0.01,-1.34,111.47
07/26/91,0.69,0.00,0.10,114.35
07/25/91,0.69,0.00,-0.35,114.14
07/24/91,0.69,-0.02,-2.34,114.88
07/23/91,0.71,0.00,0.44,120.02
07/22/91,0.71,0.01,0.77,119.06
07/19/91,0.70,0.00,-0.60,117.39
07/18/91,0.71,-0.01,-0.95,118.69
07/17/91,0.71,0.01,2.11,120.80
07/16/91,0.70,0.01,1.60,116.24
07/15/91,0.69,-0.02,-2.49,112.83
